epsilon_progress,nfe
0,0
29,100
126,1199
190,2294
229,3392
271,4487
308,5586
335,6681
364,7776
393,8874
423,9971
428,11141
442,12185
475,13228
492,14269
515,15308
533,16351
543,17394
555,18437
567,19481
573,20525
580,21568
584,22609
593,23653
602,24694
612,25736
618,26780
630,27821
637,28864
644,29908
646,30948
654,31989
660,33032
665,34070
675,35112
682,36156
692,37195
697,38238
706,39281
710,40322
720,41362
729,42405
736,43446
746,44490
751,45533
758,46574
770,47615
779,48658
787,49701
792,50742
799,51784
806,52827
811,53867
814,54911
820,55954
825,56998
831,58040
834,59082
837,60121
846,61157
856,62201
858,63341
860,64537
863,65734
868,66932
871,68126
873,69326
877,70522
883,71721
890,72918
896,74117
905,75316
908,76515
915,77713
919,78911
926,80111
931,81309
934,82507
936,83707
939,84905
942,86105
948,87303
952,88502
955,89701
964,90900
968,92097
975,93293
978,94489
980,95687
983,96885
985,98082
986,99280
989,100478
994,101675
1005,102872
1009,104070
1014,105267
1020,106465
1029,107665
1031,108865
1034,110061
1039,111261
1044,112456
1046,113654
1051,114853
1057,116053
1060,117248
1063,118445
1070,119641
1074,120838
1080,122036
1084,123232
1085,124430
1090,125628
1092,126827
1098,128026
1100,129222
1103,130420
1104,131619
1110,132817
1114,134014
1115,135212
1118,136411
1124,137610
1130,138808
1131,140007
1132,141205
1133,142403
1137,143600
1139,144798
1141,145998
1141,147198
1144,148394
1150,149592
1152,150791
1153,151989
1156,153187
1159,154384
1161,155581
1161,156778
1169,157977
1171,159175
1174,160374
1174,161574
1175,162774
1177,163971
1179,165169
1182,166367
1185,167563
1189,168758
1194,169955
1197,171154
1201,172352
1202,173552
1206,174752
1207,175952
1208,177147
1211,178346
1211,179545
1214,180742
1214,181939
1215,183136
1219,184335
1222,185533
1222,186728
1224,187926
1229,189125
1234,190325
1235,191525
1238,192724
1239,193924
1242,195124
1247,196324
1247,197524
1248,198724
1249,199919
1252,201117
1253,202316
1253,203513
1256,204713
1259,205909
1262,207106
1262,208305
1264,209503
1266,210701
1268,211899
1268,213095
1270,214292
1270,215491
1272,216690
1274,217888
1276,219085
1281,220285
1283,221484
1289,222682
1292,223880
1293,225073
1295,226272
1296,227470
1296,228666
1296,229865
1297,231060
1300,232255
1305,233453
1307,234652
1314,235852
1315,237050
1315,238248
1318,239444
1319,240637
1322,241837
1324,243032
1326,244229
1328,245428
1330,246627
1332,247824
1334,249022
1340,250219
1343,251417
1348,252616
1349,253812
1349,255012
1351,256212
1353,257411
1353,258610
1355,259810
1358,261007
1359,262204
1362,263401
1364,264601
1367,265799
1369,266998
1369,268198
1371,269395
1373,270593
1374,271791
1380,272991
1383,274190
1384,275387
1384,276586
1387,277786
1390,278985
1394,280185
1397,281383
1397,282580
1399,283775
1401,284972
1402,286169
1403,287367
1407,288567
1407,289765
1409,290963
1413,292162
1413,293362
1417,294558
1418,295757
1421,296956
1424,298153
1431,299352
1432,300550
1434,301750
1435,302841
1436,304081
1438,305319
1439,306556
1443,307796
1444,309034
1445,310271
1448,311509
1450,312749
1459,313985
1461,315224
1463,316459
1469,317698
1474,318936
1478,320175
1480,321412
1483,322649
1486,323889
1488,325129
1488,326365
1491,327600
1493,328840
1493,330080
1494,331320
1499,332560
1500,333798
1504,335037
1507,336277
1512,337515
1514,338755
1517,339995
1521,341235
1522,342471
1526,343708
1527,344946
1528,346184
1529,347421
1536,348658
1537,349897
1546,351136
1552,352374
1556,353612
1559,354852
1562,356092
1565,357329
1569,358569
1573,359806
1575,361043
1576,362282
1580,363521
1584,364761
1586,366001
1595,367241
1600,368477
1606,369715
1612,370955
1615,372190
1617,373429
1623,374668
1629,375905
1633,377145
1635,378385
1638,379624
1641,380864
1646,382103
1653,383339
1655,384577
1658,385815
1662,387052
1665,388289
1670,389526
1678,390765
1682,392004
1685,393239
1692,394478
1694,395715
1698,396952
1700,398186
1706,399423
1711,400663
1714,401903
1717,403143
1718,404380
1720,405618
1724,406855
1728,408095
1730,409332
1732,410571
1736,411808
1737,413048
1739,414288
1745,415528
1748,416766
1751,418005
1752,419245
1754,420481
1757,421720
1761,422958
1769,424192
1771,425432
1774,426672
1779,427909
1783,429149
1789,430387
1791,431625
1795,432863
1800,434102
1803,435342
1807,436582
1811,437819
1811,439058
1820,440297
1823,441535
1824,442772
1825,444011
1832,445249
1834,446488
1837,447726
1839,448964
1842,450204
1845,451441
1845,452681
1848,453919
1851,455159
1851,456398
1852,457637
1856,458877
1859,460116
1863,461355
1870,462593
1872,463831
1872,465070
1875,466308
1879,467548
1879,468788
1883,470028
1886,471267
1891,472505
1898,473741
1902,474978
1906,476217
1906,477455
1911,478694
1912,479933
1920,481169
1926,482409
1930,483649
1933,484884
1937,486123
1938,487362
1941,488599
1947,489836
1952,491073
1954,492311
1955,493549
1962,494788
1962,496028
1964,497267
1967,498506
1972,499744
1972,500983
1974,502222
1977,503461
1978,504700
1983,505938
1984,507178
1986,508414
1987,509653
1991,510888
1994,512128
1997,513365
1999,514605
2001,515844
2002,517084
2004,518322
2007,519559
2010,520798
2013,522038
2016,523274
2017,524514
2019,525754
2022,526994
2027,528234
2029,529468
2034,530708
2036,531948
2038,533188
2039,534425
2044,535661
2048,536901
2051,538141
2052,539379
2052,540618
2053,541857
2055,543096
2060,544334
2065,545571
2067,546809
2071,548048
2073,549286
2073,550523
2076,551761
2080,553001
2085,554240
2089,555478
2091,556716
2095,557956
2096,559192
2100,560431
2104,561667
2106,562906
2112,564146
2115,565386
2119,566626
2120,567866
2121,569103
2123,570342
2128,571581
2132,572817
2133,574054
2139,575292
2144,576531
2146,577771
2151,579010
2154,580250
2161,581487
2162,582726
2163,583964
2164,585203
2165,586440
2166,587678
2168,588917
2172,590155
2172,591393
2174,592631
2177,593871
2181,595110
2187,596350
2189,597590
2193,598827
2198,600061
2202,601300
2203,602536
2206,603776
2208,605013
2210,606253
2216,607493
2220,608733
2224,609972
2228,611211
2228,612400
2229,613712
2230,615024
2230,616335
2233,617647
2234,618959
2237,620268
2240,621578
2246,622886
2251,624193
2252,625500
2256,626810
2258,628121
2258,629433
2260,630743
2265,632055
2267,633366
2273,634677
2278,635987
2283,637296
2288,638606
2292,639917
2296,641227
2301,642539
2302,643846
2306,645155
2312,646466
2313,647778
2315,649089
2318,650399
2320,651709
2322,653021
2323,654333
2327,655643
2332,656955
2334,658267
2337,659573
2338,660883
2343,662194
2347,663505
2351,664815
2353,666127
2356,667439
2359,668751
2360,670060
2361,671372
2363,672680
2367,673992
2372,675304
2376,676613
2377,677925
2379,679236
2382,680546
2386,681857
2387,683167
2390,684479
2390,685789
2395,687100
2399,688412
2402,689720
2406,691029
2411,692338
2412,693650
2413,694959
2415,696271
2418,697581
2424,698892
2428,700202
2430,701507
2435,702817
2438,704127
2441,705437
2442,706749
2442,708059
2445,709368
2450,710678
2453,711988
2455,713300
2459,714609
2463,715920
2466,717232
2471,718544
2476,719856
2482,721167
2485,722478
2490,723787
2493,725098
2495,726410
2496,727722
2498,729033
2503,730342
2505,731652
2508,732963
2515,734274
2517,735585
2517,736896
2518,738207
2520,739518
2522,740829
2525,742140
2526,743451
2528,744760
2532,746072
2535,747383
2540,748695
2544,750005
2549,751317
2553,752626
2555,753937
2557,755245
2559,756557
2562,757866
2567,759175
2572,760486
2577,761794
2581,763106
2582,764415
2582,765725
2586,767036
2588,768346
2592,769654
2593,770966
2595,772278
2597,773587
2603,774899
2606,776211
2613,777521
2616,778832
2620,780144
2621,781455
2623,782764
2626,784076
2627,785386
2630,786696
2632,788007
2635,789318
2639,790628
2642,791939
2645,793251
2648,794556
2653,795867
2656,797179
2658,798489
2660,799801
2667,801113
2673,802424
2675,803735
2675,805044
2677,806355
2680,807658
2681,808967
2682,810277
2685,811588
2689,812900
2694,814211
2696,815522
2696,816832
2697,818143
2697,819455
2698,820767
2699,822079
2701,823389
2705,824700
2707,826011
2709,827323
2710,828632
2710,829940
2711,831251
2714,832559
2716,833871
2716,835183
2719,836492
2720,837804
2724,839115
2726,840427
2727,841739
2730,843050
2730,844361
2733,845671
2734,846983
2736,848290
2736,849599
2736,850910
2736,852219
2739,853530
2744,854840
2744,856151
2747,857458
2750,858770
2752,860081
2757,861393
2759,862701
2760,864012
2762,865323
2764,866634
2764,867940
2768,869252
2769,870562
2772,871872
2773,873182
2774,874492
2777,875802
2778,877110
2779,878419
2784,879731
2787,881040
2788,882352
2792,883664
2795,884974
2798,886286
2802,887597
2806,888906
2807,890214
2809,891525
2811,892835
2812,894141
2813,895452
2815,896760
2816,898069
2816,899381
2817,900693
2819,902003
2820,903313
2820,904625
2822,905937
2825,907249
2829,908560
2831,909872
2840,911182
2844,912494
2844,913804
2845,915113
2846,916423
2847,917735
2849,919047
2850,920357
2851,921669
2855,922981
2859,924293
2862,925603
2862,926913
2865,928224
2867,929535
2870,930846
2873,932158
2874,933470
2877,934780
2878,936091
2878,937402
2881,938714
2885,939948
2885,940950
2886,941952
2888,942952
2890,943954
2891,944955
2891,945956
2892,946958
2894,947958
2896,948958
2897,949960
2897,950960
2898,951961
2900,952963
2903,953963
2904,954963
2904,955964
2906,957296
2907,958629
2907,959631
2909,960632
2909,961633
2911,962635
2912,963636
2912,964636
2913,965636
2913,966638
2915,967640
2917,968642
2918,969975
2921,970977
2926,971978
2926,972978
2928,973979
2931,974980
2931,975980
2933,976982
2936,977984
2937,978985
2937,979987
2937,980988
2938,981989
2942,982989
2942,983990
2945,984992
2948,985994
2950,986996
2951,987997
2954,989330
2954,990332
2955,991332
2958,992334
