epsilon_progress,nfe
0,0
17,100
65,1199
121,2295
165,3295
207,4388
239,5483
272,6578
313,7671
362,8767
406,9860
447,10957
476,12052
503,13146
535,14241
567,15338
592,16431
612,17526
636,18526
656,19624
669,20735
684,21865
703,22998
712,24132
726,25263
746,26395
760,27529
774,28661
788,29797
800,30932
824,32065
832,33199
847,34335
863,35470
874,36601
895,37736
918,38867
935,40001
948,41136
963,42271
975,43400
984,44531
996,45666
1009,46801
1026,47935
1032,49070
1040,50201
1052,51333
1065,52468
1080,53601
1089,54736
1103,55871
1114,57001
1128,58131
1137,59265
1157,60395
1170,61526
1181,62657
1186,63788
1194,64921
1208,66056
1220,67191
1231,68325
1240,69459
1248,70594
1265,71726
1275,72860
1283,73995
1293,75128
1303,76262
1312,77393
1320,78528
1330,79661
1345,80794
1354,81924
1360,83058
1363,84194
1372,85325
1378,86460
1384,87596
1392,88731
1398,89867
1403,91002
1408,92135
1414,93269
1425,94404
1429,95537
1435,96671
1444,97802
1452,98936
1463,100069
1470,101199
1479,102330
1489,103462
1494,104594
1498,105728
1502,106863
1507,107996
1514,109130
1520,110259
1528,111393
1531,112521
1533,113652
1540,114788
1549,115922
1558,117057
1563,118191
1569,119324
1577,120455
1582,121587
1586,122722
1591,123853
1595,124986
1600,126117
1608,127247
1611,128378
1618,129506
1623,130640
1627,131771
1632,132907
1635,134039
1637,135170
1641,136305
1644,137441
1646,138574
1652,139708
1659,140837
1660,141972
1663,143105
1669,144240
1673,145373
1675,146506
1680,147638
1685,148771
1688,149905
1691,151040
1698,152174
1703,153304
1707,154440
1710,155573
1718,156707
1722,157835
1727,158965
1735,160095
1742,161228
1745,162343
1748,163444
1756,164548
1758,165650
1762,166752
1767,167855
1775,168959
1782,170062
1785,171163
1794,172267
1801,173370
1805,174472
1813,175573
1816,176673
1820,177772
1826,178875
1830,179978
1838,181082
1844,182183
1851,183286
1859,184390
1863,185492
1866,186595
1868,187697
1875,188795
1880,189896
1883,190997
1886,192098
1891,193198
1892,194299
1898,195398
1902,196495
1904,197596
1905,198695
1910,199793
1915,200889
1916,201988
1921,203085
1926,204185
1927,205287
1930,206385
1931,207481
1936,208579
1937,209676
1940,210773
1942,211871
1944,212970
1948,214066
1951,215164
1952,216267
1957,217367
1960,218469
1961,219564
1962,220662
1967,221766
1971,222868
1973,223968
1977,225066
1982,226166
1984,227265
1988,228367
1989,229471
1992,230573
1994,231677
1997,232779
2000,233880
2003,234983
2009,236083
2009,237185
