epsilon_progress,nfe
0,0
23,100
69,1196
111,2295
168,3392
208,4482
243,5482
276,6576
314,7675
352,8771
383,9865
420,10964
461,12057
498,13152
529,14248
546,15342
571,16435
590,17529
611,18626
630,19722
642,20816
667,21910
690,23001
707,24096
725,25096
736,26194
756,27290
772,28382
792,29478
801,30514
811,31599
823,32681
840,33768
862,34850
883,35931
902,37015
915,38102
931,39190
946,40274
969,41359
984,42442
994,43522
1010,44604
1023,45691
1040,46776
1056,47864
1066,48950
1087,50036
1100,51123
1115,52204
1121,53289
1132,54376
1142,55464
1153,56550
1166,57631
1175,58716
1181,59800
1186,60884
1195,61966
1202,63046
1214,64130
1227,65211
1237,66298
1240,67378
1250,68464
1262,69548
1274,70631
1281,71713
1288,72795
1293,73882
1297,74968
1300,76050
1307,77135
1311,78218
1319,79303
1326,80383
1330,81466
1337,82547
1343,83626
1349,84710
1354,85787
1361,86873
1369,87955
1376,89037
1384,90123
1392,91209
1400,92292
1408,93376
1413,94461
1420,95546
1423,96633
1428,97714
1435,98801
1443,99889
1449,100974
1452,102057
1458,103141
1464,104223
1468,105304
1475,106391
1482,107475
1491,108561
1495,109644
1501,110731
1506,111816
1511,112902
1513,113985
1515,115069
1522,116152
1528,117237
1535,118316
1542,119397
1548,120478
1559,121565
1560,122652
1564,123739
1571,124823
1579,125908
1582,126992
1589,128077
1595,129157
1598,130241
1605,131326
1608,132409
1615,133494
1618,134578
1627,135664
1632,136750
1639,137834
1645,138919
1649,140005
1653,141090
1656,142175
1659,143262
1667,144347
1670,145434
1674,146521
1685,147607
1688,148691
1694,149771
1703,150856
1707,151944
1711,153029
1717,154115
1723,155203
1729,156291
1733,157377
1739,158465
1747,159551
1750,160639
1753,161726
1760,162807
1770,163890
1773,164975
1777,166137
1778,167297
1781,168456
1784,169615
1792,170774
1795,171935
1798,173091
1804,174247
1812,175404
1819,176564
1824,177726
1830,178887
1835,180046
1839,181204
1842,182363
1848,183524
1850,184681
1858,185837
1865,186995
1871,188154
1876,189311
1882,190470
1884,191630
1887,192784
1891,193943
1895,195102
1902,196263
1904,197422
1907,198580
1913,199742
1921,200900
1927,202057
1928,203215
1930,204373
1934,205531
1935,206684
1942,207843
1949,209001
1953,210160
1954,211318
1961,212479
1965,213637
1974,214795
1975,215953
1977,217111
1981,218270
1982,219430
1986,220590
1987,221743
1990,222902
1993,224060
1996,225219
2000,226378
2003,227540
2007,228693
2009,229853
2011,231014
2013,232168
2017,233326
2022,234480
2022,235639
2029,236801
2035,237962
2039,239117
2043,240278
2048,241440
2051,242594
2052,243754
2053,244915
2056,246076
2059,247236
2064,248392
2068,249553
2072,250710
2075,251867
2078,253027
2083,254180
2087,255342
2092,256500
2093,257657
2096,258812
2097,259969
2101,261130
2102,262286
2105,263446
2109,264607
2114,265767
2115,266924
2118,268082
2118,269243
2121,270403
2123,271561
2126,272722
2130,273883
2132,275044
2134,276201
2135,277362
2136,278517
2140,279674
2142,280832
2143,281992
2144,283153
2147,284312
2149,285470
2155,286630
2157,287790
2159,288949
2160,290109
2161,291267
2164,292428
2168,293588
2171,294747
2175,295905
2177,297067
2179,298225
2183,299383
2189,300543
2190,301704
2195,302860
2197,304019
2198,305176
2199,306337
2203,307494
2204,308651
2209,309811
2209,310972
2211,312130
2211,313287
2213,314444
2217,315605
2219,316764
2222,317925
2223,319083
2224,320242
2227,321397
2228,322559
2231,323718
2233,324874
2237,326033
2242,327192
2242,328350
2244,329506
2247,330661
2247,331840
2248,332928
2250,334019
2250,335111
2250,336201
2252,337289
2254,338380
2256,339470
2259,340558
2262,341650
2265,342740
2268,343826
2270,344916
2272,346003
2272,347091
2272,348181
2278,349271
2281,350361
2284,351453
2288,352542
2290,353634
2294,354723
2297,355814
2300,356903
2302,357993
2303,359085
2305,360174
2311,361264
2316,362353
2316,363444
2320,364533
2325,365621
2326,366711
2328,367801
2330,368891
2330,369981
2334,371069
2336,372155
2339,373242
2339,374330
2341,375413
2341,376494
2344,377578
2347,378661
2348,379741
2352,380825
2356,381913
2357,383004
2361,384095
2363,385186
2365,386277
2367,387365
2370,388453
2374,389542
2375,390632
2377,391723
2381,392814
2383,393905
2385,394993
2388,396082
2390,397172
2394,398259
2396,399345
2397,400436
2399,401522
2399,402605
2400,403695
2404,404782
2405,405870
2407,406959
2408,408048
2408,409133
2410,410218
2412,411307
2414,412393
2415,413482
2416,414569
2418,415659
2420,416749
2422,417836
2422,418924
2423,420012
2423,421104
2425,422194
2426,423280
2428,424371
2428,425461
2433,426553
2438,427644
2438,428732
2438,429821
2438,430908
2442,431998
2445,433084
2445,434169
2447,435259
2448,436350
2452,437439
2455,438530
2456,439621
2456,440709
2456,441800
2458,442888
2461,443980
2464,445072
2469,446159
2474,447250
2475,448340
2475,449426
2478,450509
2479,451599
2485,452689
2487,453778
2487,454865
2487,455954
2487,457043
2487,458132
2487,459220
2487,460308
2487,461396
2487,462485
2487,463574
2488,464665
2491,465757
2492,466849
2492,467939
2496,469031
2499,470118
2500,471209
2500,472299
2502,473388
2504,474480
2506,475568
2506,476659
2509,477741
2510,478833
2510,479921
2512,481013
2512,482105
2514,483196
2515,484288
2517,485379
2517,486471
2519,487559
2520,488647
2521,489738
2523,490830
2523,491920
2526,493010
2526,494102
2528,495190
2531,496278
2532,497368
2532,498456
2534,499545
2535,500637
2535,501727
2537,502818
2538,503909
2538,504999
2539,506091
2540,507182
2542,508272
2542,509363
2543,510453
2546,511543
2547,512634
2547,513753
2547,514937
2548,516120
2548,517303
2548,518489
2549,519668
2550,520851
2552,522035
2553,523219
2558,524403
2563,525583
2565,526765
2568,527947
2569,529123
2570,530287
2571,531435
2572,532561
2572,533683
2575,534803
2579,535929
2581,537066
2583,538250
2583,539437
2584,540623
2585,541808
2587,542994
2589,544180
2590,545364
2591,546550
2591,547736
2592,548918
2593,550102
2596,551288
2600,552475
2600,553660
2603,554848
2604,556034
2606,557219
2607,558403
2609,559589
2610,560771
2611,561956
2612,563142
2613,564325
2613,565512
2615,566696
2616,567880
2617,569064
2617,570244
2618,571426
2619,572604
2621,573781
2623,574966
2624,576149
2627,577331
2629,578513
2629,579695
2631,580880
2633,582060
2633,583244
2633,584431
2634,585615
2634,586800
2634,587986
2634,589171
2635,590356
2635,591540
2635,592725
2636,593909
2638,595095
2638,596279
2639,597463
2640,598646
2643,599832
2643,601018
2644,602202
2645,603388
2645,604572
2647,605757
2649,606939
2650,608125
2651,609310
2655,610495
2656,611679
2656,612863
2657,614040
2657,615225
2657,616405
2658,617588
2661,618774
2661,619962
2662,621150
2664,622336
2665,623518
2666,624705
2666,625892
2666,627078
2666,628264
2666,629449
2666,630631
2669,631816
2670,633001
2670,634186
2671,635370
2673,636555
2673,637742
2673,638927
2675,640111
2675,641294
2675,642481
2675,643664
2675,644852
2675,646039
2677,647225
2677,648409
2680,649594
2680,650779
2681,651966
2681,653153
2681,654337
2683,655525
2684,656711
2685,657898
2687,659084
2687,660268
2688,661454
2690,662642
2691,663830
2692,665016
2693,666201
2693,667389
2695,668575
2699,669759
2699,670946
2701,672130
2701,673316
2701,674504
2701,675687
2702,676874
2703,678059
2703,679244
2704,680430
2705,681618
2705,682805
2705,683989
2705,685174
2707,686360
2707,687547
2710,688733
2711,689920
2712,691108
2712,692296
2713,693481
2713,694668
2713,695851
2714,697038
2714,698225
2714,699412
2714,700599
2714,701785
2715,702973
2715,704154
2716,705342
2716,706528
2716,707712
2719,708898
2719,710084
2719,711220
2720,712405
2721,713591
2723,714776
2725,715962
2727,717148
2729,718333
2731,719516
2733,720699
2736,721882
2738,723068
2741,724250
2746,725431
2748,726616
2752,727801
2755,728983
2757,730171
2758,731355
2760,732541
2761,733726
2762,734908
2762,736087
2762,737267
2762,738448
2762,739625
2762,740799
2767,741974
2768,743158
2769,744341
2770,745526
2770,746713
2771,747901
2774,749084
2776,750268
2776,751451
2776,752633
2776,753816
2779,754998
2781,756184
2782,757355
2782,758536
2782,759706
2784,760887
2784,762065
2784,763239
2784,764424
2786,765612
2786,766798
2786,767983
2788,769166
2789,770347
2789,771531
2791,772714
2791,773894
2791,775076
2791,776262
2793,777449
2793,778631
2793,779815
2794,781001
2794,782185
2795,783367
2795,784553
2796,785740
2797,786922
2800,788108
2802,789292
2804,790478
2804,791664
2804,792850
2807,794036
2807,795221
2810,796406
2813,797593
2816,798776
2817,799961
2821,801143
2822,802330
2823,803515
2824,804698
2825,805884
2825,807065
2827,808249
2828,809432
2829,810615
2830,811803
2830,812989
2831,814176
2831,815362
2832,816548
2834,817732
2834,818916
2836,820103
2838,821288
2839,822472
2840,823658
2840,824839
2842,826026
2844,827212
