epsilon_progress,nfe
0,0
18,100
73,1193
120,2290
168,3385
222,4482
261,5580
303,6676
343,7774
383,8868
415,9963
450,11059
475,12059
511,13152
537,14249
566,15342
595,16438
615,17438
638,18534
655,19630
663,20739
677,21875
693,23008
708,24139
729,25270
741,26401
760,27524
779,28654
799,29788
811,30918
836,32053
849,33185
863,34319
877,35455
896,36588
906,37721
923,38852
937,39976
950,41110
963,42244
978,43374
988,44507
1002,45639
1015,46773
1022,47907
1027,49037
1040,50171
1045,51305
1058,52438
1070,53573
1079,54706
1088,55842
1101,56976
1106,58110
1119,59240
1133,60368
1144,61499
1157,62631
1161,63759
1171,64893
1179,66026
1186,67161
1193,68294
1196,69427
1211,70560
1217,71690
1223,72822
1229,73958
1238,75092
1248,76227
1261,77363
1275,78498
1286,79631
1300,80767
1314,81900
1322,83033
1334,84166
1340,85300
1350,86430
1355,87565
1359,88699
1367,89832
1368,90963
1381,92096
1389,93228
1396,94362
1410,95498
1419,96633
1422,97765
1432,98899
1442,100027
1447,101161
1454,102294
1459,103421
1464,104555
1470,105690
1480,106821
1489,107954
1495,109085
1500,110221
1506,111356
1517,112489
1527,113620
1538,114755
1545,115890
1553,117024
1558,118159
1567,119292
1572,120421
1581,121553
1588,122687
1590,123820
1594,124954
1599,126087
1603,127218
1610,128351
1615,129487
1624,130621
1633,131755
1637,132891
1639,134036
1640,135188
1643,136337
1647,137487
1649,138637
1652,139789
1660,140940
1670,142089
1679,143240
1688,144391
1700,145541
1710,146688
1717,147838
1723,148986
1734,150135
1736,151285
1742,152433
1747,153583
1755,154734
1758,155884
1764,157029
1769,158174
1772,159322
1779,160472
1782,161619
1789,162770
1794,163917
1800,165064
1808,166214
1814,167362
1818,168509
1826,169657
1832,170807
1835,171958
1838,173103
1841,174249
1846,175397
1851,176548
1857,177698
1865,178848
1868,179998
1874,181148
1881,182296
1886,183446
1894,184593
1901,185745
1903,186896
1906,188046
1912,189192
1918,190341
1923,191491
1926,192642
1930,193793
1935,194942
1940,196091
1945,197241
1948,198391
1952,199543
1956,200690
1960,201836
1965,202986
1969,204135
1970,205285
1974,206437
1978,207586
1981,208738
1985,209884
1990,211032
1991,212184
1992,213335
1995,214484
1997,215633
1998,216781
2001,217933
2003,219083
2010,220235
2015,221385
2020,222534
2023,223686
2025,224837
2028,225988
2032,227138
2038,228287
2040,229433
2043,230579
2043,231729
2045,232879
2048,234031
2051,235180
2056,236331
2062,237482
2067,238631
2069,239781
2073,240929
2074,242079
2078,243229
2083,244379
2084,245526
2091,246678
2095,247824
2099,248974
2102,250120
2102,251272
2105,252423
2108,253572
2111,254720
2115,255869
2118,257019
2123,258169
2123,259319
2126,260470
2128,261622
2135,262769
2138,263918
2144,265065
2146,266216
2148,267367
2155,268516
2158,269666
2163,270814
2165,271964
2167,273116
2173,274265
2176,275417
2180,276567
2183,277716
2189,278867
2191,280018
2195,281166
2195,282317
2196,283466
2200,284617
2202,285765
2206,286917
2207,288065
2210,289210
2212,290359
2217,291511
2219,292663
2220,293810
2221,294962
2222,296112
2222,297259
2226,298406
2228,299557
2228,300707
2233,301853
2234,302995
2235,304145
2237,305293
2239,306443
2241,307591
2246,308742
2248,309889
2249,311039
2253,312187
2254,313334
2256,314486
2257,315637
2262,316784
2264,317932
2265,319080
2267,320231
2268,321383
2270,322534
2272,323683
2275,324829
2275,325961
2275,327147
2277,328332
2280,329520
2282,330705
2285,331887
2290,333073
2295,334253
2298,335439
2305,336623
2312,337808
2316,338994
2327,340178
2336,341366
2338,342550
2343,343733
2352,344920
2359,346104
2365,347290
2367,348471
2374,349658
2379,350841
2383,352026
2388,353213
2393,354398
2398,355581
2400,356764
2401,357948
2404,359134
2409,360320
2416,361504
2423,362685
2427,363867
2430,365053
2437,366239
