epsilon_progress,nfe
0,0
19,100
59,1195
100,2291
161,3387
218,4480
276,5578
328,6675
371,7771
410,8868
445,9964
480,10964
511,12056
549,13144
574,14243
603,15339
638,16435
659,17529
676,18624
700,19717
723,20813
750,21905
767,23002
788,24096
809,25195
834,26290
852,27383
872,28481
888,29575
895,30588
901,31650
907,32714
919,33775
937,34838
952,35899
972,36958
991,38020
1011,39084
1024,40145
1035,41205
1050,42267
1063,43327
1068,44388
1081,45451
1092,46513
1103,47574
1111,48636
1124,49696
1131,50758
1143,51816
1154,52880
1161,53939
1169,55003
1181,56065
1192,57128
1201,58189
1212,59249
1219,60304
1227,61363
1233,62421
1239,63481
1242,64540
1250,65595
1260,66646
1269,67708
1276,68767
1284,69822
1293,70880
1305,71940
1314,73003
1325,74063
1341,75127
1351,76186
1361,77249
1367,78311
1375,79373
1386,80434
1394,81497
1404,82554
1410,83615
1416,84677
1428,85741
1434,86799
1444,87860
1453,88920
1458,89977
1463,91039
1470,92099
1477,93161
1484,94224
1491,95284
1494,96341
1501,97395
1509,98457
1511,99515
1515,100576
1520,101633
1525,102690
1529,103739
1533,104783
1534,105830
1540,106872
1544,107922
1548,108980
1551,110032
1559,111090
1563,112148
1567,113206
1572,114268
1579,115329
1584,116391
1587,117448
1595,118511
1598,119573
1600,120636
1604,121697
1607,122758
1614,123820
1617,124874
1619,125931
1625,126991
1630,128055
1635,129116
1638,130174
1646,131232
1646,132289
1648,133350
1649,134410
1651,135474
1656,136536
1660,137589
1661,138644
1663,139700
1665,140754
1668,141808
1672,142864
1672,143924
1673,144985
1675,146045
1679,147103
1681,148162
1686,149221
1690,150279
1692,151336
1696,152396
1698,153454
1702,154511
1706,155572
1708,156630
1711,157691
1715,158753
1721,159811
1725,160870
1729,161931
1733,162993
1736,164051
1737,165105
1741,166162
1744,167220
1749,168281
1749,169340
1752,170401
1754,171461
1757,172523
1764,173586
1766,174643
1766,175705
1766,176766
1771,177825
1775,178886
1776,179947
1781,181007
1783,182144
1785,183197
1785,184249
1787,185305
1790,186360
1796,187412
1799,188467
1802,189522
1805,190578
1809,191633
1810,192687
1813,193739
1818,194794
1820,195846
1824,196902
1829,197957
1833,199011
1836,200062
1840,201113
1841,202169
1844,203223
1847,204278
1850,205332
1851,206384
1855,207438
1855,208491
1856,209547
1859,210600
1863,211651
1865,212704
1866,213756
1869,214808
1869,215860
1871,216913
1875,217967
1876,219021
1878,220077
1879,221130
1882,222183
1884,223237
1886,224290
1887,225339
1891,226391
1893,227441
1894,228495
1896,229550
1899,230606
1902,231659
1903,232712
1904,233766
1907,234822
1909,235873
1912,236923
1915,237979
1919,239034
1920,240088
1925,241140
1926,242196
1928,243249
1930,244301
1932,245355
1933,246408
1934,247462
1938,248515
1940,249566
1940,250621
1943,251674
1944,252728
1946,253781
1946,254835
1949,255890
1952,256944
1953,257995
1954,259050
1955,260104
1957,261158
1959,262211
1962,263264
1963,264313
1967,265365
1968,266418
1971,267472
1972,268522
1973,269573
1973,270619
1973,271665
1976,272719
1976,273773
1979,274828
1981,275873
1982,276926
1984,277975
1990,279025
1993,280076
1994,281128
1995,282178
1995,283221
1998,284269
2001,285322
2003,286374
2005,287417
2006,288467
2007,289521
2010,290573
2012,291625
2016,292677
2016,293732
2017,294778
2017,295831
2017,296886
2017,297939
2018,298992
2020,300043
2021,301095
2021,302145
2021,303197
2021,304251
2021,305304
2021,306357
2023,307411
2024,308463
2027,309513
2029,310566
2033,311619
2035,312672
2037,313725
2037,314774
2041,315825
2047,316881
2051,317936
2052,318989
2055,320043
2055,321099
2056,322153
2059,323207
2059,324263
2060,325315
2062,326367
2062,327419
2064,328474
2065,329526
2067,330580
2068,331632
2069,332688
2069,333741
2069,334794
2069,335844
2069,336897
2071,337951
2072,339005
2074,340059
2077,341115
2079,342170
2079,343222
2080,344276
2081,345329
2081,346384
2083,347438
2085,348493
2087,349544
2088,350598
2089,351653
2092,352707
2094,353761
2095,354814
2095,355869
2096,356924
2096,357970
2097,359059
2103,360150
2105,361237
2107,362323
2109,363412
2113,364501
2115,365587
2116,366678
2118,367765
2120,368855
2121,369940
2122,371029
2124,372119
2126,373207
2129,374298
2132,375389
2134,376478
2134,377567
2136,378656
2138,379742
2139,380831
2140,381919
2141,382999
2143,384084
2146,385168
2146,386257
2149,387338
2150,388427
2152,389515
2156,390598
2156,391682
2157,392769
2163,393858
2163,394946
2166,396033
2168,397121
2171,398209
2173,399297
2174,400381
2176,401469
2176,402560
2176,403646
2178,404731
2179,405818
2179,406904
2181,407994
2181,409083
2182,410171
2186,411261
2189,412348
2194,413435
2194,414521
2195,415609
2196,416695
2199,417785
2199,418870
2200,419957
2201,421045
2204,422134
2205,423224
2207,424309
