epsilon_progress,nfe
0,0
24,100
111,1196
165,2294
204,3392
235,4478
260,5478
287,6478
316,7575
348,8671
379,9765
391,10917
410,12072
437,13230
453,14386
481,15546
498,16707
511,17868
531,19026
542,20183
558,21339
564,22499
573,23658
586,24819
595,25976
608,27134
615,28295
625,29453
633,30612
641,31774
653,32932
660,34094
671,35253
679,36414
690,37575
698,38734
704,39894
709,41053
716,42214
720,43375
724,44535
730,45691
736,46851
741,48007
743,49166
748,50324
755,51482
762,52643
771,53802
779,54963
784,56122
792,57282
794,58444
796,59604
803,60766
808,61924
809,63084
817,64242
821,65402
823,66561
828,67720
831,68876
833,70035
836,71195
843,72357
848,73513
851,74672
855,75832
860,76961
860,78111
862,79260
863,80410
866,81558
866,82703
870,83850
872,84992
876,86139
878,87286
884,88436
888,89585
891,90735
895,91883
899,93032
906,94175
908,95319
911,96466
916,97616
917,98764
919,99913
922,101058
924,102208
932,103358
937,104507
942,105652
948,106800
952,107945
954,109093
955,110243
957,111393
961,112543
965,113688
967,114836
969,115984
971,117134
974,118284
976,119431
979,120577
981,121725
984,122873
988,124023
989,125172
992,126317
995,127462
997,128612
1003,129757
1004,130906
1004,132056
1007,133205
1013,134354
1014,135502
1016,136643
1018,137792
1020,138937
1023,140084
1024,141233
1027,142380
1030,143526
1033,144674
1035,145822
1041,146972
1041,148121
1044,149268
1045,150418
1045,151566
1047,152714
1047,153864
1051,155014
1052,156162
1053,157309
1055,158459
1060,159606
1061,160755
1063,161902
1066,163052
1067,164195
1069,165345
1072,166494
1072,167644
1075,168792
1078,169938
1080,171083
1085,172231
1089,173378
1089,174526
1093,175676
1095,176823
1096,177967
1096,179116
1098,180266
1100,181410
1101,182559
1101,183708
1104,184855
1106,186002
1108,187149
1112,188298
1116,189446
1119,190591
1121,191741
1122,192888
1123,194035
1124,195183
1125,196332
1126,197480
1128,198627
1128,199773
1130,200922
1133,202072
1133,203217
1135,204367
1135,205516
1140,206665
1140,207815
1141,208964
1142,210113
1144,211260
1148,212410
1149,213557
1151,214706
1152,215853
1156,217001
1159,218150
1160,219298
1162,220446
1162,221592
1165,222741
1169,223889
1170,225037
1171,226186
1172,227335
1174,228484
1175,229633
1177,230779
1177,231927
1179,233075
1180,234223
1183,235369
1187,236516
1190,237663
1191,238812
1191,239959
1192,241108
1194,242256
1197,243404
1197,244550
1198,245699
1198,246844
1203,247988
1204,249137
1205,250285
1208,251432
1208,252579
1209,253726
1209,254874
1211,256019
1211,257168
1211,258316
1213,259463
1213,260611
1213,261761
1216,262905
1216,264052
1220,265200
1222,266347
1222,267493
1222,268642
1222,269787
1223,270937
1224,272084
1224,273233
1225,274383
1228,275529
1230,276674
1232,277824
1233,278973
1235,280120
1239,281265
1239,282415
1239,283563
1239,284713
1240,285862
1243,287010
1243,288157
1243,289307
1246,290454
1246,291604
1248,292752
1249,293900
1251,295046
1252,296196
1253,297344
1253,298493
1254,299640
1257,300786
1259,301936
1259,303082
1259,304232
1262,305380
1264,306557
1264,307674
1264,308792
1264,309912
1264,311030
1267,312150
1267,313270
1267,314389
1268,315505
1270,316625
1271,317745
1272,318865
1274,319985
1277,321105
1280,322225
1280,323341
1281,324458
1281,325576
1281,326694
1282,327811
1284,328928
1284,330048
1287,331167
1291,332286
1294,333403
1295,334523
1297,335638
1297,336758
1299,337877
1299,338997
1302,340117
1302,341237
1304,342356
1305,343476
1306,344592
1309,345709
1309,346829
1310,347948
1312,349067
1313,350186
1315,351304
1318,352419
1321,353539
1324,354657
1328,355776
1331,356896
1334,358016
1335,359136
1338,360256
1340,361372
1344,362492
1347,363611
1349,364730
1350,365846
1355,366964
1356,368082
1358,369199
1359,370318
1360,371437
1362,372556
1363,373675
1364,374792
1365,375912
1366,377027
1368,378141
1368,379259
1368,380375
1370,381492
1375,382611
1376,383730
1379,384849
1381,385967
1382,387086
1382,388205
1382,389324
1383,390440
1384,391557
1384,392676
1384,393796
1385,394916
1385,396035
1386,397154
1386,398273
1386,399393
1387,400511
1387,401628
1391,402745
1391,403863
1393,404981
1393,406100
1394,407218
1395,408338
1395,409458
1395,410577
1397,411697
1398,412816
1399,413935
1400,415050
1401,416168
1402,417285
1403,418400
1404,419520
1405,420639
1405,421754
1405,422872
1407,423990
1410,425108
1411,426225
1411,427344
1412,428462
1415,429581
1416,430700
1417,431820
1417,432940
1418,434059
1419,435179
1420,436298
1421,437415
1422,438534
1425,439651
1426,440771
1426,441889
1428,443009
1428,444128
1431,445248
1432,446367
1432,447483
1433,448603
1435,449721
1435,450838
1437,451956
1437,453076
1439,454194
1439,455311
1440,456431
1442,457551
1442,458671
1446,459788
1447,460906
1447,462021
1447,463140
1448,464259
1448,465379
1450,466495
1451,467613
1452,468732
1454,469849
1455,470969
1457,472085
1457,473204
1458,474321
1458,475438
1460,476557
1462,477675
1462,478795
1463,479914
1463,481032
1463,482151
1464,483268
1466,484385
1466,485503
1468,486623
1470,487739
1470,488856
1471,489975
1472,491094
1475,492213
1478,493332
1479,494452
1480,495571
1481,496690
1483,497810
1484,498929
1485,500049
1487,501169
1490,502288
1490,503408
1490,504528
1492,505648
1492,506765
1492,507885
1493,509005
1493,510123
1494,511243
1495,512362
1495,513482
1495,514600
1496,515720
1500,516838
1500,517955
1500,519075
1502,520193
1504,521312
1505,522432
1508,523552
1510,524670
1510,525788
1510,526908
1510,528028
1510,529147
1510,530265
1511,531381
1513,532500
1514,533619
1516,534739
1516,535858
1516,536976
1518,538093
1518,539211
1519,540330
1520,541449
1522,542568
1522,543688
1523,544807
1527,545926
1527,547045
1529,548163
1529,549280
1530,550400
1531,551520
1533,552639
1536,553759
1539,554878
1542,555997
1542,557117
1544,558237
1545,559356
1547,560476
1551,561594
1553,562713
1554,563833
1555,564953
1555,566069
1555,567189
1556,568308
1558,569428
1558,570545
1559,571665
1560,572784
1565,573904
1566,575024
1566,576143
1568,577263
1569,578380
1570,579499
1572,580619
1572,581738
1572,582855
1572,583975
1573,585092
1574,586162
1574,587401
1574,588641
1575,589881
1575,591119
1577,592358
1579,593598
1579,594837
1579,596077
1580,597315
1581,598555
1582,599789
1582,601026
1583,602264
1588,603503
1590,604742
1593,605982
1596,607221
1597,608460
