epsilon_progress,nfe
0,0
25,100
122,1198
173,2295
208,3389
250,4486
286,5584
321,6680
353,7771
375,8869
397,9962
404,11134
427,12175
443,13216
456,14259
472,15298
482,16338
490,17382
502,18425
509,19463
519,20503
524,21547
534,22590
542,23629
549,24670
555,25712
564,26755
576,27796
585,28837
590,29880
599,30921
609,31965
614,33008
621,34052
630,35095
636,36137
641,37177
649,38218
655,39258
663,40299
670,41341
677,42382
682,43425
691,44469
701,45513
703,46556
706,47599
712,48639
715,49680
720,50724
727,51767
733,52807
736,53848
736,54892
742,55936
743,56977
748,58017
749,59060
751,60097
759,61139
761,62180
768,63223
771,64267
774,65309
779,66350
783,67394
785,68436
788,69480
793,70524
799,71566
804,72609
809,73649
814,74691
816,75733
818,76776
821,77816
823,78857
826,79901
829,80941
830,81983
831,83027
836,84070
839,85114
841,86156
844,87198
846,88241
851,89277
852,90321
859,91363
860,92401
862,93443
864,94482
866,95525
869,96564
869,97564
871,98752
871,99942
871,101129
874,102318
878,103508
879,104696
880,105883
880,107063
884,108252
885,109440
889,110628
891,111818
891,113007
895,114194
896,115382
902,116569
904,117758
909,118944
911,120133
917,121321
920,122509
922,123699
925,124888
931,126075
935,127263
936,128452
936,129642
938,130831
942,132018
947,133208
949,134395
955,135584
959,136771
960,137956
961,139143
963,140331
964,141520
965,142709
968,143898
971,145085
973,146273
975,147463
979,148652
981,149840
984,151026
986,152215
987,153404
988,154592
989,155781
992,156970
993,158159
995,159344
997,160529
998,161718
999,162906
1002,164095
1003,165280
1004,166467
1006,167656
1009,168844
1012,170034
1014,171222
1015,172412
1017,173601
1017,174787
1020,175975
1025,177163
1026,178353
1027,179540
1027,180727
1028,181915
1031,183105
1033,184295
1033,185485
1035,186674
1036,187862
1036,189050
1040,190238
1045,191427
1045,192617
1046,193804
1047,194994
1047,196183
1049,197371
1051,198561
1052,199751
1052,200936
1052,202121
1053,203310
1053,204497
1053,205686
1054,206872
1057,208060
1059,209245
1060,210435
1062,211623
1063,212812
1064,214002
1064,215192
1065,216381
1067,217567
1069,218757
1070,219944
1071,221132
1072,222320
1073,223508
1076,224695
1078,225883
1080,227072
1082,228261
1084,229450
1084,230638
1085,231825
1086,233011
1090,234198
1090,235386
1094,236575
1094,237763
1097,238952
1097,240140
1097,241330
1098,242520
1099,243708
1100,244898
1102,246085
1105,247273
1105,248461
1105,249648
1107,250836
1107,252025
1107,253213
1108,254403
1109,255588
1110,256774
1111,257963
1113,259152
1114,260339
1114,261529
1115,262717
1116,263904
1117,265094
1119,266283
1121,267473
1123,268661
1124,269849
1128,271039
1129,272226
1129,273413
1130,274603
1130,275791
1130,276981
1130,278170
1132,279359
1135,280546
1137,281735
1137,282925
1137,284115
1139,285305
1142,286494
1144,287680
1144,288868
1144,290056
1146,291244
1148,292430
1148,293620
1150,294806
1152,295992
1153,297177
1155,298367
1156,299556
1157,300746
1158,301936
1158,303123
1160,304311
1160,305496
1161,306684
1161,307872
1162,309057
1163,310247
1164,311435
1164,312622
1164,313810
1164,315000
1166,316188
1167,317374
1169,318562
1169,319751
1169,320939
1171,322123
1171,323312
1174,324500
1175,325689
1175,326878
1175,328066
1177,329252
1179,330439
1180,331629
1180,332817
1181,334005
1182,335190
1182,336267
1182,337346
1182,338418
1183,339498
1184,340577
1184,341657
1185,342735
1186,343814
1186,344893
1188,345973
1189,347051
1189,348131
1189,349210
1189,350289
1189,351367
1189,352443
1189,353520
1190,354596
1190,355673
1190,356753
1192,357832
1192,358909
1192,359984
1192,361063
1192,362141
1193,363219
1193,364298
1193,365376
1193,366455
1193,367533
1194,368609
1195,369689
1196,370769
1198,371849
1199,372927
1200,374005
1200,375084
1202,376164
1202,377242
1202,378321
1203,379400
1204,380477
1205,381553
1205,382632
1205,383708
1205,384788
1206,385867
1207,386947
1207,388023
1207,389103
1208,390182
1209,391260
1210,392339
1211,393419
1215,394497
1215,395572
1215,396648
1216,397728
1217,398806
1219,399884
1219,400961
1219,402040
1219,403117
1221,404194
1223,405272
1223,406350
1224,407426
1224,408506
1225,409585
1225,410665
1226,411741
1226,412821
1227,413899
1227,414979
1228,416058
1229,417136
1229,418212
1229,419289
1230,420369
1230,421448
1232,422525
1234,423605
1234,424683
1235,425763
1235,426843
1237,427922
1237,429002
1237,430079
1237,431158
1238,432237
1241,433314
1241,434392
1243,435469
1244,436548
1245,437628
1245,438707
1246,439783
1247,440861
1247,441941
1248,443020
1248,444097
1252,445174
1253,446251
1253,447329
1254,448404
1254,449481
1255,450561
1256,451637
1256,452715
1259,453792
1259,454872
1259,455952
1260,457029
1261,458109
1261,459184
1262,460262
1263,461342
1264,462422
1265,463502
1267,464581
1267,465660
1267,466740
1270,467819
1270,468899
1271,469979
1271,471053
1272,472131
1272,473211
1272,474289
1274,475366
1276,476444
1277,477524
1277,478604
1278,479682
1280,480762
1282,481839
1285,482917
1286,483994
1290,485072
1294,486151
1296,487231
1297,488310
1299,489390
1303,490468
1307,491546
1308,492623
1312,493703
1313,494782
1314,495862
1315,496942
1317,498021
1320,499101
1321,500177
1322,501254
1324,502333
1327,503411
1327,504491
1327,505567
1327,506644
1327,507723
1331,508801
1331,509878
1332,510957
1335,512037
1336,513115
1336,514193
1338,515270
1339,516347
1339,517425
1341,518503
1343,519580
1345,520659
1346,521734
1347,522813
1349,523893
1352,524969
1353,526045
1354,527124
1354,528203
1355,529281
1356,530361
1357,531439
1358,532519
1358,533597
1361,534672
1366,535752
1366,536831
1369,537909
1370,538989
1371,540069
1372,541148
1373,542227
1373,543307
1374,544383
1375,545463
1376,546541
1376,547620
1381,548699
1381,549779
1381,550859
1381,551939
1384,553018
1384,554096
1384,555173
1384,556253
1387,557330
1388,558405
1389,559482
1390,560562
1390,561638
1390,562717
1390,563797
1391,564874
1391,565951
1392,567027
1393,568105
1395,569185
1396,570265
1399,571343
1401,572420
1402,573500
1403,574579
1404,575658
1405,576737
1405,577815
1409,578894
1411,579974
1413,581054
1414,582132
1418,583209
1420,584286
1423,585365
1425,586443
1426,587522
1426,588602
1426,589679
1429,590757
1429,591834
1430,592910
1432,593989
1434,595068
1438,596148
1441,597228
1443,598306
1446,599386
1447,600466
1449,601546
1450,602624
1452,603704
1453,604741
1453,605954
1455,607169
1455,608384
1458,609600
1460,610816
1462,612028
1464,613243
1464,614459
1470,615672
1471,616881
1473,618097
1478,619310
1480,620524
1482,621740
1485,622954
1485,624169
1489,625382
1490,626595
1494,627807
1499,629021
1500,630235
1500,631446
1501,632659
1505,633873
1507,635086
1508,636302
1511,637517
1512,638733
1513,639946
1514,641159
1514,642375
1515,643591
1517,644807
1518,646023
1521,647238
1526,648454
1529,649666
1530,650880
1530,652094
1531,653308
1534,654524
1536,655736
1538,656949
1540,658165
1541,659378
1541,660594
1543,661809
1547,663024
1548,664237
1550,665452
1551,666667
1555,667882
1556,669091
1557,670305
1562,671520
1565,672735
1567,673950
1568,675165
1569,676378
1572,677594
1573,678808
1578,680022
1580,681236
1581,682452
1584,683665
1588,684879
1590,686095
1592,687310
1594,688525
1596,689740
1599,690955
1603,692171
1606,693384
1610,694597
1611,695811
1613,697027
1616,698243
1617,699457
1622,700672
1624,701885
1625,703095
1628,704311
1631,705525
1632,706739
1634,707951
1636,709165
1640,710381
1645,711595
1648,712811
1652,714026
1656,715238
1661,716453
1665,717668
1668,718884
1673,720098
1674,721313
1677,722526
1683,723742
1688,724954
1690,726168
1694,727383
1700,728599
1704,729813
1708,731028
1712,732242
1714,733456
1720,734672
1723,735888
1728,737103
1731,738319
1734,739532
1737,740747
1739,741962
1742,743178
1743,744393
1750,745608
1753,746823
1759,748037
1762,749249
1768,750464
1771,751680
1773,752895
1775,754110
1778,755325
1783,756537
1785,757753
1789,758968
1791,760182
1798,761397
1802,762613
1809,763829
1812,765044
1814,766260
1818,767476
1820,768691
1822,769903
1825,771119
1829,772335
1829,773550
1831,774765
1832,775981
1836,777195
1836,778409
1840,779624
1841,780840
1844,782056
1845,783268
1846,784481
1850,785697
1853,786912
1859,788127
1862,789343
1862,790555
1864,791770
1870,792986
1875,794201
1875,795417
1883,796633
1886,797849
1888,799064
1891,800280
1899,801495
1902,802709
1902,803925
1906,805137
1910,806352
1912,807567
1915,808782
1917,809998
1922,811210
1925,812425
1926,813640
1929,814853
1931,816068
1933,817283
1935,818498
1939,819714
1944,820928
1949,822141
1951,823353
1953,824565
1959,825778
1961,826993
1963,828208
1967,829421
1969,830636
1973,831852
1975,833068
1976,834283
1981,835496
1983,836707
1987,837920
1991,839135
1998,840349
2003,841565
2005,842778
2012,843992
2017,845207
2019,846423
2025,847635
2029,848848
2031,850064
2038,851278
2043,852494
2047,853709
2050,854924
2051,856140
2051,857353
2055,858569
2061,859785
2063,861001
2064,862217
2064,863433
2068,864649
2074,865864
2079,867079
2082,868293
2084,869507
2086,870723
2087,871936
2089,873150
2089,874360
2090,875576
2092,876789
2095,878002
2097,879216
2098,880430
2102,881646
2106,882860
2109,884073
2110,885288
2111,886504
2113,887720
2115,888931
2119,890145
2120,891360
2124,892574
2126,893785
2128,894999
2128,896215
2132,897431
2133,898647
2136,899861
2137,901075
2141,902291
2143,903505
2150,904721
2152,905934
2154,907149
2154,908365
2154,909565
2154,910844
2154,912121
2156,913401
2157,914678
2157,915956
2157,917235
2159,918515
2164,919794
2167,921073
2170,922352
2173,923630
2175,924909
2178,926188
2183,927468
2185,928746
2190,930026
2195,931305
2198,932584
2199,933863
2204,935143
2207,936421
2209,937701
2217,938980
2222,940259
2229,941536
2231,942816
2234,944095
2234,945371
2237,946650
2239,947927
2239,949207
2241,950487
2242,951766
2245,953045
2251,954325
2255,955603
2259,956881
2260,958158
2261,959437
2263,960713
2265,961992
2266,963267
2271,964546
2272,965824
2274,967101
2276,968381
2278,969661
2282,970937
2283,972215
2283,973495
2285,974774
2288,976054
2289,977334
2291,978613
2294,979893
2296,981172
2300,982449
2301,983727
2307,985007
2309,986286
2312,987564
2313,988838
2319,990116
2322,991393
2326,992667
2327,993947
2327,995220
2329,996499
2330,997779
2332,999058
