epsilon_progress,nfe
0,0
20,100
67,1198
124,2296
177,3393
234,4490
282,5584
323,6681
361,7777
399,8873
428,9966
456,11061
485,12157
518,13252
547,14344
589,15441
622,16539
648,17630
671,18725
699,19821
708,20876
736,22011
758,23143
786,24275
806,25407
826,26542
850,27674
868,28809
882,29941
901,31075
920,32211
934,33339
953,34471
973,35599
991,36734
1005,37865
1026,39001
1053,40136
1072,41269
1090,42402
1112,43535
1128,44663
1142,45794
1159,46923
1172,48055
1188,49185
1202,50320
1216,51454
1225,52586
1241,53718
1252,54853
1267,55986
1277,57122
1291,58253
1313,59387
1327,60522
1341,61656
1349,62790
1364,63922
1370,65055
1378,66184
1385,67315
1390,68447
1395,69579
1404,70715
1406,71848
1412,72979
1417,74113
1422,75243
1435,76376
1445,77511
1457,78643
1468,79775
1474,80907
1485,82041
1495,83175
1504,84308
1515,85441
1531,86575
1534,87709
1539,88844
1548,89977
1554,91106
1560,92237
1568,93369
1575,94503
1583,95636
1590,96770
1592,97904
1600,99033
1606,100166
1611,101300
1619,102428
1626,103559
1630,104692
1637,105820
1642,106949
1656,108079
1664,109209
1671,110343
1679,111477
1685,112609
1689,113744
1693,114877
1700,116006
1709,117133
1714,118263
1721,119396
1727,120529
1734,121664
1739,122795
1746,123926
1751,125055
1757,126190
1761,127324
1766,128458
1773,129593
1777,130726
1783,131860
1786,132996
1793,134127
1801,135256
1808,136390
1809,137523
1819,138654
1827,139789
1832,140922
1838,142051
1847,143186
1852,144321
1858,145453
1868,146586
1876,147772
1878,148923
1883,150070
1885,151216
1890,152368
1896,153518
1905,154669
1912,155820
1914,156968
1922,158114
1930,159265
1939,160413
1943,161564
1946,162713
1949,163865
1953,165014
1960,166162
1971,167312
1977,168460
1983,169611
1993,170759
2000,171909
2003,173057
2005,174206
2010,175358
2015,176506
2020,177656
2026,178805
2033,179956
2042,181104
2047,182252
2052,183397
2057,184544
2063,185691
2067,186841
2075,187989
2076,189139
2079,190289
2088,191439
2091,192585
2095,193735
2099,194884
2105,196032
2111,197182
2115,198332
2121,199479
2124,200623
2127,201772
2129,202920
2132,204069
2137,205219
2138,206367
2139,207518
2143,208666
2147,209814
2149,210964
2151,212111
2155,213258
2155,214399
2158,215547
2164,216694
2166,217842
2167,218990
2167,220138
2170,221282
2173,222429
2175,223578
2175,224726
2177,225878
2181,227024
2182,228165
2184,229312
2187,230456
2191,231596
2195,232744
2198,233895
2200,235041
2201,236186
2205,237335
2207,238477
2212,239618
2215,240765
2216,241908
2217,243036
2219,244177
2226,245313
2229,246452
2232,247599
2235,248736
2236,249882
2236,251027
2238,252172
2244,253318
2245,254461
2249,255610
2253,256758
2257,257908
2261,259058
2264,260205
2266,261355
2270,262506
2272,263656
2276,264803
2279,265955
2282,267104
2285,268251
2287,269402
2291,270552
2295,271701
2297,272851
2299,274003
2299,275153
2301,276302
2302,277454
2304,278600
2307,279749
2310,280900
2312,282050
2317,283198
2322,284347
2328,285498
2332,286648
2333,287797
2336,288942
2339,290091
2343,291241
2344,292389
2345,293538
2349,294687
2351,295836
2352,296987
2355,298136
2359,299287
2361,300435
2364,301586
2368,302735
2371,303885
2373,305031
2379,306180
2380,307329
2385,308476
2387,309624
2389,310769
2391,311913
2396,313063
2400,314215
2401,315358
2405,316507
2409,317658
2409,318809
2412,319958
2414,321107
2414,322255
2417,323403
2419,324552
2423,325700
2423,326852
2424,328002
2426,329150
2427,330301
2432,331445
2432,332591
2433,333742
2435,334892
2437,336040
2439,337188
2442,338339
2443,339507
2444,340586
2445,341664
2447,342742
2448,343821
2449,344898
2450,345977
2451,347056
2453,348136
2455,349213
2455,350292
2459,351371
2460,352451
2462,353525
2466,354602
2468,355680
2469,356760
2469,357839
2474,358918
2474,359996
2477,361075
2479,362155
2481,363235
2482,364312
2483,365390
2485,366464
2486,367544
2489,368622
2490,369701
2492,370779
2497,371859
2501,372937
2505,374017
2508,375091
2508,376168
2509,377244
2512,378320
2514,379396
2518,380473
2520,381549
2523,382627
2528,383698
2529,384763
2530,385832
2530,386903
2535,387980
2537,389059
2537,390137
2537,391217
2539,392296
2541,393372
2544,394452
2544,395530
2546,396607
2548,397685
2550,398764
2551,399844
2552,400923
2552,401998
2553,403073
2554,404149
2556,405223
2558,406298
2560,407369
2562,408437
2562,409511
2566,410585
2566,411658
2568,412734
2569,413813
2572,414884
2573,415963
2574,417040
2574,418120
2576,419196
2578,420274
2578,421350
2579,422426
2582,423504
2584,424578
2587,425654
2587,426732
2589,427807
2589,428884
2591,429961
2593,431038
2593,432115
2593,433195
2594,434274
2595,435352
2596,436431
2598,437507
2599,438583
2600,439660
2601,440734
2602,441812
2604,442888
2605,443966
2607,445039
2609,446116
2610,447191
2613,448271
2613,449347
2613,450425
2615,451501
2617,452579
2618,453651
2618,454730
2619,455807
2620,456880
2621,457959
2623,459037
2625,460112
2626,461190
2628,462266
2631,463336
2633,464407
2634,465478
2636,466555
2638,467635
2638,468714
2639,469794
2640,470872
2640,471950
2641,473028
2642,474108
2644,475186
2644,476261
2646,477335
2646,478415
2646,479487
2648,480563
2650,481641
2652,482720
2652,483785
2653,484863
2655,485941
2657,487017
2658,488093
2661,489169
2665,490243
2667,491321
2668,492396
2669,493471
2670,494546
2670,495625
2673,496701
2673,497779
2675,498858
2676,499932
2679,501011
2679,502089
2680,503165
2682,504243
2683,505322
2685,506396
2687,507475
2689,508555
2689,509634
2690,510709
2690,511787
2691,512866
2693,513943
2695,515022
2696,516098
2697,517177
2697,518251
2699,519329
2699,520404
2701,521484
2702,522563
2703,523643
2705,524722
2705,525801
2706,526881
2710,527956
2713,529035
2714,530112
2715,531190
2715,532266
2716,533345
2718,534421
2718,535501
2718,536576
2718,537654
2718,538732
2720,539807
2724,540883
2728,541961
2729,543035
2729,544112
2731,545186
2732,546260
2733,547335
2733,548409
2733,549485
2735,550562
2737,551638
2738,552714
2740,553794
2742,554811
2742,555878
2743,556944
2744,558013
2745,559082
2746,560152
2747,561219
2747,562288
2748,563355
2751,564421
2756,565488
2758,566558
2761,567624
2761,568691
2764,569755
2766,570825
2767,571895
2767,572962
2768,574031
2770,575100
2772,576165
2775,577231
2779,578300
2781,579366
2783,580431
2786,581488
2786,582556
2787,583619
2789,584677
2790,585724
2792,586762
2794,587803
2795,588872
2797,589938
2800,591007
2801,592074
2805,593141
2808,594211
2811,595280
2814,596348
2816,597413
2817,598479
2818,599548
2820,600614
2823,601680
2826,602748
2829,603818
2831,604881
2832,605951
2833,607018
2834,608084
2837,609154
2838,610221
2840,611290
2841,612355
2841,613419
2841,614485
2841,615553
2842,616620
2843,617687
2845,618754
2846,619823
2846,620891
2846,621955
2848,623020
2850,624088
2854,625154
2855,626222
2855,627288
2857,628349
2859,629412
2860,630472
2860,631541
2866,632609
2866,633677
2867,634742
2867,635808
2867,636869
2868,637937
2868,638999
2869,640056
2869,641116
2870,642176
2871,643239
2871,644301
2874,645362
2874,646418
2878,647482
2880,648546
2881,649609
2881,650675
2881,651738
2881,652802
2881,653865
2883,654922
2885,655987
2888,657045
2889,658095
2891,659152
2892,660211
2893,661275
2894,662332
2895,663392
2895,664456
2897,665514
2899,666574
2899,667634
2901,668697
2901,669764
2901,670828
2902,671891
2903,672955
2903,674023
2903,675088
2903,676152
2906,677218
2907,678288
2907,679354
2907,680421
2907,681487
2910,682551
2911,683616
2911,684679
2911,685748
2911,686816
2912,687882
2914,688948
2915,690016
2915,691084
2917,692154
2917,693221
2919,694284
2919,695353
2920,696417
2921,697486
2922,698553
2922,699613
2923,700676
2924,701744
2924,702814
2928,703884
2928,704950
2928,706017
2929,707086
2930,708154
2931,709222
2932,710291
2933,711354
2933,712424
2933,713492
2934,714562
2936,715631
2936,716697
2938,717766
2939,718830
2939,719899
2942,720967
2943,722035
2943,723102
2943,724171
2945,725238
2947,726306
2948,727373
2948,728441
2949,729509
2949,730577
2951,731645
2951,732714
2952,733782
2952,734850
2953,735917
2953,736984
2953,738049
2954,739114
2954,740181
2955,741248
2955,742314
2955,743383
2956,744451
2959,745514
2960,746581
2963,747648
2965,748718
2967,749785
2968,750849
2971,751918
2974,752986
2974,754050
2974,755120
2975,756187
2976,757256
2977,758323
2977,759393
2977,760462
2977,761529
2977,762595
2980,763661
2980,764729
2981,765799
2983,766865
2985,767889
2986,769006
2986,770124
2986,771243
2987,772362
2988,773482
2990,774601
2992,775720
2993,776840
2993,777959
2993,779076
2993,780194
2993,781314
2994,782431
2997,783551
2998,784670
2998,785790
2999,786905
3002,788025
3003,789144
3004,790263
3005,791378
3007,792495
3009,793614
3010,794728
3011,795846
3013,796963
3015,798080
3016,799197
3016,800315
3017,801433
3018,802552
3020,803671
3022,804787
3025,805904
3027,807020
3029,808135
3030,809251
3034,810368
3034,811483
3034,812601
3035,813716
3038,814833
3038,815947
3039,817065
3040,818181
3042,819294
3043,820402
3046,821520
3048,822638
3050,823757
3051,824864
3052,825976
3052,827086
3054,828188
3056,829299
3056,830407
3058,831496
3061,832592
3061,833688
3062,834779
3063,835871
3064,836964
3066,838059
3068,839156
3068,840254
3070,841351
3071,842454
3072,843554
3073,844638
3073,845731
3074,846823
3074,847925
3075,849026
3075,850127
3077,851233
3078,852327
3079,853410
3082,854517
3083,855621
3084,856725
3084,857824
3086,858931
3087,860048
3089,861163
3094,862281
3095,863396
3095,864515
3096,865634
3097,866751
3097,867867
3098,868985
3098,870105
3103,871222
3104,872337
3104,873452
3105,874570
3107,875687
3110,876806
3111,877920
3111,879036
3112,880149
3113,881265
3113,882383
3113,883500
3113,884618
3113,885733
3113,886848
3113,887965
3113,889071
3113,890179
3115,891285
3115,892383
3115,893497
3115,894605
3118,895718
3118,896833
3118,897944
3119,899055
3120,900163
3121,901274
3122,902385
3124,903490
3124,904601
3126,905714
3127,906831
3127,907949
3127,909061
3127,910172
3128,911288
3129,912407
3129,913515
3131,914634
3132,915750
3133,916864
3133,917975
3133,919090
3134,920203
3135,921319
3137,922434
3137,923551
3139,924669
3139,925784
3139,926898
3139,928013
3140,929121
3141,930234
3142,931349
3142,932466
3144,933580
3145,934697
3149,935813
3149,936928
3149,938046
3149,939161
3149,940275
3152,941393
3154,942509
3156,943628
3156,944746
3156,945863
3156,946982
3158,948099
3160,949217
3161,950335
3162,951455
3162,952572
3162,953692
3162,954807
3163,955921
3163,957040
3163,958158
3163,959274
3165,960394
3166,961511
3166,962628
3167,963747
3167,964866
3167,965976
3168,967094
3168,968210
3169,969330
3170,970446
3171,971565
3171,972683
3173,973802
3174,974921
3177,976041
3178,977160
3178,978278
3180,979398
3183,980516
3183,981631
3184,982750
3186,983868
3187,984987
3188,986104
3189,987223
3191,988343
3191,989462
3192,990579
3192,991640
3192,992757
3192,993876
3192,994996
3192,996114
3192,997233
3192,998350
3192,999469
