epsilon_progress,nfe
0,0
29,100
111,1195
156,2292
201,3385
240,4481
275,5580
309,6676
333,7774
368,8871
391,9967
396,11137
414,12181
430,13222
440,14265
453,15305
468,16348
477,17390
488,18427
502,19470
519,20510
526,21551
532,22595
541,23636
551,24677
559,25718
569,26762
579,27806
584,28847
589,29890
595,30930
599,31972
602,33016
609,34060
615,35098
622,36142
627,37185
631,38228
639,39272
642,40314
653,41354
657,42398
664,43441
670,44484
680,45527
685,46566
692,47609
700,48652
707,49692
713,50732
718,51776
724,52817
728,53857
735,54897
739,55941
744,56985
748,58025
751,59065
756,60107
762,61150
768,62190
775,63234
780,64275
780,65316
784,66359
786,67402
793,68446
795,69490
800,70532
803,71574
805,72616
806,73656
808,74700
815,75743
817,76783
818,77826
823,78864
825,79963
825,81123
827,82282
829,83436
832,84592
833,85752
834,86910
834,88070
838,89228
841,90388
845,91544
846,92704
852,93861
854,95019
858,96179
859,97339
863,98493
869,99650
875,100808
875,101966
879,103125
881,104284
885,105442
893,106601
897,107759
901,108917
904,110077
908,111237
911,112396
912,113556
915,114714
915,115870
917,117028
918,118186
920,119344
921,120503
924,121659
925,122818
927,123977
929,125136
932,126295
935,127454
937,128609
940,129768
944,130926
945,132084
947,133239
948,134399
952,135559
953,136714
957,137870
957,139027
960,140185
966,141343
968,142501
969,143661
976,144820
980,145976
986,147134
987,148292
989,149452
990,150611
994,151765
996,152924
998,154083
1001,155243
1003,156402
1006,157559
1010,158714
1012,159872
1012,161028
1012,162186
1016,163346
1019,164504
1020,165664
1023,166822
1023,167979
1024,169131
1026,170288
1028,171446
1031,172604
1035,173764
1038,174923
1042,176082
1044,177239
1049,178398
1055,179555
1059,180715
1061,181871
1062,183029
1064,184187
1065,185345
1067,186503
1069,187660
1072,188820
1076,189976
1079,191131
1083,192289
1085,193449
1087,194608
1090,195768
1094,196927
1097,198087
1100,199244
1104,200403
1107,201562
1109,202721
1110,203879
1113,205036
1119,206192
1124,207348
1126,208504
1130,209662
1134,210822
1137,211979
1140,213134
1142,214290
1144,215449
1146,216609
1150,217765
1156,218923
1163,220081
1163,221238
1166,222395
1166,223552
1169,224711
1173,225870
1176,227029
1177,228188
1178,229347
1179,230506
1182,231665
1183,232824
1184,233982
1188,235134
1192,236286
1195,237446
1200,238604
1201,239763
1202,240923
1204,242081
1208,243241
1211,244400
1211,245557
1214,246716
1217,247873
1221,249031
1223,250190
1225,251347
1229,252503
1233,253660
1236,254816
1237,255975
1238,257134
1238,258294
1238,259454
1241,260612
1242,261769
1242,262928
1242,264087
1244,265245
1245,266404
1250,267560
1251,268719
1253,269877
1254,271036
1258,272194
1261,273353
1261,274510
1262,275669
1267,276829
1269,277987
1271,279144
1273,280301
1277,281461
1282,282621
1285,283778
1288,284936
1294,286093
1302,287253
1309,288413
1312,289571
1315,290728
1319,291886
1322,293043
1323,294203
1328,295359
1330,296517
1333,297671
1340,298829
1346,299986
1349,301144
1351,302304
1356,303463
1360,304622
1370,305782
1375,306936
1375,308096
1380,309256
1387,310413
1391,311555
1391,312697
1392,313841
1392,314985
1392,316127
1394,317270
1395,318413
1399,319556
1401,320698
1405,321842
1409,322984
1415,324124
1418,325267
1421,326410
1423,327554
1427,328696
1428,329837
1433,330981
1433,332123
1438,333265
1443,334407
1446,335547
1448,336691
1452,337833
1457,338977
1461,340121
1465,341264
1471,342407
1474,343548
1475,344690
1478,345833
1482,346973
1485,348115
1488,349253
1489,350395
1490,351538
1492,352681
1499,353825
1502,354967
1506,356111
1513,357252
1522,358396
1524,359540
1530,360684
1533,361828
1538,362971
1541,364113
1543,365252
1545,366396
1548,367540
1551,368684
1557,369828
1561,370971
1563,372111
1569,373255
1571,374398
1573,375539
1576,376683
1579,377827
1583,378968
1587,380111
1587,381253
1588,382397
1590,383539
1591,384679
1591,385823
1595,386966
1598,388107
1600,389251
1604,390395
1606,391536
1612,392674
1614,393815
1620,394957
1623,396100
1625,397244
1627,398387
1630,399529
1632,400672
1632,401813
1634,402955
1636,404095
1641,405238
1646,406381
1648,407524
1651,408668
1654,409810
1655,410950
1656,412093
1662,413235
1663,414378
1665,415522
1669,416665
1672,417808
1675,418952
1679,420095
1681,421238
1684,422381
1687,423522
1689,424666
1692,425806
1694,426949
1696,428089
1698,429230
1702,430373
1704,431513
1705,432656
1710,433800
1713,434944
1715,436086
1718,437228
1722,438365
1723,439508
1724,440650
1728,441793
1731,442937
1734,444081
1737,445223
1742,446366
1743,447510
1743,448652
1746,449794
1747,450938
1753,452080
1754,453224
1756,454368
1759,455510
1762,456651
1763,457794
1765,458938
1768,460082
1768,461223
1771,462365
1774,463509
1774,464650
1777,465794
1779,466937
1784,468077
1785,469216
1788,470358
1791,471501
1796,472644
1798,473787
1802,474931
1804,476072
1804,477213
1804,478357
1806,479499
1807,480639
1809,481778
1811,482921
1814,484065
1815,485209
1818,486351
1819,487493
1819,488634
1819,489776
1823,490920
1825,492062
1827,493206
1831,494349
1831,495493
1835,496634
1837,497778
1839,498919
1842,500062
1842,501201
1845,502344
1846,503486
1847,504627
1847,505768
1851,506912
1851,508056
1852,509197
1853,510341
1855,511485
1855,512627
1856,513770
1858,514913
1861,516057
1864,517201
1866,518344
1866,519487
1868,520631
1871,521773
1874,522917
1879,524060
1881,525204
1882,526346
1884,527489
1889,528633
1892,529777
1895,530918
1898,532059
1899,533202
1900,534346
1904,535488
1908,536631
1909,537775
1911,538918
1915,540060
1918,541204
1921,542347
1923,543490
1925,544632
1927,545772
1928,546912
1929,548052
1933,549193
1935,550336
1937,551480
1940,552623
1943,553767
1946,554905
1946,556049
1950,557191
1951,558333
1952,559477
1954,560621
1961,561764
1965,562907
1966,564049
1966,565192
1969,566335
1970,567478
1976,568620
1978,569762
1980,570903
1983,572044
1984,573184
1986,574325
1987,575468
1988,576612
1989,577754
1992,578898
1998,580041
2001,581181
2005,582325
2007,583468
2008,584610
2009,585754
2013,586898
2017,588042
2021,589185
2022,590329
2025,591472
2026,592615
2028,593758
2032,594901
2034,596042
2037,597185
2037,598353
2037,599601
2039,600846
2040,602092
2042,603340
2045,604584
2047,605830
2051,607078
2055,608324
2055,609570
2056,610815
2059,612063
2065,613310
2069,614556
2071,615803
2074,617049
2078,618297
2081,619542
2085,620787
2090,622032
2091,623279
2091,624525
2096,625773
2101,627016
2102,628263
2106,629510
2109,630756
2113,632004
2119,633250
2120,634495
2121,635743
2124,636989
2129,638235
2132,639482
2136,640727
2140,641973
2144,643218
2149,644464
2155,645711
2158,646954
2160,648196
2163,649443
2168,650691
2171,651937
2173,653185
2175,654432
2177,655679
2180,656927
2182,658175
2185,659422
2192,660669
2194,661914
2196,663161
2197,664408
2199,665653
2199,666898
2201,668142
2201,669389
2206,670633
2206,671879
2209,673127
2211,674374
2214,675620
2216,676867
2219,678113
2220,679359
2221,680604
2226,681850
2228,683096
2233,684338
2233,685585
2236,686833
2237,688079
2240,689326
2245,690570
2248,691816
2250,693060
2252,694302
2254,695550
2255,696798
2256,698046
2260,699291
2266,700539
2268,701787
2270,703034
2270,704280
2271,705528
2274,706776
2277,708020
2279,709266
2281,710513
2286,711761
2288,713005
2291,714251
2291,715496
2292,716742
2292,717988
2297,719234
2302,720482
2303,721727
2306,722969
2307,724217
2307,725462
2308,726707
2309,727951
2313,729195
2316,730440
2316,731687
2319,732933
2323,734181
2324,735427
2327,736672
2330,737920
2333,739166
2334,740412
2337,741658
2341,742905
2343,744151
2344,745397
2347,746645
2347,747892
2351,749138
2354,750384
2357,751628
2359,752876
2364,754123
2364,755371
2369,756616
2371,757863
2376,759108
2377,760355
2377,761599
2380,762845
2380,764092
2383,765340
2384,766587
2387,767834
2389,769080
2394,770328
2396,771573
2398,772820
2399,774067
2403,775315
2404,776559
2409,777807
2413,779050
2415,780294
2416,781542
2419,782787
2421,784032
2425,785277
2425,786524
2425,787770
2425,789016
2428,790264
2428,791510
2430,792758
2433,794005
2433,795253
2435,796501
2438,797748
2440,798996
2444,800242
2447,801487
2449,802733
2453,803979
2453,805222
2458,806468
2462,807715
2464,808963
2466,810209
2471,811456
2473,812702
2474,813946
2476,815194
2477,816440
2478,817687
2479,818931
2479,820178
2481,821425
2482,822672
2484,823919
2486,825165
2487,826411
2489,827658
2492,828906
2494,830154
2495,831402
2498,832649
2498,833896
2499,835143
2501,836390
2502,837637
2504,838883
2507,840131
2509,841378
2511,842623
2512,843869
2514,845116
2516,846364
2518,847612
2518,848860
2520,850106
2520,851353
2521,852599
2524,853845
2525,855090
2527,856336
2529,857582
2531,858830
2536,860077
2537,861323
2540,862570
2543,863816
2546,865063
2548,866310
2550,867557
2553,868803
2556,870051
2560,871295
2562,872542
2565,873785
2565,875033
2566,876278
2566,877524
2566,878772
2570,880017
2570,881264
2571,882508
2571,883756
2575,885004
2576,886251
2580,887497
2582,888742
2584,889988
2587,891236
2588,892483
2588,893730
2592,894978
2593,896225
2597,897473
2599,898721
2601,899969
2605,901212
2606,902460
2606,903708
2606,904953
2608,906199
2610,907445
2612,908691
2612,909861
2612,911109
2612,912355
2612,913602
2614,914850
2615,916094
2618,917340
2618,918588
2619,919832
2622,921078
2623,922323
2623,923570
2627,924818
2629,926066
2631,927312
2631,928558
2634,929804
2635,931051
2638,932296
2640,933542
2640,934789
2642,936035
2643,937283
2644,938531
2644,939778
2646,941025
2646,942271
2647,943515
2649,944763
2649,946011
2650,947255
2652,948501
2652,949748
2653,950993
2656,952239
2659,953485
2660,954728
2664,955974
2664,957218
2666,958466
2667,959714
2668,960961
2669,962209
