epsilon_progress,nfe
0,0
19,100
68,1196
125,2293
174,3388
228,4481
273,5575
315,6667
355,7765
398,8858
435,9858
469,10957
509,12052
544,13143
581,14241
616,15337
653,16433
675,17526
695,18619
713,19716
721,20744
729,21751
743,22757
761,23762
782,24765
798,25772
818,26776
840,27782
852,28786
874,29789
886,30793
904,31799
917,32807
931,33815
950,34819
968,35826
982,36831
998,37834
1012,38835
1028,39841
1048,40846
1064,41853
1079,42856
1091,43864
1103,44870
1121,45878
1133,46885
1146,47890
1155,48897
1165,49903
1173,50909
1181,51913
1197,52918
1206,53920
1219,54928
1230,55936
1244,56940
1256,57946
1264,58950
1273,59957
1289,60963
1297,61968
1311,62973
1321,63979
1328,64984
1337,65990
1347,66995
1356,68002
1366,69006
1375,70011
1386,71019
1392,72023
1408,73029
1417,74036
1423,75041
1431,76046
1441,77047
1451,78054
1457,79057
1460,80063
1473,81068
1476,82075
1483,83082
1499,84088
1508,85091
1517,86096
1525,87102
1539,88110
1549,89115
1557,90117
1564,91124
1572,92129
1576,93133
1581,94138
1591,95144
1597,96151
1602,97156
1610,98161
1617,99168
1625,100171
1635,101175
1643,102180
1650,103184
1657,104186
1662,105190
1667,106192
1669,107194
1678,108197
1682,109202
1684,110210
1693,111215
1701,112221
1706,113229
1715,114236
1724,115243
1731,116250
1735,117257
1739,118262
1746,119267
1756,120272
1763,121275
1767,122280
1775,123288
1776,124426
1783,125433
1786,126435
1790,127442
1797,128450
1801,129454
1806,130459
1810,131465
1816,132471
1821,133477
1827,134481
1829,135648
1833,136833
1837,138021
1841,139209
1847,140396
1852,141583
1854,142766
1863,143954
1870,145141
1877,146326
1884,147509
1889,148691
1894,149878
1900,151064
1906,152252
1909,153439
1913,154623
1916,155804
1922,156991
1929,158175
1935,159358
1941,160545
1946,161731
1953,162918
1957,164097
1967,165280
1970,166464
1972,167646
1975,168825
1981,170005
1987,171183
1989,172358
1997,173542
2001,174724
2013,175910
2016,177091
2021,178274
2023,179457
2027,180642
2030,181828
2035,183011
2040,184194
2045,185377
2045,186564
2052,187749
2058,188930
2060,190110
2061,191296
2062,192480
2069,193660
2073,194845
2080,196024
2089,197211
2094,198395
2095,199579
2098,200767
2102,201955
2104,203139
2107,204324
2113,205512
2117,206697
2125,207879
2127,209061
2128,210241
2131,211428
2137,212612
2141,213795
2144,214976
2149,216162
2152,217346
2152,218527
2154,219711
2161,220892
2163,222074
2166,223257
2169,224439
2172,225625
2174,226807
2180,227989
2182,229173
2185,230355
2186,231534
2187,232714
2189,233894
2192,235070
2193,236243
2193,237430
2194,238600
2197,239783
2198,240963
2202,242145
2205,243327
2207,244509
2208,245695
2209,246880
2211,248066
2212,249250
2216,250436
2218,251620
2222,252804
2222,253990
2224,255175
2225,256358
2228,257539
2230,258720
2230,259906
2231,261091
2235,262277
2239,263463
2244,264650
2247,265835
2248,267022
2255,268207
2257,269395
2260,270578
2262,271761
2263,272944
2264,274125
2266,275304
2269,276489
2269,277673
2272,278856
2273,280041
2274,281227
2278,282414
2279,283599
2280,284783
2283,285968
2286,287153
2288,288339
2290,289520
2292,290703
2297,291880
2298,293062
2304,294245
2307,295427
2307,296607
2308,297790
2312,298976
2316,300162
2317,301345
2317,302518
2318,303696
2321,304878
2327,306061
2329,307243
2335,308426
2336,309597
2337,310773
2341,311945
2344,313129
2345,314313
2345,315490
2345,316676
2348,317855
2349,319034
2354,320213
2356,321389
2357,322569
2359,323754
2363,324939
2364,326122
2364,327307
2366,328495
2368,329680
2368,330866
2369,332049
2370,333049
2370,334111
2370,335179
2370,336248
2371,337316
2372,338386
2374,339451
2379,340519
2381,341586
2384,342652
2388,343717
2391,344785
2397,345854
2399,346923
2404,347989
2410,349058
2413,350126
2418,351193
2420,352263
2423,353332
2428,354399
2431,355468
2436,356535
2439,357595
2441,358659
2442,359724
2443,360792
2447,361854
2450,362914
2450,363978
2451,365035
2453,366095
2457,367159
2460,368212
2460,369261
2463,370318
2463,371378
2463,372438
2466,373497
2468,374551
2472,375608
2473,376661
2474,377720
2475,378776
2479,379826
2482,380883
2485,381940
2489,383005
2491,384061
2494,385125
2497,386187
2497,387244
2497,388302
2500,389354
2500,390406
2500,391458
2503,392516
2506,393565
2508,394620
2511,395672
2512,396724
2514,397773
2516,398825
2517,399880
2517,400924
2518,401978
2524,403028
2525,404076
2527,405135
2527,406191
2529,407248
2531,408303
2532,409356
2533,410409
2533,411471
2535,412528
2538,413594
2538,414656
2541,415720
2544,416775
2546,417838
2546,418899
2547,419960
2549,421023
2549,422085
2551,423148
2553,424213
2554,425273
2559,426337
2563,427395
2564,428449
2566,429503
2566,430561
2568,431620
2570,432684
2574,433742
2574,434798
2576,435862
2576,436926
2576,437994
