epsilon_progress,nfe
0,0
46,100
266,1196
389,2292
485,3390
550,4390
608,5486
676,6585
739,7678
792,8770
850,9869
866,11260
890,12668
933,14078
968,15487
1018,16896
1053,18306
1094,19716
1133,21124
1160,22532
1196,23941
1227,25349
1260,26755
1295,28165
1331,29575
1364,30983
1393,32393
1422,33802
1450,35212
1479,36621
1502,38029
1523,39437
1541,40844
1560,42253
1577,43663
1592,45072
1608,46482
1622,47892
1636,49302
1653,50712
1667,52122
1682,53531
1705,54941
1720,56350
1724,57794
1732,59137
1740,60481
1753,61825
1778,63169
1791,64512
1812,65855
1831,67198
1841,68541
1852,69882
1866,71225
1887,72569
1896,73911
1907,75255
1917,76599
1931,77943
1942,79286
1960,80629
1984,81973
1992,83315
2008,84658
2015,86002
2035,87346
2047,88690
2070,90033
2089,91376
2104,92719
2112,94062
2122,95406
2134,96749
2149,98093
2159,99435
2166,100778
2173,102121
2182,103463
2191,104807
2195,106151
2207,107495
2223,108839
2234,110182
2248,111526
2253,112870
2268,114214
2274,115555
2278,116899
2289,118243
2296,119587
2311,120931
2321,122274
2331,123617
2340,124960
2352,126303
2362,127647
2368,128991
2381,130334
2395,131678
2403,133020
2412,134364
2421,135705
2432,137047
2438,138390
2450,139734
2461,141078
2473,142422
2485,143765
2497,145106
2503,146449
2507,147792
2521,149135
2527,150478
2535,151822
2545,153165
2550,154509
2557,155852
2562,157196
2571,158539
2581,159882
2591,161226
2603,162569
2612,163913
2624,165255
2633,166599
2642,167941
2650,169285
2653,170628
2660,171972
2671,173316
2675,174660
2682,176002
2686,177345
2692,178689
2696,180032
2703,181375
2708,182719
2713,184062
2717,185406
2724,186750
2732,188092
2737,189436
2744,190780
2749,192120
2760,193463
2765,194806
2772,196150
2776,197494
2784,198838
2793,200182
2802,201526
2808,202867
2810,204211
2812,205555
2816,206897
2828,208241
2836,209584
2846,210928
2853,212272
2861,213615
2865,214956
2870,216300
2885,217643
2889,218987
2892,220329
2896,221671
2903,223015
2906,224359
2911,225701
2918,227044
2925,228386
2928,229729
2935,231072
2945,232416
2949,233760
2960,235104
2967,236448
2975,237790
2977,239131
2982,240475
2989,241816
2996,243160
3002,244504
3007,245848
3016,247190
3027,248534
3032,249878
3037,251222
3040,252565
3046,253907
3052,255251
3054,256593
3059,257934
3064,259278
3065,260859
3066,262667
3069,264473
3076,266281
3078,268089
3082,269897
3084,271705
3096,273512
3099,275317
3101,277125
3111,278933
3119,280740
3127,282548
3134,284356
3146,286162
3155,287970
3162,289777
3170,291584
3181,293392
3194,295200
3209,297008
3219,298815
3232,300622
3243,302430
3248,304238
3258,306046
3277,307854
3292,309662
3299,311469
3306,313277
3315,315085
3321,316893
3326,318699
3337,320503
3341,322311
3353,324118
3357,325926
3363,327734
3367,329542
3376,331350
3382,333158
3388,334966
3393,336774
3404,338582
3412,340388
3421,342196
3429,344002
3431,345808
3437,347616
3447,349423
3458,351231
3469,353039
3476,354847
3480,356655
3485,358462
3495,360270
3507,362078
3517,363886
3526,365694
3528,367502
3534,369308
3540,371116
3553,372924
3559,374731
3567,376538
3572,378344
3579,380151
3582,381959
3587,383767
3595,385575
3603,387383
3607,389191
3616,390999
3622,392805
3626,394613
3632,396420
3635,398227
3637,400035
3640,401842
3647,403649
3652,405454
3658,407262
3664,409070
3670,410878
3672,412685
3679,414493
3684,416300
3688,418106
3690,419914
3696,421722
3701,423529
3707,425337
3711,427145
3717,428953
3722,430759
3727,432566
3731,434373
3735,436181
3741,437989
3747,439797
3753,441605
3758,443411
3760,445219
3769,447026
3772,448833
3776,450639
3779,452446
3784,454254
3789,456062
3794,457870
3801,459678
3807,461485
3812,463293
3819,465101
3826,466908
3829,468712
3833,470518
3834,472325
3838,474133
3841,475940
3849,477748
3854,479555
3858,481363
3861,483171
3866,484979
3874,486785
3881,488593
3887,490401
3894,492209
3897,494017
3900,495824
3905,497632
3907,499440
3908,501248
3915,503054
3922,504862
3926,506670
3930,508476
3935,510283
3939,512090
3942,513897
3949,515705
3959,517510
3967,519318
3973,521126
3980,522931
3984,524739
3991,526545
4001,528353
4004,530160
4012,531967
4019,533775
4028,535583
4033,537389
4040,539196
4046,541004
4047,542811
4054,544618
4057,546426
4063,548233
4069,550039
4071,551847
4081,553655
4089,555461
4093,557268
4100,559075
4104,560883
4106,562690
4110,564498
4114,566306
4118,568114
4120,569922
4125,571730
4129,573535
4133,575343
4138,577150
4143,578957
4148,580765
4152,582572
4154,584377
4156,586185
4158,587993
4161,589801
4165,591607
4168,593415
4173,595223
4174,597031
4177,598839
4178,600644
4183,602451
4187,604259
4194,606067
4199,607873
4200,609680
4211,611485
4215,613292
4217,615100
4219,616908
4223,618716
4227,620524
4234,622331
4239,624136
4242,625944
4244,627751
4246,629559
4248,631366
4253,633174
4260,634979
4264,636786
4268,638593
4273,640400
4277,642205
4281,644011
4282,645819
4286,647627
4289,649435
4293,651242
4298,653050
4298,654856
4302,656664
4303,658472
4309,660280
4316,662088
4323,663896
4331,665704
4331,667511
4333,669318
4335,671124
4336,672932
4338,674739
4339,676547
4340,678355
4344,680162
4350,681968
4356,683775
4362,685583
4367,687391
4367,689199
4370,691007
4374,692813
4379,694620
4382,696428
4385,698234
4389,700042
4391,701850
4396,703656
4404,705464
4411,707272
4418,709079
4421,710886
4423,712694
4426,714501
4427,716309
4431,718115
4433,719922
4437,721730
4439,723537
4442,725343
4443,727151
4445,728959
4449,730767
4453,732574
4457,734382
4459,736189
4464,737995
4468,739803
4472,741610
4475,743418
4483,745225
4487,747032
4493,748840
