epsilon_progress,nfe
0,0
50,100
228,1197
361,2293
461,3389
554,4485
602,5576
646,6673
686,7767
733,8860
776,9956
794,11304
824,12384
867,13462
900,14542
941,15620
971,16699
1009,17778
1047,18858
1089,19937
1137,21017
1163,22096
1191,23171
1215,24251
1237,25328
1264,26408
1291,27487
1312,28567
1338,29647
1359,30726
1396,31802
1429,32881
1457,33960
1484,35038
1512,36118
1537,37198
1565,38278
1588,39358
1613,40438
1635,41518
1658,42597
1682,43677
1707,44756
1726,45835
1739,47144
1743,48232
1754,49320
1770,50408
1789,51496
1815,52584
1841,53672
1866,54757
1886,55845
1904,56933
1925,58021
1948,59108
1974,60195
1995,61283
2011,62371
2034,63459
2051,64547
2073,65635
2089,66721
2108,67808
2127,68896
2144,69983
2158,71071
2176,72159
2192,73247
2208,74335
2220,75423
2232,76511
2245,77599
2261,78687
2277,79774
2290,80860
2312,81947
2327,83032
2338,84120
2351,85207
2365,86295
2378,87381
2392,88465
2403,89553
2411,90641
2428,91728
2435,92816
2447,93904
2461,94992
2476,96078
2486,97166
2497,98254
2505,99342
2514,100429
2523,101514
2530,102600
2541,103688
2551,104776
2565,105863
2575,106947
2588,108033
2600,109121
2613,110209
2626,111297
2631,112385
2642,113473
2648,114561
2655,115648
2667,116736
2671,117823
2677,118910
2680,119997
2687,121085
2693,122171
2702,123259
2711,124347
2718,125435
2731,126522
2736,127610
2745,128697
2756,129785
2766,130869
2773,131956
2779,133040
2794,134125
2798,135211
2805,136295
2811,137383
2817,138470
2828,139557
2835,140645
2840,141733
2846,142821
2856,143907
2861,144993
2867,146080
2878,147168
2884,148254
2890,149342
2895,150430
2903,151518
2909,152604
2914,153691
2922,154779
2928,155907
2930,157471
2933,159029
2940,160593
2952,162154
2964,163718
2974,165281
2993,166845
3007,168408
3021,169972
3039,171536
3050,173100
3066,174664
3080,176227
3094,177791
3104,179353
3114,180915
3125,182479
3131,184043
3138,185604
3151,187166
3160,188730
3166,190294
3174,191858
3185,193422
3197,194986
3204,196550
3211,198113
3217,199677
3227,201239
3233,202803
3241,204366
3253,205928
3262,207491
3272,209054
3280,210612
3285,212174
3299,213735
3306,215299
3316,216860
3323,218424
3332,219988
3337,221549
3345,223111
3354,224674
3356,226237
3364,227801
3371,229364
3375,230928
3386,232492
3394,234053
3395,235617
3398,237181
3405,238744
3408,240306
3414,241870
3419,243434
3429,244997
3433,246561
3442,248124
3454,249688
3461,251252
3467,252816
3474,254380
3480,255943
3481,257506
3485,259069
3490,260633
3499,262195
3503,263757
3506,265321
3514,266883
3521,268447
3525,270010
3530,271573
3532,273137
3535,274701
3538,276262
3543,277826
3548,279390
3556,280954
3560,282518
3566,284082
3572,285645
3578,287209
3581,288773
3586,290337
3592,291901
3595,293465
3600,295028
3607,296592
3611,298156
3617,299719
3622,301283
3625,302843
3631,304407
3636,305970
3643,307532
3646,309096
3651,310660
3658,312224
3662,313786
3670,315350
3673,316914
3683,318475
