epsilon_progress,nfe
0,0
10,100
41,1199
76,2295
121,3390
147,4482
171,5578
180,6667
188,7758
202,8852
212,9947
219,11041
226,12137
226,13233
235,14330
250,15427
256,16522
258,17620
261,18719
267,19811
268,20866
273,21908
286,22953
286,23997
287,25040
289,26074
290,27085
291,28127
294,29129
294,30160
298,31204
298,32238
298,33279
300,34280
300,35324
300,36329
300,37378
300,38383
301,39391
301,40422
301,41432
301,42477
302,43535
302,44543
304,45592
305,46647
305,47685
306,48732
306,49784
307,50785
307,51794
308,52820
308,53820
309,54840
309,55888
309,56922
309,57941
309,58968
309,60006
309,61036
309,62078
310,63113
310,64128
310,65161
310,66182
310,67229
310,68278
310,69325
310,70373
310,71424
310,72456
310,73470
310,74473
310,75517
310,76561
313,77612
313,78634
313,79641
313,80651
313,81654
314,82682
315,83731
315,84769
315,85814
317,86859
317,87893
317,88939
318,89969
318,90995
318,92003
318,93009
318,94018
318,95028
318,96042
321,97080
321,98159
321,99170
321,100236
321,101300
321,102371
321,103385
321,104456
321,105482
322,106555
322,107556
322,108564
322,109571
322,110586
322,111656
322,112672
322,113736
322,114816
322,115869
322,116944
322,118006
322,119063
324,120129
324,121209
324,122275
324,123331
324,124396
324,125465
324,126478
324,127532
324,128532
326,129578
326,130613
326,131622
326,132626
326,133635
326,134686
326,135718
326,136724
326,137732
326,138795
327,139795
327,140836
327,141896
327,142956
327,144011
327,145064
327,146076
327,147128
327,148198
327,149270
327,150272
327,151332
327,152374
327,153447
327,154451
327,155461
327,156483
327,157502
327,158574
328,159632
328,160636
328,161647
329,162695
329,163744
329,164796
329,165843
330,166877
330,167893
330,168893
330,169897
330,170966
330,172023
330,173048
330,174113
331,175178
331,176219
331,177296
331,178298
331,179303
331,180330
331,181367
331,182394
331,183455
331,184523
331,185582
331,186591
331,187591
331,188601
332,189662
332,190711
332,191778
332,192805
332,193873
332,194889
332,195929
332,196974
332,197979
332,199031
