epsilon_progress,nfe
0,0
7,100
38,1199
68,2296
90,3393
114,4489
130,5489
143,6587
162,7684
172,8783
178,9876
184,10909
192,11963
193,12964
195,14015
203,15048
206,16062
208,17085
208,18111
208,19117
208,20153
208,21158
209,22161
209,23163
211,24216
211,25256
212,26282
213,27324
214,28362
215,29392
215,30453
216,31463
216,32482
217,33525
218,34525
218,35564
218,36625
218,37659
218,38671
218,39723
218,40781
218,41843
218,42860
218,43906
218,44958
220,45961
221,46986
222,48008
222,49067
222,50117
222,51149
222,52161
223,53199
224,54222
224,55280
224,56287
224,57319
224,58358
224,59359
225,60400
225,61445
225,62495
225,63511
225,64538
225,65572
225,66608
225,67613
225,68632
225,69672
225,70714
225,71746
225,72792
225,73827
226,74846
226,75857
227,76913
227,77923
227,78962
227,79995
227,81048
227,82087
227,83141
228,84163
228,85181
228,86228
228,87276
229,88310
229,89320
230,90372
230,91417
231,92440
232,93506
235,94553
235,95587
235,96645
235,97719
235,98770
235,99819
235,100873
235,101888
236,102958
236,103986
236,105044
236,106075
237,107118
237,108183
237,109200
237,110235
237,111292
237,112343
237,113409
237,114474
237,115535
237,116599
237,117628
237,118699
237,119706
238,120764
238,121810
239,122859
239,123860
239,124907
240,125924
240,126942
240,127951
242,129010
242,130041
243,131041
244,132061
244,133093
245,134130
245,135185
246,136198
246,137267
246,138311
246,139369
246,140400
246,141437
246,142494
246,143534
246,144536
246,145552
246,146593
246,147658
247,148697
247,149729
247,150760
247,151790
247,152838
247,153850
248,154917
248,155936
248,157004
248,158040
248,159064
248,160125
248,161152
251,162203
253,163255
253,164290
254,165346
255,166407
255,167427
256,168445
257,169477
257,170501
257,171520
257,172576
258,173591
258,174625
259,175668
259,176682
259,177700
260,178724
261,179761
261,180779
261,181785
263,182794
263,183840
264,184882
264,185924
264,186937
265,187947
265,188998
265,190018
265,191072
265,192109
265,193116
266,194151
266,195211
266,196263
267,197318
267,198359
268,199407
