epsilon_progress,nfe
0,0
15,100
48,1196
77,2286
120,3380
135,4471
156,5569
167,6663
176,7762
187,8855
198,9947
201,11030
205,12080
205,13135
205,14166
206,15194
210,16228
211,17263
213,18320
213,19351
215,20380
215,21428
218,22428
218,23476
218,24502
218,25561
219,26568
220,27626
220,28650
220,29655
220,30708
221,31720
221,32732
221,33805
221,34810
221,35818
222,36842
223,37863
223,38925
223,39958
223,40975
224,42010
224,43051
224,44116
224,45121
226,46189
227,47190
227,48204
227,49243
227,50285
228,51307
228,52360
230,53416
231,54468
234,55471
234,56498
234,57527
234,58594
235,59602
237,60674
237,61701
238,62772
239,63781
239,64839
239,65899
239,66933
239,67933
239,68974
239,70014
239,71064
240,72068
240,73074
240,74126
242,75194
243,76268
243,77309
243,78313
244,79316
245,80357
245,81397
245,82421
245,83477
245,84557
245,85584
246,86615
246,87642
247,88669
249,89685
249,90686
250,91755
250,92790
250,93853
250,94896
250,95906
250,96936
251,97962
251,99032
251,100073
252,101142
253,102216
255,103216
255,104269
256,105292
256,106301
256,107341
256,108397
257,109461
257,110506
257,111557
259,112612
259,113620
259,114698
259,115756
259,116762
259,117821
260,118858
260,119900
260,120985
263,122068
263,123110
263,124118
263,125175
263,126190
264,127267
265,128331
265,129339
266,130414
266,131429
266,132449
266,133461
266,134468
266,135519
266,136538
268,137567
268,138573
268,139604
268,140665
268,141671
268,142697
269,143773
269,144780
269,145809
271,146862
272,147904
272,148935
273,149938
273,151001
273,152015
273,153042
273,154063
273,155130
273,156159
273,157172
273,158197
275,159227
276,160237
276,161275
277,162317
277,163361
277,164392
277,165429
278,166457
279,167491
279,168494
279,169530
281,170542
287,171601
287,172605
287,173687
287,174760
288,175836
288,176864
288,177935
289,178984
290,180050
290,181052
290,182090
290,183120
290,184145
290,185176
290,186179
290,187187
290,188263
292,189337
292,190393
293,191433
293,192493
294,193541
296,194582
297,195645
297,196650
297,197690
297,198731
298,199808
