epsilon_progress,nfe
0,0
5,100
36,1194
68,2290
87,3387
98,4482
112,5579
118,6677
127,7774
132,8868
135,9963
139,11023
141,12040
145,13060
147,14062
154,15071
155,16117
156,17156
156,18169
156,19196
156,20203
156,21250
157,22270
159,23283
159,24327
159,25328
160,26357
162,27386
164,28413
177,29419
180,30458
180,31488
182,32492
182,33499
183,34503
188,35556
194,36557
195,37603
197,38604
198,39608
198,40654
198,41666
199,42684
199,43712
200,44742
203,45772
205,46806
208,47819
208,48825
208,49841
211,50853
214,51857
214,52885
215,53924
215,54945
215,55955
216,56983
216,58018
216,59022
216,60029
217,61050
217,62051
217,63072
217,64087
217,65091
217,66125
218,67127
218,68128
218,69166
218,70208
219,71228
219,72263
220,73290
220,74301
220,75331
220,76346
221,77366
222,78382
222,79392
222,80409
222,81445
222,82488
222,83525
222,84568
222,85569
223,86582
223,87637
223,88664
223,89669
223,90699
223,91731
223,92741
223,93777
223,94796
223,95811
223,96813
223,97837
223,98859
223,99869
224,100892
224,101902
224,102919
224,103939
224,104939
224,105985
224,107005
224,108020
224,109038
224,110074
224,111110
225,112123
225,113124
225,114136
225,115153
226,116189
226,117229
226,118233
226,119279
226,120316
226,121327
226,122334
226,123373
226,124404
226,125438
226,126485
226,127512
226,128551
226,129572
226,130643
226,131714
226,132734
226,133765
226,134808
226,135850
226,136880
226,137892
226,138938
226,139991
226,141003
226,142044
226,143106
226,144151
226,145183
226,146239
226,147285
226,148338
226,149340
227,150382
227,151402
227,152430
227,153432
227,154490
227,155518
227,156529
227,157589
227,158603
227,159656
228,160657
228,161684
228,162697
228,163717
228,164717
228,165750
228,166789
228,167796
228,168844
228,169846
228,170869
228,171918
229,172937
229,173957
229,174967
229,175971
229,176981
229,178003
229,179036
229,180071
229,181134
229,182183
229,183185
229,184196
229,185239
229,186264
229,187284
229,188313
229,189332
229,190338
229,191360
229,192396
229,193424
229,194494
229,195521
229,196545
229,197624
229,198646
230,199672
