epsilon_progress,nfe
0,0
3,100
32,1196
69,2292
107,3388
129,4478
139,5573
159,6671
169,7671
182,8769
202,9865
208,10961
214,11961
220,13050
227,14145
229,15234
235,16328
236,17422
237,18514
238,19612
239,20677
245,21681
248,22743
251,23751
251,24757
251,25763
251,26821
253,27835
253,28858
253,29910
255,30941
255,31973
256,33037
257,34084
257,35117
257,36143
258,37146
258,38193
258,39245
260,40285
262,41300
265,42313
265,43373
268,44408
272,45506
272,46523
273,47540
273,48559
273,49577
273,50595
273,51611
273,52623
274,53636
276,54649
278,55662
278,56664
278,57726
279,58796
281,59797
282,60846
283,61893
286,62948
286,64020
287,65093
288,66097
288,67177
288,68243
288,69243
288,70324
289,71393
289,72429
289,73466
289,74507
290,75563
291,76606
291,77656
291,78659
291,79719
291,80780
291,81856
292,82919
292,83978
292,85048
294,86102
294,87174
294,88238
294,89240
294,90286
294,91323
294,92388
295,93432
296,94482
296,95556
296,96580
298,97654
299,98665
300,99750
300,100752
300,101818
300,102823
300,103844
300,104869
300,105878
300,106964
300,107986
300,108998
301,110003
301,111076
301,112150
301,113219
301,114229
303,115240
303,116262
303,117270
303,118300
303,119301
303,120377
303,121440
303,122508
303,123579
305,124611
305,125697
305,126742
305,127789
305,128859
305,129933
306,131011
308,132071
308,133127
308,134187
308,135242
308,136297
309,137356
309,138410
309,139471
309,140527
309,141585
310,142634
311,143652
311,144731
311,145781
311,146815
311,147881
311,148942
311,149967
311,151012
311,152049
311,153131
311,154191
311,155228
311,156287
312,157348
312,158402
312,159467
312,160517
313,161552
313,162612
313,163693
313,164758
313,165810
315,166851
315,167912
315,168952
316,169979
316,171044
316,172118
316,173170
316,174240
316,175303
316,176386
316,177435
316,178483
316,179549
316,180594
316,181648
317,182723
317,183776
317,184847
317,185907
317,186953
317,188007
317,189074
317,190133
317,191209
317,192277
317,193338
317,194382
317,195438
317,196480
317,197500
317,198531
317,199575
