fish_population_1,fish_population_2
8.28850441596477,8.687981092315999
9.103971471295898,8.238448142522259
8.501657020653292,8.615275348461397
8.825609347623141,8.46778680510346
7.7325669842737215,8.845215757103654
8.740750103792994,8.514431631451888
0.5481603765273185,9.882694402500544
8.322329998167465,8.677604106418555
9.154645978050727,8.137264634476725
7.97491239357167,8.781642618989538
8.034084924874342,8.763493388326648
5.183167285596871,9.322762733388005
6.3213592453528,9.137792621436365
9.149215838421627,8.150210174125627
8.233504388719371,8.706064927921243
8.431716260842109,8.640871674508675
6.144619128956643,9.169845256399643
8.504098483430614,8.610976677469889
4.87030357522227,9.369976823906912
8.775988093278626,8.49764616529618
7.467158238304479,8.908983725803177
5.890836403528037,9.212201778508032
6.546913962756562,9.096850577513568
8.122661267031262,8.740506049907697
9.054236643206496,8.30334691846868
7.9518998406092765,8.78961088583353
9.152135019534986,8.145099156781427
8.673846252473803,8.54379941265713
8.784187734897879,8.493966440315974
6.474662182591749,9.103672120324592
7.808027309712188,8.826066788660668
7.313319667367036,8.942811556898993
8.696443602691387,8.53579244135576
6.072830606081636,9.177235332393478
1.0808617188962857,9.811492359601877
8.598568316109434,8.578079185823894
9.1122525173296,8.222364309884327
7.818314607681715,8.82430862710438
8.888135298424382,8.435927588509276
8.087098234721648,8.750809837521091
6.915561619278955,9.024702699192025
8.419750078008894,8.64440440437268
4.364102169979406,9.443643658080731
8.251695882413511,8.700899665816236
8.358594664623219,8.666463962006446
5.857889561133611,9.214891760192014
9.266335330184445,7.842910034162699
4.066679581942083,9.478921826385053
4.824177189878879,9.377074313797463
9.285770439356046,7.664873282238145
6.272270536527125,9.145303695856086
0.5534141717829586,9.870998978312068
9.087425208328433,8.262923098937037
7.8778208128220815,8.80827430847156
8.560458213787689,8.593231766989533
8.766004552964485,8.50270954271324
0.7971138083195912,9.845671904658698
9.145582259188748,8.158931240906846
8.2951737415452,8.685297319815955
6.599350094926963,9.088239879696161
7.056648548084118,8.99895507250652
7.972094426568678,8.784236974501509
3.1598767069437477,9.600848902102399
7.717812953963564,8.849837257142516
7.216044600396661,8.964454055506229
8.566012477113828,8.590577478196588
8.55139601194437,8.597052345049528
8.454462763834496,8.633684884909753
8.45873274456562,8.629343450663477
8.263091397868719,8.695606497226654
8.33605003215155,8.673104664550044
8.135621746616849,8.736167467142693
9.006382689581569,8.34973329152517
8.641124003936742,8.560211466611355
8.980124067338133,8.371494903993517
8.430168766089345,8.642130967706779
9.18318215492513,8.064130283232616
9.238028863150886,7.867887509903716
9.011708946198782,8.345401785676065
8.870445049596597,8.44443744863467
7.006486739943119,9.007863845387142
7.936138533317843,8.793751470064372
8.020330042638625,8.769110284575698
8.440516235589527,8.638147646787099
8.98537587026514,8.367718257682764
9.154319816082774,8.139213835245574
8.883823552889634,8.43818395113832
7.755023223861175,8.83977113163857
5.965736194705652,9.201448240418316
9.100569976335422,8.252134978715171
8.655903494777625,8.553479022130958
7.756961563690226,8.839495260169327
7.6948270421921166,8.854301418801695
6.162742106956177,9.166065248892272
8.386246319457989,8.656157677288155
8.168540254734845,8.727510730378162
8.87741958696897,8.441622340270552
7.703885781170656,8.853157946542801
9.191837789867154,8.043918698305298
8.480057064760945,8.624051864786745
5.2221502671586055,9.319574562085233
7.622759651047037,8.87228653790246
9.070081457953941,8.28306961148265
9.373864123059176,7.137040008092717
8.9444879463241,8.396054556193336
6.62730570378103,9.08006427267853
6.551393988748686,9.0954119052798
8.852175667397894,8.456168747088602
8.836431653729974,8.466036008697369
6.718557037372918,9.063801435446123
8.979467032249705,8.371812727117392
4.267172591105553,9.452317567870283
9.155984320593584,8.136607603276891
1.5958230957864497,9.786352742113996
6.204522252542655,9.1588287632849
8.404383864530356,8.6502296762306
6.571499648305463,9.092402185691915
4.488271072350041,9.417144794927724
7.926039971569716,8.796028507723863
6.820867535793411,9.043090987567057
7.898944858870627,8.802655125516477
7.437883539636331,8.915563616671722
7.510460747107751,8.89777439545713
9.109472755433691,8.229638026706445
8.906066278274924,8.423919901235198
4.739457570472174,9.379716178023555
9.114809809659654,8.21458901652715
8.931827206219687,8.407354132945478
8.770078034101282,8.49765624586841
7.921022546388839,8.797128818678889
8.057156225195758,8.758233381822144
8.906817394453745,8.423880699686142
7.193179274287709,8.968562638870706
9.176971063832104,8.083259634459711
8.899403375994078,8.427637341599722
6.227607450982061,9.151253695595816
9.026081898368975,8.328898066114725
8.62766566661156,8.564986292263011
7.739366691432441,8.843295010843635
8.958699534636404,8.387768451067783
5.851737351260738,9.217203667326633
5.142921211713073,9.331622610468086
8.558808789219395,8.59382624647569
8.205647839722927,8.715371705886088
5.656267303798555,9.24503569553575
9.137668900817028,8.172447288056318
6.0688928590709175,9.183007432766084
6.400743040882187,9.124137508358885
9.07455033384229,8.276359831218606
8.39806727901349,8.650770566759928
3.5804774776189348,9.548321480408054
8.95043727667299,8.391741502006656
9.239808006667333,7.856054373230087
8.878070905323927,8.441413137247118
8.699527810511468,8.532159333829602
8.992569396634348,8.360420220473179
8.723367948234786,8.523670905349539
7.672721339043469,8.86087122048113
9.190896741654612,8.045687200026018
7.1755510449447355,8.974592711645819
6.800419469509446,9.049917103502368
8.561766766870722,8.591219889421776
8.938373640701434,8.402381577291019
9.236115168553253,7.869791191637883
7.936429068432471,8.792656552728266
6.675761864581059,9.074787149057094
8.49690311901628,8.61680661165555
7.509279555191682,8.89995847203019
8.780625105818313,8.494611962767019
8.12784493626885,8.739120605546002
8.99751580957134,8.357532673065762
9.17294192987809,8.093501470307146
9.018354133230877,8.336947704399535
7.926198724984781,8.793824892458032
8.913863644853878,8.41917388109238
4.333047408345415,9.445435979670101
8.651867023132214,8.555564283978928
0.5116300168205069,9.904986600102603
3.74192411386626,9.525880527864274
9.220469213110606,7.943469731352651
7.6222221686910965,8.873974567682827
9.289312204416834,7.615558111878655
8.328290402144047,8.676674954311428
9.119295018295162,8.212924037702535
8.705260802214937,8.530834220537047
8.934901495050644,8.405217846529544
7.789047418569292,8.830537273557466
8.844969127202944,8.461015316379944
9.120022407147774,8.210930923223229
9.15778058286186,8.132198676060108
8.024668120192787,8.76609228390598
9.12702891950721,8.196695552362222
9.1122834941127,8.217043519752632
8.852220206093882,8.455031985149683
8.043513855075496,8.761348927040428
7.377889136509053,8.929985771941585
8.343012014025003,8.670831944062929
7.878866755337855,8.807164672932434
8.012798672970458,8.772977449389268
8.834373745664388,8.466704208549068
8.232434736148079,8.70789219122846
6.867326930812815,9.037091977175502
9.198409217089326,8.012189449206744
8.928073382414645,8.409556010407849
8.84767169029269,8.459682107689131
7.276021358161481,8.952025268956175
8.893301325065464,8.431377722809955
8.023867511502072,8.768551986974613
9.203439117907799,7.988691922802519
7.032751608084327,9.004099531659314
8.690518799815893,8.53864738558901
7.7757890729589985,8.835333601038737
5.57858594653566,9.26184530278848
8.570582638406517,8.587682131663763
8.191977708592907,8.718734020278955
3.7542396559709226,9.525248419715023
9.029979182305093,8.326037201552294
8.449219969061874,8.634545859862548
9.127714120206594,8.191113038177646
7.678183897573864,8.859466405221434
8.97462663800488,8.375984500312605
9.025855878096815,8.32932602295492
9.08151008968357,8.266757396931085
4.262867824785245,9.454418660756083
8.385853851025214,8.656857999126554
8.903352296385629,8.425952792408147
8.690823047659505,8.535837762927018
6.610101736959797,9.08614638072401
8.555974028649366,8.59477642968898
4.936627775973533,9.36064505428225
8.965152492256939,8.38135548572859
6.784593535499466,9.05269010477054
6.899478167215242,9.025354026336911
8.555680421263292,8.595575054162985
9.082026570543505,8.266471129794267
8.378401290717818,8.65931119879891
9.079299066873952,8.273669371285104
5.228159894701128,9.314768809053518
8.816041298314278,8.474447130585546
8.237378292668016,8.703943874666694
8.752951970754062,8.509712107697737
9.152655403231435,8.14370835022686
8.420950762298338,8.64363808850714
7.796233793645271,8.829556959135338
9.138022632995193,8.17191452347245
6.9490757513561645,9.019765028808429
8.857035934123655,8.452910695904619
9.206651659085184,7.9782730288
7.751745099143254,8.841025268698802
7.429177669396045,8.917963283966388
7.9898986567855985,8.777816974582313
9.138438508130127,8.169526283629844
8.075293436327225,8.753777255707828
7.474656717997608,8.90871900232677
9.04675643025818,8.310829132966726
8.547819443777325,8.59775646559284
8.365617284833908,8.663053938921678
8.068273551056599,8.754239867334816
8.077350675154426,8.753178502439575
5.449459968656308,9.282876420064168
9.117085625378733,8.213191023941706
7.476219973313337,8.904637035149907
8.947226590708727,8.395368857900305
9.079472539417559,8.2682864588446
8.051170062594382,8.759532458904461
9.060670043861695,8.29485886484526
8.926984317833375,8.410704151615182
6.459564176052969,9.112349233032148
8.909415105715322,8.421313920994303
8.14145896429698,8.732176914839254
5.340692606503637,9.299434074354863
8.408363639145948,8.649303535835124
7.992987043350076,8.777379592912249
8.576233009837308,8.586983618946313
9.15199783354153,8.146622059645878
5.297646394568018,9.306734247811354
7.188454032905038,8.970381333435208
9.056565400133866,8.300312507397896
0.5568253357575259,9.849180357536888
7.778127302911602,8.832437051660094
7.71178083414179,8.849860419174137
4.4634636207989375,9.430770863576464
9.130562942744355,8.187573294636898
8.99495004449195,8.357648810623262
6.8043435972305755,9.044637772279842
9.100941574864173,8.241845322837758
7.5238468968452095,8.89657077184502
7.747134002214355,8.841781724065946
8.619174226031006,8.569512939632524
9.158838386758609,8.130686358113936
8.740142598366187,8.514721348681396
8.292775888165142,8.686523392515499
7.297742067466827,8.947435342652296
7.131252871288106,8.983415029838655
7.720733414076307,8.84888454255871
8.716826897665284,8.52423445845081
7.693515974121498,8.85519674676423
7.9041036834457685,8.802632970473656
7.783852553122724,8.831777495655945
9.213190649208238,7.959664508747941
7.4122971962692645,8.920462584791984
9.05683793295776,8.299936679909505
8.524380737662405,8.606955293274325
8.736895834031811,8.51731170246601
4.948338207260692,9.357451488268135
9.04423252721185,8.312192383058202
5.413697024895174,9.289297405185481
8.602679943312241,8.569601573553532
8.943186356282443,8.397715294540928
7.447349404079169,8.91401576030611
8.29843644821724,8.68420118097707
8.19698278663456,8.717966060984816
7.525561194936188,8.89264885543024
9.21172774996405,7.97263395596871
2.6232554682149076,9.661488811550281
7.58058574718155,8.880214077167874
6.087272171525144,9.176408818093918
8.746193941553162,8.511970077093626
9.006656404412919,8.348418695067448
9.316836138704165,7.499668645145203
7.3223358965961145,8.941921499193025
8.98953142019367,8.361945911498117
4.177625120962508,9.470431076834373
9.123006847113938,8.205197736176466
7.9411034935361755,8.791626605202108
8.674754220841768,8.543154124363168
5.437232212160411,9.286432573103648
8.947141836990294,8.395591582341941
9.163412744452636,8.117189579366098
6.222137688606495,9.155364287198863
5.651951556640118,9.247890448113573
8.895331975487386,8.43042388362712
8.850174244908894,8.457234410415923
8.90468770025398,8.424221460119197
9.065515708718006,8.289438510275152
8.41623017868962,8.646860216639952
6.530601455190138,9.101595277276427
7.252725543928643,8.9559574845429
8.620789510502837,8.56640876269981
8.756914911829025,8.50762945069909
6.120451779204625,9.175080262151003
9.162750600227483,8.121653760117912
9.110883171401175,8.225702508533026
8.588999262942282,8.581006091072995
8.683877787503263,8.540146241352886
8.907031426760485,8.422384951038682
6.04494183877248,9.187336419280774
2.9663268487011814,9.623290192775583
8.412772774758565,8.648489890101722
7.33980323503796,8.937654432656577
8.992773333659915,8.360017988527224
6.372806758329881,9.125950670658566
6.750224753818849,9.059472716788171
8.661391417032554,8.549592211796467
7.864718175159953,8.812201766468187
8.596813233289524,8.578849437923857
2.778296974562757,9.64741736290829
9.13599447682941,8.179855604020272
8.200639799680108,8.717372372910038
8.067404212610676,8.757564480238583
7.741196371803106,8.842111693703934
9.01659012921887,8.33948153524127
0.722131709035131,9.848756413468626
8.002609109175047,8.774288587660278
5.9017806321445665,9.211974077992403
9.133893083442684,8.181898102240726
8.586982555222663,8.582461347959601
6.9249698347957755,9.023689806892879
7.095310229139623,8.987872789854503
7.1169461805262015,8.987249909188579
8.255559307922045,8.700069627615264
6.298820030147637,9.143868096057261
6.473033586432693,9.111913788568105
8.397455283098976,8.652940513435954
4.852593118785085,9.372866040671894
6.341684325719731,9.134383376986504
9.184638280149725,8.058601552928115
9.125989204160843,8.198565227680584
8.82302694812829,8.473452881002096
8.186074475174262,8.721566653093038
8.810190067265804,8.478354023403147
8.571898253215872,8.587189536060388
8.620663567765659,8.568584135385027
8.797174887099345,8.487245843714653
2.942394803932305,9.62481989283139
9.178344335172971,8.07707254796985
7.4578316305248675,8.910685634305088
8.49701398380855,8.616037969817532
8.32180339969722,8.678859667758942
2.200788940021822,9.717642084641811
8.152363839331098,8.731338726168225
8.726416120619923,8.52153117905777
6.973859835281851,9.014962858502468
8.87611892291194,8.441981582008458
9.202529034458129,8.011226122500545
9.131075372170653,8.18651650521393
5.630827620619891,9.253464711340836
5.980561472628737,9.19446738450366
8.464547413186505,8.62925393895801
9.234700018209233,7.8773133596722795
8.790212506539014,8.489472690632883
4.596972715506448,9.40702593015891
8.889953575408025,8.434639335765384
5.873923548506895,9.214540684276972
0.5,9.917591757565578
9.090567030122893,8.25554764965107
8.282867759936154,8.692078917911918
8.097678543521795,8.747944622803555
7.609260312299841,8.876566060057414
8.585431799132394,8.583563104051262
8.941536772100358,8.40025086789325
9.021858611441807,8.335889757130394
2.2316194668076834,9.714692708915498
8.25598492833968,8.696961673426411
5.802013589710133,9.221378023675232
8.791999351845979,8.488996610526733
6.002106778850386,9.19277937003538
7.806744731941505,8.827009762162733
8.242845072125595,8.702657314734376
8.017380357196597,8.769935158037852
7.8372989453875,8.816309411722905
8.839441484734685,8.464423213185873
5.646907212268269,9.252527471772906
9.186835432093787,8.053246762861397
3.9222146492282577,9.496814975287514
8.808610031379436,8.480666732443034
1.4379855090281786,9.804183278323961
6.38975863851892,9.125246215186426
8.00989968454448,8.772987104671083
5.069525490630338,9.333283330489214
8.158177080019378,8.729341979300184
8.53058172837228,8.60516102961117
7.6796747691784155,8.85805954733436
8.059434520898513,8.758149206241775
9.089192645204879,8.26047992874231
8.493846751996745,8.617045171481163
8.498435750315734,8.615342784388991
9.221638437748934,7.9296668547627345
8.798525372261606,8.485856158395336
8.24291448402503,8.702216701954434
7.344400440948491,8.932539880729172
8.988097525926605,8.364192418361977
8.927567370192724,8.410020896058997
9.024256250572328,8.333723339819674
9.374608589776692,7.036403871360292
9.005375157636328,8.350995653090411
5.546842097078054,9.268476506783623
5.376653345650917,9.294848928555307
9.027750079184313,8.327523308524459
6.53376048289678,9.09914121774802
8.0876469127621,8.749674540923774
8.316571664670015,8.679181237546379
8.219077359660766,8.711971685030724
9.14564806266836,8.150622776984498
9.168382730124108,8.096733028837702
8.68582993837129,8.539991605558365
5.969575836021508,9.197292409998283
6.293413351733097,9.144871633415827
8.90075392912026,8.427289204184655
9.136854741874998,8.178496449956087
8.70517235065049,8.531408357216602
9.173160837446888,8.0914967609128
9.008673162362657,8.348158645988063
5.595194515380149,9.258547452863557
8.842973933936754,8.461220027861007
9.09443522640589,8.252544176735421
6.842364964189562,9.042419522403632
8.974003585443416,8.376572039325946
9.311578740495701,7.514911561303364
8.815541015376045,8.477483966291434
5.937866660862664,9.205089004416248
6.6642290473164545,9.076103379180717
8.546636623920278,8.597844445167814
9.03922682552649,8.317665034779132
8.006742546640293,8.773530647649492
3.4918147039283673,9.55704876895901
8.247912928293195,8.701650757193251
9.060727090106926,8.289518175051024
9.122122622448405,8.206995267546402
8.964167709960524,8.381989948665147
8.678191491466746,8.542888831044374
7.913709244548793,8.799189582597034
9.003175160791246,8.351584642502164
9.270633817387786,7.730815758187218
0.9122265133698063,9.814146784808925
5.009133446986034,9.350421435022305
8.804839513595262,8.48150044695141
9.091016010273249,8.253984491101798
7.223691046901002,8.96370963672156
8.273466410613944,8.694431185922733
5.720734590190525,9.228573443182002
9.078085823289245,8.274415193433835
7.792820884038738,8.830264158145235
9.022199111886236,8.335419633974185
8.43694256520298,8.63918960664108
9.19211375045922,8.042156420410546
8.731743233941806,8.51967234185612
9.195515188748775,8.025289144178368
7.626829137116969,8.871689078144762
6.682957603355765,9.06463596393844
9.45646490214496,6.435119704261381
7.812479136552988,8.82596929275355
8.41692358495423,8.646014589381913
6.7613009565354325,9.058333405210828
7.372996410231214,8.932175134880413
8.710460109326972,8.528178834564775
8.224598324879832,8.710666638931453
4.620196678760814,9.402656701519819
8.942877726630483,8.398827170036782
4.040313090780985,9.487861197054372
9.181152415241177,8.072255557529362
8.968142598196078,8.379887547922774
8.660550152343268,8.550436369736126
8.150622787532704,8.732055403135305
6.4201476101625055,9.116190769018772
8.869488847704174,8.44643983828786
7.5516077035765,8.890931247781449
5.6766797089336505,9.239305722180436
8.118959154148028,8.741951754088383
7.046397399046284,8.999339743422425
7.2482953022473025,8.958366864106132
8.895312031439007,8.431103307526623
8.262225999966324,8.696202376022223
7.312230593403879,8.945178719489627
6.1295193534873915,9.173121514999727
5.463063073916939,9.27700481764695
8.469902687608116,8.625798212882103
8.891526013730028,8.432965686040061
7.828440509734954,8.820256798741633
8.041913423542123,8.762044839567883
9.140035363241642,8.165755703763782
7.405449474083434,8.921438658074285
