epsilon_progress,nfe
0,0
6,100
24,1190
39,2283
45,3379
45,4474
46,5570
46,6669
46,7765
47,8860
47,9956
52,10968
53,11978
53,12987
54,13992
54,15015
54,16037
54,17045
54,18058
54,19062
