epsilon_progress,nfe
0,0
45,100
231,1195
346,2292
436,3387
518,4479
581,5573
654,6670
729,7767
781,8862
835,9959
843,10995
855,12179
882,13363
915,14547
951,15731
982,16915
1007,18099
1042,19283
1084,20467
1107,21651
1136,22835
1159,24019
1184,25203
1202,26387
1227,27571
1250,28755
1277,29937
1299,31119
1337,32303
1354,33486
1370,34669
1386,35853
1401,37036
1416,38219
1440,39403
1458,40587
1476,41770
1492,42954
1507,44137
1531,45321
1545,46505
1556,47689
1568,48873
1581,50055
1593,51237
1609,52419
1622,53603
1637,54787
1654,55970
1666,57153
1677,58337
1686,59520
1700,60702
1717,61885
1726,63069
1740,64253
1750,65437
1759,66621
1772,67805
1786,68988
1791,70197
1794,71845
1801,73492
1809,75139
1821,76787
1828,78434
1838,80081
1851,81729
1862,83377
1881,85023
1897,86671
1909,88319
1921,89967
1944,91614
1963,93262
1979,94908
1991,96556
2006,98202
2024,99850
2045,101496
2070,103141
2086,104789
2100,106437
2121,108083
2132,109730
2145,111377
2161,113025
2177,114670
2195,116318
2211,117966
2224,119613
2234,121261
2243,122909
2246,124556
2264,126204
2276,127851
2288,129499
2301,131147
2317,132795
2325,134442
2331,136090
2344,137738
2355,139384
2369,141032
2385,142680
2396,144327
2402,145975
2413,147621
2417,149268
2427,150916
2437,152563
2444,154211
2454,155859
2462,157507
2475,159153
2480,160798
2491,162446
2498,164093
2510,165741
2519,167389
2528,169037
2537,170685
2544,172332
2554,173978
2564,175625
2577,177271
2586,178919
2595,180567
2606,182215
2613,183860
2626,185507
2634,187154
2645,188800
2654,190448
2660,192095
2666,193743
2676,195390
2684,197037
2695,198684
2716,200330
2725,201976
2736,203624
2750,205272
2761,206919
2770,208566
2777,210214
2786,211861
2797,213507
2807,215153
2818,216801
2831,218449
2839,220095
2853,221743
2865,223390
2875,225038
2886,226686
2888,228334
2898,229982
2909,231629
2917,233276
2923,234924
2932,236572
2940,238217
2947,239865
2952,241513
2964,243159
2970,244807
2979,246455
2987,248103
2997,249749
3007,251394
3011,253040
3020,254686
3032,256332
3036,257979
3049,259626
3060,261271
3073,262916
3085,264561
3095,266209
3106,267857
3112,269503
3126,271149
3133,272797
3141,274445
3149,276093
3160,277738
3170,279386
3179,281034
3187,282682
3193,284330
3201,285978
3210,287625
3215,289273
3224,290921
3237,292567
3244,294214
3256,295859
3259,297504
3264,299152
3268,300800
3281,302448
3288,304096
3299,305743
3307,307389
3311,309037
3319,310684
3320,312332
3322,313980
3326,315628
3335,317275
3342,318923
3349,320569
3356,322215
3356,323862
3367,325508
3377,327152
3385,328799
3398,330446
3405,332092
3413,333739
3419,335387
3427,337035
3434,338682
3441,340329
3451,341977
3464,343625
3467,345272
3472,346920
3478,348568
3486,350216
3494,351864
3498,353511
3503,355159
3507,356807
3510,358455
3515,360103
3523,361751
3529,363399
3538,365047
3546,366693
3552,368339
3559,369987
3564,371631
3568,373276
3573,374924
3582,376572
3597,378219
3605,379866
3609,381514
3616,383162
3620,384810
3631,386455
3635,388102
3645,389750
3651,391396
3661,393044
3668,394692
3670,396340
3677,397988
3682,399636
3689,401284
3696,402932
3702,404579
3706,406226
3711,407871
3713,409517
3718,411165
3725,412812
3731,414460
3734,416107
3737,417755
3742,419403
3750,421051
3757,422698
3763,424344
3770,425992
3772,427640
3776,429284
3779,430931
3784,432578
3785,434226
3790,435874
3794,437522
3799,439170
3801,440816
3806,442464
3806,444112
3808,445759
3813,447406
3819,449054
3829,450700
3831,452348
3842,453994
3846,455642
3846,457290
3852,458938
3856,460586
3858,462233
3862,463881
3865,465527
3868,467174
3875,468822
3875,470469
3876,472117
3884,473764
3893,475412
3900,477060
3905,478706
3913,480353
3917,482000
3925,483646
3929,485294
3934,486937
3941,488583
3948,490231
3954,491879
3962,493524
3970,495172
3973,496819
3981,498465
3986,500113
3989,501758
3995,503403
4000,505051
4002,506698
4006,508346
4012,509994
4015,511639
4017,513285
4021,514933
4027,516580
4033,518225
4038,519873
4046,521521
4052,523168
4057,524816
4059,526463
4063,528111
4066,529757
4068,531404
4075,533052
4078,534698
4084,536344
4089,537992
4092,539639
4099,541286
4106,542934
4106,544581
4118,546227
4121,547873
4122,549520
4126,551168
4128,552816
4129,554463
4131,556111
4134,557759
4139,559407
4143,561055
4145,562703
4151,564351
4157,565999
4162,567646
4164,569291
4165,570938
4170,572586
4173,574233
4180,575881
4184,577528
4192,579176
4197,580824
4201,582472
4208,584117
4211,585765
4219,587412
4222,589058
4229,590706
4233,592354
4237,594002
4241,595647
4245,597295
4252,598942
4255,600590
4260,602238
4269,603882
4272,605529
4276,607176
4277,608823
4280,610467
4283,612115
4287,613763
4288,615411
4289,617059
4291,618706
4294,620353
4301,621999
4305,623646
4313,625294
4316,626942
4320,628590
4322,630236
4326,631884
4331,633531
4332,635179
4335,636825
4341,638473
4345,640121
4348,641769
4354,643416
4356,645063
4360,646705
4363,648352
4366,649999
4369,651647
4375,653294
4378,654942
4383,656590
4385,658238
4389,659886
4394,661534
4401,663179
4402,664827
4405,666475
4408,668123
4411,669771
4418,671418
4418,673065
4419,674713
4423,676360
4430,678008
4433,679654
4438,681301
4444,682949
4449,684595
4452,686242
4455,687889
4460,689537
4467,691185
4468,692833
4471,694480
4474,696127
4480,697775
4482,699423
4485,701071
4487,702719
4489,704362
4493,706010
4496,707654
4498,709300
4500,710947
4504,712593
4508,714241
4511,715889
4513,717537
4521,719185
4521,720833
4524,722481
4528,724129
4532,725777
4535,727425
4539,729072
4542,730720
4545,732368
4549,734013
4550,735661
4551,737305
4556,738953
4559,740599
4562,742247
4564,743894
4566,745542
4568,747188
4571,748835
