epsilon_progress,nfe
0,0
38,100
225,1194
340,2288
406,3385
476,4385
536,5479
595,6479
649,7572
727,8669
779,9760
804,10991
839,12119
882,13244
949,14371
1007,15497
1063,16625
1117,17753
1170,18879
1217,20005
1254,21133
1308,22258
1347,23384
1389,24511
1430,25639
1471,26765
1512,27893
1553,29019
1596,30147
1637,31275
1679,32403
1707,33530
1729,34656
1756,35783
1784,36910
1808,38038
1830,39166
1848,40293
1877,41419
1892,42546
1908,43674
1931,44802
1949,45929
1957,47057
1976,48305
1981,49629
1993,50953
2014,52276
2032,53600
2059,54922
2088,56245
2125,57569
2152,58892
2179,60214
2205,61536
2230,62859
2256,64183
2284,65507
2300,66829
2312,68153
2331,69476
2347,70799
2367,72123
2390,73445
2407,74766
2426,76089
2448,77413
2464,78737
2484,80061
2498,81385
2512,82709
2533,84032
2546,85356
2559,86680
2576,88003
2596,89327
2614,90651
2627,91975
2643,93299
2663,94623
2679,95947
2695,97270
2710,98594
2722,99916
2735,101240
2751,102561
2763,103883
2772,105205
2791,106527
2807,107850
2821,109174
2835,110498
2844,111822
2855,113145
2872,114467
2885,115791
2899,117115
2914,118438
2924,119762
2932,121084
2943,122407
2952,123731
2967,125053
2981,126376
2991,127700
3004,129024
3016,130348
3027,131671
3040,132995
3050,134319
3058,135643
3070,136967
3082,138291
3094,139615
3104,140937
3111,142259
3121,143582
3132,144906
3147,146230
3163,147554
3170,148877
3184,150201
3197,151523
3212,152846
3226,154170
3235,155493
3249,156817
3269,158141
3280,159465
3293,160789
3304,162110
3320,163434
3337,164758
3346,166080
3355,167401
3363,168722
3370,170046
3381,171370
3392,172692
3399,174014
3404,175338
3412,176659
3424,177982
3430,179306
3442,180630
3453,181954
3463,183278
3477,184600
3491,185924
3506,187247
3515,188571
3528,189893
3537,191217
3545,192540
3553,193862
3565,195186
3575,196510
3581,197834
3590,199158
3596,200482
3602,201806
3609,203128
3622,204452
3630,205776
3638,207099
3642,208422
3649,209746
3653,211068
3662,212392
3667,213714
3671,215038
3676,216362
3684,217686
3692,219009
3700,220331
3707,221654
3709,222976
3715,224300
3723,225623
3730,226947
3736,228271
3747,229595
3751,230919
3760,232242
3765,233565
3773,234889
3777,236213
3787,237537
3792,238861
