epsilon_progress,nfe
0,0
49,100
251,1195
360,2291
435,3387
518,4479
583,5573
627,6667
667,7765
712,8856
750,9952
756,11089
775,12330
812,13571
864,14811
899,16052
929,17294
976,18534
1003,19776
1040,21017
1067,22258
1095,23496
1122,24736
1137,25974
1160,27215
1186,28457
1212,29695
1241,30935
1265,32176
1285,33418
1313,34659
1331,35901
1359,37139
1386,38379
1398,39621
1416,40862
1427,42104
1453,43345
1474,44586
1497,45826
1512,47067
1538,48308
1555,49550
1571,50791
1578,52185
1579,53701
1588,55217
1597,56733
1616,58249
1633,59765
1648,61281
1658,62796
1673,64312
1691,65828
1711,67344
1728,68858
1747,70374
1762,71890
1781,73406
1797,74922
1817,76437
1831,77953
1851,79469
1868,80981
1886,82497
1897,84011
1911,85524
1931,87040
1949,88556
1961,90072
1972,91588
1984,93102
1998,94616
2009,96131
2026,97647
2039,99163
2047,100679
2062,102194
2073,103710
2080,105225
2093,106741
2112,108257
2123,109773
2139,111289
2150,112805
2160,114321
2171,115834
2187,117350
2194,118865
2203,120381
2213,121896
2227,123412
2239,124928
2249,126442
2255,127957
2264,129473
2271,130989
2285,132503
2298,134019
2304,135533
2312,137049
2319,138565
2326,140079
2335,141594
2344,143108
2348,144624
2357,146140
2367,147655
2380,149171
2391,150687
2399,152203
2408,153717
2414,155231
2421,156746
2432,158261
2440,159776
2451,161290
2455,162806
2469,164322
2474,165836
2479,167352
2489,168865
2497,170380
2510,171895
2523,173411
2528,174925
2536,176441
2543,177956
2549,179472
2555,180988
2559,182504
2566,184020
2569,185536
2582,187050
2592,188566
2603,190082
2612,191597
2615,193111
2621,194625
2628,196139
2630,197655
2639,199170
2647,200686
2650,202202
2657,203717
2663,205233
2665,206749
2673,208265
2678,209781
2682,211296
2691,212812
2695,214328
2706,215844
2707,217355
2712,218868
2718,220384
2724,221900
2733,223416
2736,224932
2745,226447
2749,227961
2755,229477
2760,230993
2767,232508
2773,234024
2777,235539
2785,237054
2790,238570
2795,240084
2803,241598
2807,243114
2813,244626
2817,246142
2828,247658
2838,249171
2841,250687
2849,252201
2854,253717
2863,255233
2870,256747
2874,258261
2882,259773
2885,261289
2895,262804
2902,264319
2903,265834
2910,267350
