epsilon_progress,nfe
0,0
47,100
203,1199
319,2296
383,3395
458,4486
535,5580
603,6677
651,7677
724,8775
791,9872
802,11018
821,12214
850,13409
889,14604
928,15799
957,16995
999,18190
1027,19386
1064,20581
1100,21777
1132,22972
1152,24168
1183,25362
1205,26558
1232,27753
1261,28949
1281,30143
1299,31339
1319,32535
1340,33731
1359,34925
1382,36119
1399,37315
1423,38511
1443,39707
1463,40903
1483,42099
1503,43295
1516,44489
1533,45685
1551,46881
1567,48076
1582,49272
1598,50466
1627,51662
1639,52857
1654,54052
1663,55248
1675,56444
1695,57640
1713,58835
1729,60029
1742,61225
1757,62420
1776,63615
1787,64810
1803,66005
1823,67198
1837,68393
1847,69586
1850,70782
1869,71978
1883,73174
1891,74369
1902,75563
1911,76759
1921,77955
1935,79150
1950,80346
1963,81542
1975,82737
1987,83932
2004,85128
2019,86323
2028,87517
2049,88711
2061,89907
2078,91103
2090,92297
2103,93493
2125,94689
2130,95885
2143,97080
2162,98274
2177,99470
2190,100664
2207,101860
2221,103053
2229,104249
2236,105445
2241,106641
2255,107837
2265,109033
2274,110229
2286,111425
2295,112621
2311,113817
2318,115011
2322,116207
2328,117402
2334,118597
2341,119793
2357,120989
2365,122181
2381,123377
2385,124572
2394,125767
2404,126962
2410,128158
2415,129354
2423,130568
2425,132212
2428,133856
2432,135500
2434,137140
2440,138782
2449,140424
2455,142066
2468,143709
2475,145353
2483,146995
2495,148638
2500,150282
2514,151926
2520,153570
2531,155213
2542,156857
2555,158501
2564,160145
2578,161787
2589,163431
2595,165074
2603,166718
2609,168362
2620,170006
2628,171650
2635,173292
2646,174936
2652,176580
2655,178223
2669,179865
2676,181506
2681,183148
2693,184790
2705,186434
2717,188078
2731,189720
2738,191364
2749,193008
2758,194652
2770,196295
2778,197939
2786,199583
2795,201227
2807,202871
2811,204514
2830,206157
2839,207800
2854,209443
2861,211085
2872,212729
2881,214373
2886,216017
2897,217661
2904,219305
2912,220949
2923,222592
2929,224235
2938,225879
2947,227523
2961,229166
2969,230809
2974,232453
2979,234094
2985,235737
2991,237381
3001,239024
3006,240668
3011,242312
3014,243955
3018,245598
3030,247241
3034,248885
3043,250529
3054,252173
3057,253814
3067,255458
3070,257101
3082,258744
3090,260388
3096,262031
3098,263675
3101,265319
3112,266963
3118,268607
3126,270249
3134,271892
3144,273535
3146,275175
3153,276819
3163,278463
3170,280106
3175,281748
3184,283392
3192,285035
3197,286679
3203,288323
3208,289967
3215,291610
3222,293253
3228,294896
3235,296540
3241,298182
3245,299826
3248,301470
3260,303114
3267,304758
3277,306401
3286,308044
3294,309686
3298,311328
3310,312970
3314,314614
3324,316257
3334,317900
3340,319544
3345,321186
3350,322830
3356,324474
3363,326118
3373,327760
3380,329403
3385,331045
3395,332688
3404,334332
3409,335976
3415,337619
3417,339263
3427,340906
3433,342550
3435,344193
3442,345837
3445,347479
3447,349122
3451,350766
3452,352410
3456,354052
3461,355696
3468,357338
3471,358981
3475,360624
3478,362268
3481,363912
3486,365552
3490,367195
3496,368837
3501,370481
3506,372124
3509,373768
3516,375412
3518,377056
3523,378700
3528,380344
3533,381988
3534,383632
3538,385275
3539,386918
3544,388560
3547,390204
3552,391847
3560,393488
3563,395131
3565,396775
3569,398419
3575,400063
3578,401706
3583,403350
3585,404992
3588,406636
3591,408279
3598,409923
3604,411566
3607,413210
3611,414854
3615,416497
3621,418141
3625,419784
3633,421428
3640,423070
3646,424714
3651,426355
3654,427999
3656,429642
3664,431286
3668,432929
3670,434572
3674,436215
3677,437858
3681,439502
3683,441145
3686,442789
3690,444433
3695,446074
3701,447717
3702,449360
3708,451004
3714,452648
3719,454290
3721,455933
3728,457577
3734,459220
3738,460864
3742,462508
3747,464148
3753,465790
3757,467432
3763,469076
3766,470719
3769,472363
3777,474007
3785,475649
3788,477293
3793,478937
3796,480580
3800,482223
3801,483867
3804,485511
3808,487153
3814,488796
3818,490439
3819,492083
3826,493726
3833,495368
3836,497011
3839,498655
3841,500299
3845,501943
3850,503587
3851,505231
3853,506875
3860,508518
3865,510160
3868,511803
3874,513447
3881,515090
3887,516732
3892,518376
3896,520019
3902,521663
3905,523307
3910,524951
3914,526595
3918,528239
3923,529883
3928,531524
3929,533168
3933,534812
3938,536455
3942,538098
3951,539739
3955,541383
3956,543027
3962,544671
3964,546313
3970,547957
3972,549601
3977,551245
3981,552889
3989,554533
3993,556177
3997,557819
4000,559463
4003,561107
4009,562751
4010,564395
4012,566039
4016,567683
4018,569327
4025,570971
4027,572614
4033,574255
4041,575899
4044,577542
4051,579186
4056,580828
4059,582470
4064,584114
4067,585755
4069,587398
4073,589041
4080,590685
4085,592328
4090,593972
4095,595616
4100,597258
4106,598902
4109,600546
4110,602189
4113,603832
4119,605475
4123,607117
4128,608760
4131,610403
4136,612047
4137,613691
4142,615333
4146,616977
4149,618621
4152,620264
4160,621908
4164,623552
4167,625196
4171,626837
4178,628481
4183,630125
4187,631767
4191,633409
4193,635053
4196,636697
4198,638340
4201,639984
4204,641626
4207,643268
4212,644912
4215,646555
4219,648199
4221,649843
4222,651486
4225,653130
4229,654773
4231,656417
4236,658061
4240,659704
4243,661347
4245,662990
4248,664633
4254,666277
4256,667918
4259,669562
4262,671206
4262,672850
4264,674494
4270,676138
4274,677782
4278,679426
4279,681070
4283,682713
4284,684357
4286,686001
4287,687644
4293,689288
4297,690931
4299,692571
4302,694214
4304,695858
4306,697502
4310,699146
4315,700790
4316,702432
4319,704076
4321,705716
4324,707360
4326,709004
4326,710648
4330,712292
4334,713936
4335,715580
4337,717224
4342,718868
4344,720511
4349,722155
4351,723799
4354,725442
4355,727086
4357,728730
4359,730374
4361,732017
4363,733657
4370,735301
4373,736945
4375,738588
4379,740231
4382,741875
4384,743519
4387,745163
4388,746806
4393,748450
