epsilon_progress,nfe
0,0
42,100
228,1196
331,2291
400,3386
463,4482
524,5578
572,6672
630,7767
679,8860
725,9955
739,11335
767,12339
816,13340
860,14343
916,15347
968,16351
1008,17355
1071,18856
1105,19860
1158,20863
1193,21866
1239,22868
1277,23872
1323,24876
1349,25880
1387,26884
1438,27887
1466,28891
1499,29895
1535,30897
1582,31899
1613,32901
1648,33903
1680,34907
1704,35910
1724,36914
1764,37915
1799,38919
1820,39922
1851,40926
1881,41927
1906,42931
1930,43933
1963,44936
1983,45939
2006,46942
2028,47945
2048,48949
2072,49953
2096,50956
2109,51957
2124,52961
2142,53965
2164,54969
2180,55970
2208,56973
2226,57977
2246,58981
2255,59985
2265,60989
2279,61993
2296,62996
2312,63997
2328,65001
2345,66005
2363,67007
2380,68010
2400,69013
2418,70017
2434,71020
2449,72021
2468,73025
2484,74028
2504,75031
2519,76035
2538,77039
2563,78043
2576,79047
2587,80051
2597,81055
2615,82059
2633,83063
2643,84066
2655,85069
2672,86072
2684,87075
2700,88079
2722,89083
2735,90086
2754,91090
2765,92094
2773,93096
2781,94100
2793,95104
2810,96108
2818,97112
2829,98116
2842,99120
2854,100124
2868,101128
2880,102131
2897,103135
2908,104138
2923,105140
2933,106143
2944,107147
2953,108150
2963,109154
2968,110158
2972,111167
2972,112523
2978,113877
2989,115233
3005,116588
3018,117943
3041,119299
3063,120653
3076,122009
3092,123365
3115,124720
3125,126073
3147,127429
3159,128785
3169,130141
3185,131497
3202,132851
3213,134205
3227,135558
3235,136914
3246,138269
3260,139625
3274,140979
3289,142335
3295,143691
3310,145045
3324,146399
3335,147755
3342,149109
3353,150465
3363,151821
3372,153176
3378,154532
3393,155888
3399,157242
3412,158598
3417,159954
3430,161310
3440,162666
3445,164022
3453,165378
3463,166733
3474,168088
3486,169442
3496,170798
3507,172153
3522,173509
3532,174864
3538,176218
3547,177572
3555,178926
3559,180282
3564,181637
3574,182991
3581,184347
3587,185701
3591,187057
3601,188413
3610,189767
3620,191120
3629,192474
3637,193830
3645,195184
3653,196537
3665,197891
3675,199246
3684,200602
3689,201958
3693,203313
3700,204669
3713,206025
3718,207380
3722,208734
3729,210090
3737,211446
3745,212802
3751,214157
3758,215513
3772,216869
3779,218225
3790,219581
3799,220937
3807,222292
3813,223648
3822,225004
3831,226359
3839,227715
3846,229071
3849,230426
3859,231781
3864,233137
3874,234491
3880,235847
3888,237203
3897,238556
3903,239910
3907,241263
3914,242618
3922,243973
3929,245329
3938,246685
3944,248038
3955,249394
3968,250749
3976,252105
3982,253461
3985,254817
3988,256172
3999,257528
4007,258884
4016,260240
4025,261595
4033,262950
4037,264306
4045,265662
4053,267017
4058,268372
4066,269728
4068,271084
4075,272440
4080,273795
4084,275151
4089,276506
4094,277861
4098,279217
4105,280572
4113,281926
4119,283281
4121,284636
4126,285992
4129,287347
4135,288702
4143,290056
4146,291412
4150,292768
4154,294123
4159,295477
4165,296833
4169,298187
4171,299543
4174,300898
4181,302253
