epsilon_progress,nfe
0,0
43,100
239,1197
339,2293
439,3386
509,4483
565,5577
632,6668
682,7762
737,8857
811,9955
822,11363
839,12387
872,13411
900,14434
928,15458
953,16482
983,17506
1002,18529
1024,19553
1041,20576
1067,21600
1085,22623
1101,23646
1121,24669
1131,25691
1152,26711
1168,27735
1188,28759
1207,29783
1224,30807
1249,31831
1271,32854
1286,33878
1302,34901
1311,35925
1320,36949
1339,37973
1353,38997
1372,40020
1386,41044
1399,42068
1415,43091
1432,44115
1440,45139
1454,46163
1472,47186
1479,48209
1489,49229
1502,50252
1515,51276
1533,52299
1542,53323
1551,54346
1570,55370
1574,56394
1586,57416
1599,58439
1614,59463
1628,60486
1646,61509
1646,62807
1652,64291
1657,65775
1672,67259
1681,68743
1690,70226
1703,71710
1716,73193
1730,74677
1745,76158
1760,77642
1773,79126
1791,80608
1797,82092
1811,83573
1837,85056
1856,86540
1872,88019
1892,89503
1904,90986
1915,92467
1926,93949
1942,95433
1952,96917
1962,98400
1975,99884
1986,101367
1999,102850
2009,104327
2019,105808
2028,107291
2038,108775
2049,110259
2056,111742
2068,113226
2076,114709
2084,116192
2095,117674
2107,119158
2118,120642
2125,122124
2138,123606
2158,125090
2168,126574
2183,128058
2192,129540
2200,131024
2219,132505
2227,133988
2239,135471
2248,136952
2258,138434
2266,139917
2277,141401
2293,142882
2300,144366
2307,145850
2311,147334
2324,148817
2330,150301
2338,151785
2350,153267
2362,154749
2371,156233
2380,157717
2390,159200
2396,160682
2402,162166
2408,163650
2422,165134
2430,166618
2438,168100
2442,169583
2449,171065
2456,172549
2459,174030
2461,175513
2468,176995
2469,178477
2474,179959
2482,181441
2492,182923
2498,184407
2501,185888
2506,187368
2511,188852
2519,190333
2526,191817
2533,193301
2547,194785
2557,196268
2565,197751
2568,199235
2578,200718
2587,202201
2595,203684
2601,205166
2608,206649
2611,208133
2615,209617
2624,211101
2634,212583
2644,214067
2651,215551
2654,217035
2656,218519
2659,220001
2664,221485
2670,222967
2678,224451
2680,225935
2682,227419
2691,228903
2698,230386
