0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.3293358604379507,0.3300759482818078,0.3290413388608433,0.3295233795177215,0.3304482077638566,0.32988699090493384,0.3293354193380626,0.32807187856904474,0.3299597550506962,0.32692506868968524,0.3292186930892854,0.32937563895779154,0.3295740110847285,0.32903407156743425,0.3298479959577382,0.32899659225980477,0.3296097117998444,0.3295922082554906,0.3287329989218432,0.33006164193286275
