epsilon_progress,nfe
0,0
27,100
192,1197
356,2294
505,3388
635,4485
736,5577
854,6670
955,7768
1038,8768
1113,9865
1134,10973
1151,12125
1182,13276
1227,14428
1273,15580
1316,16728
1364,17880
1408,19032
1456,20184
1513,21336
1556,22488
1605,23640
1640,24788
1680,25939
1721,27088
1765,28238
1805,29390
1841,30542
1879,31692
1912,32842
1950,33994
1993,35146
2025,36298
2057,37447
2091,38599
2118,39749
2153,40901
2174,42053
2209,43204
2231,44354
2256,45505
2272,46657
2302,47806
2323,48958
2348,50110
2372,51260
2389,52410
2405,53561
2426,54712
2449,55864
2471,57014
2496,58166
2517,59317
2535,60469
2552,61621
2569,62773
2582,63925
2605,65077
2623,66229
2640,67381
2663,68533
2678,69684
2706,70835
2728,71985
2756,73137
2772,74289
2790,75441
2810,76593
2828,77745
2852,78896
2868,80047
2888,81199
2905,82351
2922,83503
2939,84655
2955,85806
2972,86957
2990,88109
3011,89261
3030,90410
3043,91562
3069,92714
3092,93865
3108,95017
3126,96169
3134,97321
3149,98471
3166,99621
3187,100773
3203,101925
3218,103077
3230,104229
3240,105379
3253,106528
3273,107680
3287,108831
3297,109981
3310,111132
3321,112282
3341,113434
3354,114585
3373,115737
3387,116888
3399,118039
3417,119188
3429,120339
3437,121491
3448,122641
3466,123793
3478,124944
3485,126099
3486,127647
3490,129195
3494,130743
3507,132291
3522,133838
3530,135385
3544,136933
3563,138481
3577,140029
3599,141577
3618,143125
3636,144671
3651,146219
3671,147767
3688,149313
3707,150861
3723,152404
3738,153951
3748,155499
3761,157047
3780,158595
3796,160141
3811,161687
3825,163234
3839,164782
3854,166329
3868,167877
3879,169423
3898,170971
3921,172519
3941,174067
3951,175615
3965,177162
3984,178710
3997,180258
4007,181804
4011,183350
4020,184898
4036,186446
4045,187992
4056,189540
4069,191088
4082,192635
4097,194182
4116,195730
4130,197278
4148,198826
4164,200372
4180,201920
4193,203468
4204,205015
4212,206563
4218,208110
4233,209657
4246,211203
4259,212749
4270,214295
4291,215843
4304,217391
4314,218939
4328,220487
4349,222035
4358,223583
4369,225131
4382,226677
4397,228225
4412,229773
4421,231319
4438,232867
4448,234415
4462,235962
4472,237510
4485,239058
4499,240605
4507,242153
4515,243701
4522,245249
4538,246797
4556,248345
4572,249893
4585,251440
4606,252987
4614,254535
4624,256082
4635,257629
4648,259174
4654,260722
4667,262270
4681,263818
4695,265365
4702,266911
4710,268458
4719,270006
4732,271554
4745,273099
4752,274647
4763,276193
4772,277740
4785,279288
4799,280835
4810,282382
4824,283928
4839,285474
4850,287020
4860,288568
4872,290115
4883,291663
4888,293211
4896,294759
4902,296306
4908,297852
4919,299396
4928,300944
4933,302492
4942,304038
4950,305586
4958,307132
4966,308678
4974,310226
4980,311772
4987,313320
4993,314867
5000,316415
5008,317963
5016,319509
5023,321056
5030,322600
5040,324147
5050,325692
5059,327240
5066,328788
5074,330336
5082,331882
5089,333430
5096,334978
5097,336524
5110,338072
5116,339620
5131,341168
5138,342716
5145,344262
5152,345809
5161,347355
5167,348902
5171,350449
5177,351997
5184,353545
5191,355093
5198,356641
5210,358189
5215,359736
5222,361284
5228,362832
5235,364380
5236,365928
5242,367476
5249,369024
5256,370572
5263,372120
5269,373666
5276,375214
5280,376762
5286,378310
5297,379857
5303,381405
5311,382952
5316,384500
5322,386048
5330,387594
5331,389140
5336,390686
5345,392234
5353,393782
5355,395328
5361,396876
5366,398423
5371,399971
5378,401519
5383,403065
5390,404611
5395,406159
5400,407707
5405,409252
5410,410799
5416,412343
5421,413891
5425,415439
5430,416985
5438,418533
5446,420079
5449,421627
5456,423175
5464,424723
5470,426270
5471,427818
5475,429365
5478,430913
5481,432459
5484,434006
5489,435554
5492,437101
5495,438648
5501,440194
5510,441740
5515,443288
5518,444836
5525,446383
5528,447929
5530,449475
5538,451023
5541,452571
5543,454117
5547,455663
5552,457211
5553,458759
5560,460307
5562,461855
5566,463402
5572,464950
5573,466498
5576,468045
5580,469593
5583,471141
5589,472686
5596,474231
5597,475779
5598,477327
5602,478875
5606,480423
5612,481970
5618,483517
5618,485064
5621,486612
5625,488159
5628,489705
5633,491253
5636,492798
5638,494346
5643,495894
5644,497441
5649,498989
