epsilon_progress,nfe
0,0
36,100
190,1197
355,2294
496,3388
625,4485
772,5578
864,6673
948,7770
1023,8865
1084,9962
1085,11012
1095,12212
1115,13410
1140,14609
1180,15809
1223,17009
1273,18209
1322,19409
1366,20609
1416,21808
1469,23008
1518,24208
1559,25406
1590,26605
1626,27805
1668,29005
1710,30204
1749,31402
1785,32602
1822,33802
1859,34999
1893,36198
1935,37395
1968,38593
2006,39793
2034,40993
2077,42192
2122,43391
2148,44591
2171,45791
2201,46990
2233,48188
2261,49387
2284,50587
2314,51787
2345,52987
2360,54187
2398,55387
2428,56584
2447,57784
2477,58984
2502,60184
2529,61384
2559,62582
2583,63782
2610,64979
2631,66177
2661,67376
2685,68576
2711,69775
2725,71029
2731,72771
2734,74515
2747,76259
2769,78003
2796,79747
2819,81489
2845,83232
2879,84975
2906,86716
2939,88459
2966,90201
2996,91945
3020,93688
3049,95431
3073,97174
3103,98916
3130,100660
3147,102404
3177,104147
3200,105890
3220,107633
3240,109377
3265,111120
3285,112863
3307,114606
3327,116349
3348,118093
3359,119837
3380,121581
3393,123325
3405,125069
3429,126812
3454,128555
3461,130299
3480,132043
3495,133786
3513,135530
3529,137274
3547,139018
3565,140760
3582,142504
3597,144247
3613,145991
3633,147733
3650,149475
3661,151219
3679,152963
3695,154707
3715,156451
3728,158195
3739,159938
3758,161682
3777,163425
3797,165168
3810,166911
3830,168655
3852,170398
3876,172139
3895,173883
3914,175627
3933,177371
3955,179114
3969,180858
3979,182602
3995,184346
4017,186090
4027,187834
4042,189578
4058,191321
4071,193062
4087,194805
4111,196549
4125,198290
4140,200032
4154,201776
4167,203519
4180,205261
4195,207003
4209,208746
4222,210490
4231,212234
4243,213976
4263,215719
4274,217463
4283,219207
4300,220951
4325,222695
4338,224438
4348,226180
4362,227924
4379,229668
4400,231411
4418,233154
4430,234898
4447,236641
4463,238385
4484,240129
4500,241873
4514,243617
4525,245361
4535,247105
4545,248847
4561,250590
4580,252332
4589,254075
4604,255819
4613,257562
4623,259303
4631,261047
4644,262791
4656,264535
4666,266279
4681,268021
4692,269765
4699,271508
4712,273252
4724,274995
4736,276739
4755,278483
4764,280227
4774,281970
4787,283714
4794,285457
4803,287201
4819,288945
4834,290687
4844,292430
4853,294174
4872,295918
4878,297662
4884,299405
4892,301149
4900,302891
4910,304635
4923,306376
4930,308120
4939,309864
4947,311607
4956,313350
4964,315093
4973,316836
4981,318580
4987,320324
5002,322067
5014,323811
5022,325555
5035,327297
5043,329041
5052,330785
5062,332529
5063,333715
5065,335068
5067,336424
5070,337779
5075,339133
5080,340489
5093,341844
5097,343200
5108,344556
5117,345912
5124,347267
5132,348623
5143,349975
5148,351331
5149,352687
5156,354043
5159,355399
5161,356755
5164,358111
5168,359467
5171,360821
5177,362177
5187,363533
5192,364889
5197,366245
5199,367601
5205,368957
5212,370312
5215,371667
5222,373023
5226,374379
5231,375733
5234,377086
5241,378442
5245,379794
5252,381150
5256,382505
5261,383861
5262,385217
5266,386571
5272,387927
5276,389282
5282,390638
5285,391994
5291,393349
5296,394705
5302,396061
5311,397416
5319,398772
5325,400128
5331,401484
5341,402839
5346,404195
5350,405550
5357,406906
5363,408262
5373,409616
5377,410972
5381,412326
5382,413679
5391,415033
5395,416389
5398,417744
5404,419099
5407,420455
5415,421810
5417,423166
5421,424522
5424,425878
5426,427234
5431,428589
5435,429945
5438,431301
5444,432657
5450,434013
5460,435369
5462,436723
5469,438077
5476,439433
5482,440788
5486,442144
5488,443500
5491,444856
5495,446212
5498,447568
5507,448922
5508,450277
5513,451632
5517,452988
5518,454341
5523,455697
5526,457053
5527,458409
5528,459762
5532,461118
5534,462472
5537,463828
5543,465183
5547,466539
5552,467895
5556,469249
5559,470604
5565,471960
5570,473316
5571,474672
5573,476026
5575,477379
5577,478732
5579,480088
5583,481444
5584,482799
5585,484154
5587,485509
5588,486865
5589,488221
5594,489577
5599,490933
5605,492289
5606,493645
5607,495000
5610,496356
5614,497711
5616,499066
