epsilon_progress,nfe
0,0
37,100
224,1196
351,2291
483,3386
607,4485
733,5580
842,6675
953,7770
1042,8770
1126,9865
1141,11008
1165,12204
1193,13400
1259,14596
1314,15791
1370,16987
1416,18182
1469,19376
1524,20572
1569,21767
1608,22963
1652,24159
1689,25355
1732,26551
1782,27746
1821,28940
1864,30136
1907,31330
1941,32526
1985,33721
2018,34915
2047,36109
2089,37305
2121,38500
2154,39696
2195,40892
2235,42088
2266,43281
2287,44477
2310,45672
2343,46868
2365,48062
2379,49257
2400,50453
2428,51649
2450,52844
2466,54038
2490,55233
2515,56428
2532,57622
2551,58818
2580,60014
2605,61209
2624,62405
2650,63601
2660,64793
2683,65987
2701,67180
2714,68375
2739,69571
2756,70767
2776,71961
2806,73156
2828,74350
2851,75545
2873,76740
2897,77936
2916,79132
2932,80328
2946,81521
2962,82715
2979,83910
2996,85105
3012,86300
3030,87495
3045,88690
3059,89886
3074,91082
3085,92271
3100,93466
3124,94662
3137,95858
3155,97054
3181,98250
3199,99445
3222,100641
3236,101837
3251,103033
3279,104228
3301,105422
3321,106618
3334,107814
3354,109009
3369,110205
3390,111401
3409,112597
3425,113793
3438,114987
3447,116183
3467,117379
3479,118575
3497,119771
3514,120967
3531,122163
3545,123359
3560,124555
3578,125751
3587,126947
3600,128143
3619,129339
3626,130547
3628,132175
3631,133803
3636,135431
3647,137057
3655,138685
3661,140311
3673,141939
3693,143566
3715,145194
3727,146821
3741,148449
3756,150077
3775,151703
3794,153331
3813,154959
3826,156587
3838,158214
3850,159842
3868,161470
3883,163098
3905,164725
3921,166351
3941,167979
3964,169607
3975,171232
3987,172855
4003,174483
4012,176110
4030,177738
4042,179366
4057,180993
4072,182620
4092,184246
4104,185874
4110,187502
4124,189130
4131,190755
4151,192383
4162,194008
4179,195636
4189,197264
4199,198891
4218,200519
4232,202147
4246,203773
4264,205401
4276,207027
4289,208655
4303,210283
4315,211908
4322,213536
4334,215163
4349,216791
4358,218418
4373,220044
4382,221672
4398,223299
4414,224926
4428,226553
4435,228177
4453,229804
4463,231430
4473,233054
4488,234676
4494,236304
4503,237932
4514,239560
4527,241188
4540,242816
4550,244443
4562,246071
4575,247697
4589,249324
4598,250950
4604,252578
4611,254206
4625,255834
4635,257460
4644,259087
4652,260714
4666,262342
4679,263970
4697,265598
4712,267226
4721,268854
4729,270482
4739,272109
4749,273736
4757,275364
4768,276992
4778,278620
4788,280247
4798,281875
4807,283502
4813,285128
4825,286755
4835,288383
4843,290011
4849,291639
4860,293267
4866,294895
4879,296521
4887,298148
4896,299776
4904,301404
4916,303032
4926,304660
4935,306288
4939,307915
4945,309541
4951,311169
4956,312797
4962,314425
4972,316052
4983,317680
4992,319308
5003,320935
5005,322563
5016,324189
5027,325817
5036,327443
5044,329070
5054,330698
5063,332326
5068,333954
5071,335582
5080,337208
5089,338834
5099,340462
5113,342090
5121,343717
5127,345344
5134,346971
5141,348599
5149,350227
5152,351853
5166,353479
5171,355106
5182,356734
5187,358361
5192,359989
5198,361615
5205,363243
5213,364867
5218,366495
5221,368121
5226,369749
5237,371377
5246,373005
5247,374633
5248,375759
5251,377051
5252,378342
5253,379634
5255,380924
5263,382215
5268,383506
5276,384796
5280,386088
5282,387380
5285,388672
5294,389963
5299,391255
5301,392547
5307,393839
5310,395131
5314,396423
5320,397712
5323,399004
5327,400295
5331,401587
5337,402878
5345,404170
5349,405462
5351,406754
5354,408045
5356,409336
5358,410628
5361,411918
5365,413210
5372,414501
5374,415793
5378,417085
5383,418377
5390,419668
5395,420960
5397,422252
5400,423544
5400,424836
5403,426127
5405,427417
5406,428709
5411,430001
5418,431292
5426,432584
5431,433876
5438,435168
5441,436460
5446,437751
5449,439043
5450,440335
5453,441627
5456,442918
5459,444210
5463,445502
5466,446793
5466,448085
5469,449375
5472,450667
5473,451957
5476,453245
5477,454537
5480,455828
5480,457120
5482,458412
5486,459704
5491,460996
5496,462288
5501,463579
5507,464870
5509,466161
5513,467451
5515,468743
5516,470035
5519,471327
5521,472619
5523,473909
5526,475201
5526,476492
5527,477784
5528,479073
5532,480365
5538,481657
5538,482947
5541,484239
5544,485528
5549,486819
5551,488110
5554,489402
5554,490692
5554,491981
5557,493273
5559,494565
5563,495857
5565,497149
5567,498440
5569,499728
