fish_population_1,fish_population_2,fish_population_3
2.5206511114792867,0.7729358572296053,8.395073483134048
2.2794328384326423,3.553185802009198,7.84027910694168
2.3548483994615745,3.820913202973543,7.771362565823653
5.304354065016972,4.822831003885851,6.188650804396686
4.934961857771171,6.601674156491972,1.9979402001209916
1.1905971576256962,3.762193918306919,8.095998516241773
0.9825391141686964,4.17025185179959,8.074077993162714
2.407032270643492,4.362773703414485,7.605898079423843
1.8546635882247444,6.781254986745086,6.9091151239531685
5.515250572459733,0.8519479026714567,7.218619844515365
5.376146595725977,0.8458608429138879,7.402847464380888
4.10364965844192,6.231052653731823,6.582344008027885
1.4061979561171498,2.7779046625952315,8.232885992282498
1.1936300287804238,3.7382240633684254,8.112934811687705
3.9439143850274654,0.9500530819394224,7.934727245958757
5.38629967912563,0.7622194868342413,7.376980226702097
5.242503555894568,2.0295371841375687,7.247131002535874
1.1864393667833435,3.711367770088639,8.122700030202378
5.227437019433579,6.443966932504989,2.906804081345032
2.267231683661492,4.102209199889762,7.721478983580485
5.910883067678708,6.221315016183763,0.986641458601106
5.8304627609543855,6.358525282856733,1.0801006679984262
6.023029230372118,5.752385680890961,0.984172941673496
0.9196792620242266,7.517194202859765,2.5349069801315665
1.1870406389951724,3.666960417977665,8.130013442418514
2.3114632497984866,1.3025899652843895,8.324826197913062
0.8963266100140658,7.555713915067634,1.9580928991892477
5.80127334135122,5.013401222463877,3.225102439427415
1.1597168989786737,3.297455474176176,8.23322747266932
3.009973324287089,6.72491365271766,5.24342718956728
6.111115338700057,0.8929575696480568,3.5716012069496803
1.143381786921406,5.375250140886709,7.671920724719015
6.072121214686993,5.405292612254805,0.9852002762798436
5.666350955946649,0.766036520919716,6.2646920934530685
4.198826583183333,2.998355511093782,7.410656727506184
1.1712469474705884,3.76101024107774,8.111255274056388
4.059395661371365,0.9593814758831762,7.912925337974489
5.951297216165949,0.819603171260143,4.82801934844185
5.8658512873908055,1.6089284070790368,4.966248358242168
6.033712954247013,5.649653865585435,1.0006439411045536
5.036460121646754,1.2883440247954574,7.48472528142754
2.1184230592657376,0.5967030705559365,8.519515841434636
5.046785250858527,6.235369623904607,4.904141865647242
1.3600209612894745,4.113750865144808,7.975548032080264
5.321644761171927,1.6473195132415162,7.276693575388598
3.8016603239690663,0.9540147719687276,7.968072027424139
3.808543867030615,3.2804031857889897,7.448902758756824
5.061509956765883,6.098804975276171,5.618153306318997
1.9603501342682668,4.583736540081575,7.688506921569035
5.861961743851775,5.807153351422556,2.049418896465569
6.050944077535032,5.458394822042462,0.9963339798955958
1.496207901960882,6.890433921771792,6.852612867259712
1.484092714923531,3.131231347025428,8.143709283142918
1.4640907949466977,6.828598153640247,7.056736653139401
1.140775208741366,5.755839958133863,7.577705062335508
2.269718099810112,4.205779398245383,7.7011739145614335
3.4614618648112887,6.970920617141277,2.246295909907727
4.693701378107791,1.7777815169525055,7.482052903263847
6.055214704308969,5.4601359634134665,0.9706995915986296
0.9694685854007704,5.346316454865221,7.788454888844842
3.715059609867952,1.0954300867674989,7.925841054769103
2.283123311514369,1.385510092208557,8.301831589495771
1.6549827049122192,5.441014066731541,7.557124976233696
1.457691823816886,6.881780410445495,7.06972926039273
1.4503046354935705,3.1923171803603805,8.156895435151219
0.9066707343705056,7.35398391388749,4.4658203972778665
6.000563593525949,1.60541018714989,3.886319859070303
5.269071255409339,3.236407385850618,6.946589889531322
4.530025697102311,2.279046784140903,7.454666783518005
2.097182023052399,4.935829765891025,7.590541371861505
2.9863527602568034,3.200020051241015,7.707189322712388
5.993252898716232,5.632817690981135,1.5444733380394944
6.250268347998405,1.3890626327102584,2.369472949662345
4.486448467937044,2.310985267268196,7.454763272094235
0.8331655538122801,2.9022489521269907,8.399249783911133
