0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,avg utility,avg reliability
10,10,9,2,4,5,0,2,4,5,0,5,3,4,5,1,7,5,2,5,3,5,4,2,2,4,5,5,3,4,5,1,6,2,2,5,4,2,2,6,2,5,4,7,2,6,7,2,7,5,2,4,1,5,6,2,2,4,7,3,1,4,4,7,3,6,5,6,0,5,0,4,7,2,4,7,1,6,6,4,5,4,4,4,1,6,8,1,8,0,7,5,7,6,8,10,10,10,10,0.7635996835751656,0.8333333333333318
10,10,9,6,3,4,4,4,5,5,2,4,5,4,6,5,7,3,4,4,4,6,6,2,5,6,6,5,7,4,7,6,6,6,4,6,5,7,5,6,7,6,5,6,4,7,6,5,2,6,6,7,5,6,6,6,5,6,4,6,5,6,7,5,5,7,6,4,5,5,7,6,6,5,5,7,7,6,6,7,5,4,6,7,5,8,9,6,6,7,7,8,8,10,9,10,10,10,10,1.0037579414184024,0.6107070707070698
10,10,9,7,5,2,5,4,5,5,5,4,5,4,9,5,7,3,4,7,5,6,6,5,6,7,6,5,7,4,6,7,5,5,4,5,5,7,5,6,6,6,5,6,5,7,6,5,4,6,6,7,5,6,6,6,3,5,7,7,5,6,7,5,5,6,9,4,4,5,7,6,6,5,5,7,7,6,7,7,5,4,6,4,5,9,8,6,6,7,7,8,8,9,9,10,10,10,10,1.0503247163323364,0.5707070707070698
10,10,9,4,3,5,4,4,5,4,2,5,3,4,7,4,7,3,4,4,4,2,6,2,5,5,6,5,4,4,6,1,6,6,5,5,5,4,5,6,6,6,4,6,5,6,5,5,6,6,6,7,5,7,6,6,3,6,7,7,5,5,6,6,5,7,6,7,4,6,7,6,6,6,5,4,7,6,6,7,5,5,6,7,5,6,8,6,9,7,6,9,8,9,10,10,10,10,10,0.9606742926068995,0.6503030303030295
10,10,9,4,4,4,4,4,5,5,5,5,5,4,6,3,6,3,7,4,6,5,9,2,6,5,6,5,7,5,7,6,6,6,4,5,5,7,5,6,6,6,5,6,5,6,5,5,6,7,6,4,5,6,6,6,4,6,7,7,6,7,7,5,5,7,6,7,4,4,7,6,6,6,5,8,6,6,7,7,5,5,7,7,5,6,8,10,6,7,7,9,8,9,10,10,10,10,10,1.0358713652714482,0.5844444444444435
10,10,9,4,4,5,4,3,5,4,2,5,3,4,6,4,6,3,3,7,4,6,4,5,5,5,5,2,4,4,7,6,6,4,4,4,5,7,5,6,4,6,5,6,5,7,4,5,5,7,6,7,5,6,6,7,4,5,7,6,5,5,6,7,5,7,6,7,4,5,7,7,7,5,5,7,6,6,6,7,5,3,6,6,5,6,8,6,6,8,7,9,8,9,9,10,10,10,10,0.9704157185474503,0.64060606060606
10,10,9,3,5,5,3,3,6,4,2,5,4,4,6,2,7,2,3,5,3,5,5,2,6,4,5,4,4,4,6,1,6,5,2,6,5,4,2,6,2,4,4,5,5,7,5,2,2,5,1,7,2,6,6,2,2,5,5,1,5,6,3,7,5,7,1,6,3,5,6,7,7,5,4,0,3,1,6,7,6,4,7,4,5,9,8,1,8,7,7,8,7,9,9,10,10,10,10,0.8534552427417355,0.7628282828282815
10,9,2,5,0,5,2,1,1,5,0,0,3,4,2,1,2,4,1,5,0,1,4,2,1,1,5,0,5,4,3,1,6,0,2,2,4,3,3,3,1,2,1,5,2,0,6,2,0,5,3,4,1,1,3,3,1,4,0,4,3,0,5,4,1,7,0,6,0,2,2,1,1,5,0,6,1,5,5,0,0,4,4,6,0,5,1,1,4,4,6,1,0,6,9,7,5,10,10,0.5176199023343575,0.9707070707070691
10,10,9,4,4,4,4,4,5,5,2,5,3,4,7,2,7,3,3,5,3,5,5,3,5,4,5,4,7,4,6,1,6,5,3,5,5,4,5,6,1,5,4,6,5,7,3,2,7,7,1,7,2,6,6,6,2,6,7,4,6,6,5,7,5,7,6,6,4,5,6,7,6,6,5,6,7,6,6,7,6,4,7,7,5,6,8,6,9,8,6,8,7,9,9,9,10,10,10,0.9248935221594223,0.684848484848484
10,10,9,4,3,5,4,4,5,4,2,5,3,4,7,3,7,3,4,4,3,5,5,2,5,4,5,5,4,4,6,1,6,6,2,6,5,4,5,6,6,5,4,6,5,6,2,3,6,7,6,7,5,7,6,6,3,6,7,4,6,5,6,7,5,7,6,7,4,5,7,6,6,6,4,7,7,6,6,7,6,5,7,7,5,6,8,6,9,7,6,9,8,9,10,10,10,10,10,0.9441717075302481,0.6666666666666657
10,10,9,7,5,4,4,7,5,5,5,5,5,2,9,7,7,3,8,4,7,5,8,3,6,5,6,5,7,5,7,6,5,6,7,5,5,7,5,6,6,6,5,6,5,6,6,5,6,7,6,4,5,6,6,6,5,7,7,7,6,6,7,5,5,6,6,6,4,6,7,6,6,7,5,8,7,6,6,6,6,4,6,7,5,9,8,10,6,7,7,9,8,9,10,10,10,10,10,1.0931165688848035,0.5341414141414133
10,9,5,4,3,5,0,2,2,4,2,1,3,3,2,1,5,3,1,5,2,1,4,2,1,1,5,3,2,4,3,1,6,3,3,3,4,3,4,3,2,1,1,7,1,0,6,2,0,5,6,3,2,2,3,2,6,4,6,4,2,0,4,4,7,5,0,6,0,5,5,2,4,5,0,6,1,5,6,4,3,5,4,7,1,5,6,3,4,3,7,4,7,7,9,8,9,10,10,0.623577677748392,0.9149494949494934
10,10,9,4,5,5,4,3,5,4,5,5,4,4,6,5,6,3,3,7,4,5,7,2,5,5,6,5,4,7,7,6,6,7,4,4,5,7,5,5,6,6,5,6,5,6,6,5,5,7,6,7,5,6,6,7,3,5,4,7,5,6,6,6,5,7,6,7,4,5,7,6,7,5,5,7,6,6,6,7,5,5,6,7,5,6,8,6,9,7,9,9,8,9,9,10,10,10,10,1.0140587781665438,0.6032323232323225
10,10,9,4,4,4,4,4,5,4,2,5,3,4,7,2,6,3,3,5,3,5,6,4,5,5,5,3,4,4,6,1,6,5,5,6,5,4,5,5,1,4,5,6,5,7,6,5,6,7,1,7,5,6,6,7,2,5,4,7,5,6,5,6,5,7,5,7,5,5,7,6,6,6,5,6,7,6,6,7,6,4,6,7,5,6,8,6,9,8,6,9,8,9,10,10,10,10,10,0.9343038653060528,0.6761616161616152
10,9,5,4,3,5,0,2,2,5,0,3,3,4,2,1,2,4,1,5,2,2,3,3,1,1,5,3,3,4,1,1,6,0,2,3,4,3,3,3,1,2,1,5,4,0,6,2,0,5,5,3,1,1,7,5,1,4,0,4,2,0,4,7,1,7,3,6,0,5,5,0,5,5,1,6,1,4,6,7,0,4,4,7,3,6,6,3,4,3,7,7,7,9,9,4,10,10,10,0.6109657691279304,0.922626262626261
10,10,9,5,3,4,0,4,7,5,2,6,3,4,6,1,7,5,2,5,2,5,5,2,5,4,5,3,4,4,6,2,5,5,1,6,4,3,2,7,2,5,4,5,5,0,6,2,2,6,5,4,0,4,6,5,2,7,2,4,5,4,5,4,5,6,5,6,2,5,1,7,0,5,3,7,3,5,6,2,3,4,5,4,6,4,7,6,7,0,7,7,7,9,9,10,10,10,10,0.8166751946247622,0.8012121212121198
10,10,9,7,4,4,5,7,5,5,5,5,5,2,6,7,7,3,7,4,7,5,7,5,5,5,6,5,7,5,7,6,5,6,7,5,5,7,5,6,6,6,5,6,5,6,5,5,6,7,6,4,5,6,6,6,4,7,6,7,6,6,6,5,5,6,7,7,4,6,7,6,6,0,5,8,7,7,6,6,6,3,6,7,5,9,8,10,9,7,7,9,8,10,9,10,10,10,10,1.0731942443543543,0.5523232323232314
10,10,10,7,9,4,5,3,9,5,5,5,5,4,9,6,6,3,7,7,6,5,9,4,6,6,6,4,7,5,7,7,5,6,4,5,5,7,5,6,6,6,5,6,6,7,6,5,6,6,6,7,6,6,6,6,3,6,7,7,5,6,6,6,5,7,6,6,7,6,8,5,6,4,5,7,7,9,7,7,9,1,10,7,5,9,7,9,9,8,8,10,10,9,10,10,10,10,10,1.134643177599678,0.4941414141414135
10,10,9,4,4,4,4,3,6,4,2,5,3,4,6,3,7,3,3,4,3,5,5,3,5,7,5,2,3,4,6,1,6,4,2,5,5,3,5,6,0,5,4,5,5,6,4,2,4,5,2,7,2,6,6,5,2,5,4,5,5,1,3,5,5,7,7,6,4,2,0,7,7,5,4,7,7,6,6,7,5,5,6,7,5,6,8,6,9,7,8,7,8,9,9,10,10,10,10,0.8705246709969993,0.7456565656565644
10,10,9,3,4,4,3,3,6,4,2,5,4,5,6,2,7,3,3,4,2,5,5,3,5,4,4,4,4,4,6,1,6,6,1,5,5,4,2,7,0,5,4,5,5,0,3,3,4,6,1,7,2,6,6,6,2,5,4,1,5,7,3,4,5,8,1,6,4,5,0,7,7,5,4,7,4,7,6,4,5,4,6,4,5,7,8,6,9,7,6,7,7,9,9,10,10,10,10,0.8419511686584995,0.7739393939393926
10,10,9,3,4,4,3,3,6,4,2,5,3,5,6,2,7,3,3,5,2,5,5,3,5,4,4,4,4,4,6,1,6,6,1,6,5,3,2,7,1,5,4,5,5,0,4,2,4,6,2,7,2,6,6,2,3,5,3,2,5,7,3,4,5,7,1,1,3,5,1,4,7,5,3,7,4,6,6,4,5,4,6,7,5,6,8,6,9,7,7,7,7,9,9,10,10,10,10,0.8314470993784542,0.7844444444444432
10,10,10,7,9,1,5,3,10,5,5,5,5,4,9,6,6,3,7,7,6,5,9,4,5,6,6,4,7,5,7,7,5,6,7,5,5,7,5,6,6,6,5,6,6,7,6,5,6,6,6,5,6,6,6,6,4,6,7,7,5,6,6,6,5,7,6,6,4,6,7,5,6,4,5,7,8,9,6,7,9,1,10,7,5,10,7,9,9,8,8,10,10,9,10,10,10,10,10,1.1257472364999743,0.5038383838383831
10,10,10,7,8,3,5,4,10,5,5,5,5,4,9,7,7,3,7,7,6,5,8,4,6,6,6,4,7,5,8,6,5,6,8,5,5,8,5,6,1,9,5,6,6,6,6,5,7,6,7,6,6,7,6,6,5,6,7,6,9,6,6,6,6,7,9,6,7,9,8,9,10,5,5,8,8,9,10,7,10,9,10,8,10,10,9,10,10,9,8,10,10,10,10,10,10,10,10,1.1917473072695728,0.43151515151515113
10,10,10,7,4,4,5,3,5,4,10,5,5,4,9,6,6,3,7,7,7,5,7,5,6,6,6,5,4,5,7,7,5,6,7,5,5,7,5,6,6,6,5,6,6,6,6,5,6,7,6,7,5,6,6,6,3,6,7,7,6,6,6,6,5,7,6,4,7,6,6,4,7,5,5,7,6,6,9,7,6,5,9,7,5,5,8,6,9,8,6,9,10,10,10,10,10,9,10,1.1046471652474876,0.5226262626262618
10,10,10,4,3,5,4,4,5,4,5,5,4,4,6,2,6,3,3,7,4,2,6,2,5,5,5,2,7,7,5,1,6,6,4,6,6,7,5,6,7,5,4,6,5,6,7,2,5,7,6,7,5,6,6,7,3,5,7,6,5,5,6,6,5,7,6,7,4,5,7,6,6,6,5,7,6,6,7,7,5,5,6,7,5,7,8,6,9,7,9,8,8,9,9,10,10,10,10,0.9800268942777639,0.6321212121212113
10,10,10,7,8,4,5,4,10,5,5,5,5,4,9,7,6,2,8,7,6,5,8,4,6,6,5,4,7,5,7,7,5,6,7,5,5,7,6,6,7,6,5,6,4,7,6,5,6,6,6,7,5,7,6,6,2,6,7,7,9,6,8,6,5,6,9,4,7,9,7,6,7,10,5,8,7,9,7,7,9,6,10,7,10,10,7,9,10,9,8,10,10,10,10,10,10,10,10,1.171121842634169,0.4517171717171712
10,10,9,4,4,5,4,4,5,5,5,5,5,4,6,1,7,3,4,7,4,5,7,5,6,6,6,4,7,5,4,6,6,6,5,5,5,7,5,6,6,6,5,6,5,6,6,6,6,7,6,4,5,6,6,6,3,6,7,7,6,6,5,5,6,7,6,4,4,6,6,7,7,4,4,7,7,6,7,6,5,7,6,7,5,9,5,6,9,7,7,10,8,9,9,10,10,10,10,1.024278933511959,0.5935353535353527
10,10,9,5,3,4,3,3,7,5,2,5,3,4,6,2,7,5,3,2,2,5,5,2,5,4,5,3,4,4,6,2,6,4,1,5,4,3,2,7,2,5,5,5,5,0,6,2,3,6,6,4,1,4,5,2,2,7,2,4,5,4,5,4,5,6,5,5,2,4,1,7,3,5,4,6,4,5,6,2,5,4,5,7,6,4,4,6,7,7,6,7,7,8,9,10,10,10,10,0.8245283265129154,0.7907070707070694
10,10,6,3,3,4,0,3,3,5,1,3,3,4,6,2,7,4,1,4,3,2,5,2,5,6,5,3,3,4,1,0,6,4,2,5,4,3,3,4,2,5,5,4,3,0,7,2,3,6,4,3,2,6,4,2,0,4,0,4,5,4,4,4,2,7,3,3,0,5,5,5,0,5,4,6,1,5,6,6,5,5,4,4,2,6,6,6,6,0,6,7,7,9,6,10,10,10,10,0.7149899802793458,0.8618181818181803
10,10,9,4,4,4,4,4,5,4,2,5,3,4,7,3,7,2,2,5,4,5,6,3,5,5,5,4,3,4,6,1,6,4,3,5,5,4,5,6,0,5,4,6,5,6,5,3,4,6,1,7,5,6,6,6,3,6,4,5,5,7,4,7,5,7,6,6,4,5,7,7,6,6,4,4,7,6,7,7,5,4,6,7,5,6,8,6,9,7,7,9,7,9,9,10,10,10,10,0.9109670492243803,0.7002020202020192
10,10,9,7,4,4,4,4,6,5,5,5,5,4,6,7,6,3,7,7,4,5,9,2,6,7,6,4,7,5,7,6,5,6,6,5,5,7,5,6,6,6,5,6,5,7,6,5,6,7,6,4,5,6,6,6,3,6,7,7,2,6,5,5,6,7,6,7,4,6,7,6,6,7,5,7,7,6,6,6,6,7,7,7,5,6,4,5,9,7,7,10,7,9,9,10,10,10,10,1.0626286393894966,0.5606060606060598
10,10,9,7,6,4,5,3,10,5,5,5,5,4,9,6,7,3,4,7,7,5,9,4,6,5,6,5,7,5,7,7,5,6,4,5,5,7,5,6,6,6,5,6,6,7,6,5,6,7,6,7,5,6,6,6,3,6,7,7,5,6,6,5,5,6,6,6,7,6,8,5,6,4,5,7,7,6,6,7,6,6,9,7,5,9,8,9,9,8,8,10,8,9,10,10,10,10,10,1.1144642793183772,0.5139393939393931
10,10,9,4,4,4,4,3,5,4,2,5,3,4,6,3,7,3,3,4,3,5,5,3,5,4,5,3,4,4,6,1,6,4,5,5,5,0,5,7,1,5,4,5,5,6,6,2,4,4,5,7,2,6,6,6,2,6,4,5,5,1,4,4,5,7,7,6,4,1,7,7,6,5,4,7,7,6,6,7,5,5,6,7,5,6,8,6,9,7,8,7,8,9,9,10,10,10,10,0.8828217422791442,0.7301010101010089
10,9,4,5,3,5,2,2,1,5,1,0,2,3,5,2,2,4,1,5,3,1,4,2,1,1,5,0,5,4,3,0,5,0,2,2,4,3,4,3,1,2,1,5,1,0,6,2,3,6,2,4,2,3,4,5,1,4,0,4,3,1,4,4,0,6,0,7,0,5,5,2,3,5,3,6,1,6,5,0,2,4,4,4,1,5,6,2,4,4,7,4,7,9,9,6,9,10,10,0.5961237154244448,0.9337373737373721
10,10,10,4,7,3,5,4,6,5,5,5,6,5,6,7,8,3,7,7,7,5,8,4,6,7,5,6,7,5,8,6,5,6,3,10,2,5,10,6,7,9,5,5,9,6,7,3,9,5,6,5,10,7,10,5,10,5,7,8,10,8,9,10,10,9,10,10,10,10,10,10,10,10,10,9,8,10,10,9,10,10,10,9,10,10,9,10,10,9,8,10,9,10,10,10,10,10,10,1.2447064738034366,0.3834343434343433
10,10,9,4,4,4,3,4,5,5,3,5,4,3,6,2,7,4,3,5,3,5,5,3,5,4,5,2,4,4,7,1,6,5,1,5,5,3,5,6,1,6,5,5,2,6,4,2,5,6,2,7,2,4,6,5,2,5,7,4,5,6,3,3,5,6,7,6,4,5,6,6,7,5,5,6,7,6,7,6,6,5,1,7,6,8,7,9,9,7,8,8,8,9,10,10,10,10,10,0.8900442783507665,0.7226262626262614
10,10,10,7,9,4,5,3,10,5,5,5,5,7,9,6,6,3,7,7,6,5,9,4,6,6,6,4,7,5,7,6,5,6,4,5,5,7,5,6,9,6,5,6,6,7,6,4,6,6,6,5,6,6,6,6,2,9,7,7,5,6,6,6,5,7,6,9,4,6,8,9,6,6,5,6,7,9,7,9,9,1,10,8,10,10,8,9,10,8,8,10,10,9,10,10,10,10,10,1.1630804076062526,0.46161616161616104
10,10,10,4,8,3,5,4,6,6,5,5,5,5,6,7,8,3,7,7,6,5,8,4,9,7,5,5,7,6,7,6,5,6,5,5,9,6,10,5,6,10,5,9,9,5,7,3,8,10,8,10,10,7,10,10,10,10,7,8,10,8,10,10,10,9,10,10,10,9,10,10,10,10,10,9,8,10,10,9,10,10,10,10,10,10,9,10,10,9,9,10,9,10,10,10,10,10,10,1.296231753208939,0.3434343434343435
10,10,9,5,5,4,3,3,5,4,3,5,3,4,6,2,6,3,5,4,3,5,5,3,5,4,5,2,4,4,6,1,6,5,2,5,4,4,5,6,3,5,4,5,5,1,6,2,4,4,6,4,2,5,6,6,2,5,2,5,5,6,5,4,2,7,4,6,4,5,6,7,0,5,4,6,4,5,6,7,5,5,3,7,5,6,8,6,9,7,8,8,8,9,9,10,10,10,10,0.8652327662185164,0.7521212121212109
10,10,10,7,6,5,5,4,10,5,5,5,5,4,9,7,5,3,7,7,7,5,8,4,6,6,6,5,7,5,4,7,5,6,7,5,5,7,6,6,6,6,5,6,6,7,7,5,6,6,6,4,6,7,6,6,4,6,7,7,6,6,6,6,6,7,6,7,4,9,7,6,7,4,5,7,7,9,6,6,10,6,10,7,10,9,9,9,10,8,8,10,10,10,10,10,10,10,10,1.1530683441454999,0.47313131313131246
10,10,9,5,3,4,3,2,4,5,2,2,3,4,6,2,7,5,3,5,2,5,4,2,2,4,5,4,3,4,6,1,5,2,2,5,5,5,5,6,2,5,4,4,2,6,7,2,6,5,2,4,1,5,6,5,2,6,0,3,1,4,4,7,3,6,4,6,1,5,0,5,7,2,4,7,1,1,6,3,5,4,4,7,1,6,7,1,7,0,6,5,7,9,9,10,10,10,10,0.781803450596618,0.8220202020202007
10,10,10,4,8,3,5,3,6,6,5,5,5,4,9,7,8,3,7,7,6,5,8,4,6,7,5,7,6,5,7,6,5,6,5,10,6,6,5,6,1,10,5,6,9,9,7,2,9,5,9,5,9,7,9,10,9,10,7,8,10,8,10,10,10,9,10,10,10,10,10,10,10,10,10,8,8,10,10,9,10,10,10,10,10,10,9,10,10,9,8,10,10,10,10,10,10,10,10,1.2623619006929614,0.3707070707070706
10,10,9,4,4,5,4,3,5,5,3,5,4,4,6,3,7,2,6,4,4,6,6,3,5,5,6,5,4,4,6,6,6,5,5,5,5,7,5,6,5,6,4,6,5,7,5,5,6,7,5,6,5,6,6,6,3,6,7,7,5,6,6,5,5,7,6,6,4,5,7,7,7,6,5,7,7,6,7,6,5,2,6,7,5,6,8,6,6,7,8,9,8,9,10,10,10,10,10,0.9914031341386874,0.6214141414141405
10,10,10,7,9,5,5,3,10,5,5,5,5,4,9,7,6,3,7,7,6,5,9,4,5,6,5,5,7,5,7,7,5,6,7,5,5,7,5,6,6,6,4,6,6,7,6,5,6,6,6,4,6,7,6,6,3,6,7,7,5,6,7,6,6,7,6,6,4,6,7,6,6,5,5,7,7,9,6,6,9,6,10,7,5,9,7,9,9,6,8,10,10,10,10,10,10,10,10,1.1452728169947528,0.481616161616161
10,10,10,4,8,0,2,4,6,6,5,5,6,4,6,7,8,3,7,6,6,5,7,7,9,7,5,9,7,2,7,9,10,9,10,5,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,7,8,10,8,10,10,10,9,10,10,10,10,10,10,10,10,10,9,8,10,10,9,10,10,10,10,10,10,9,10,10,9,9,10,9,10,10,10,10,10,10,1.3810451664032692,0.29353535353535365
10,10,9,7,5,5,4,5,5,5,5,5,4,5,6,6,6,3,8,7,6,5,8,4,5,6,6,5,7,4,7,6,6,6,4,5,5,7,5,6,6,6,5,6,5,7,6,5,6,7,6,7,2,6,6,6,4,7,7,7,6,6,6,5,5,6,6,6,4,5,7,7,7,7,5,8,7,6,6,6,5,4,6,7,5,9,8,10,6,7,7,9,9,9,10,10,10,10,10,1.0826694479558072,0.5432323232323224
10,10,10,4,7,0,5,4,9,6,5,5,6,4,5,7,9,3,7,9,6,5,8,7,9,7,5,9,7,9,7,9,10,9,10,10,9,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,8,10,10,10,10,7,8,10,8,10,10,10,9,10,10,10,10,10,10,10,10,10,9,8,10,10,9,10,10,10,10,10,10,9,10,10,9,9,10,9,10,10,10,10,10,10,1.4330831160955908,0.2622222222222223
10,10,10,4,7,3,2,4,7,6,5,5,5,5,1,7,8,3,7,6,7,5,8,4,6,7,5,9,7,5,7,6,5,9,3,5,5,5,5,6,7,10,5,5,9,6,8,3,9,5,5,9,9,7,10,3,10,5,7,8,10,8,9,10,10,9,10,10,10,10,10,10,10,10,10,9,8,10,10,9,10,10,10,10,10,10,9,10,10,9,8,10,9,10,10,10,10,10,10,1.2217407901661232,0.4016161616161614
10,10,10,4,8,0,2,4,9,6,5,5,7,5,6,7,8,3,7,9,6,5,7,7,9,7,5,8,7,5,7,9,10,9,10,10,9,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,8,10,10,10,10,7,8,10,8,10,10,10,9,10,10,10,9,10,10,10,10,10,8,9,10,10,9,10,10,10,10,10,10,9,10,10,9,9,10,9,10,10,10,10,10,10,1.4174256576168844,0.2713131313131314
10,10,10,4,8,3,2,4,6,6,4,5,7,5,6,7,9,3,7,8,6,5,8,7,6,6,5,9,7,5,7,9,5,9,10,10,9,10,10,10,10,10,10,10,9,10,10,10,9,10,10,10,10,7,10,10,10,10,7,8,10,9,10,10,10,9,10,10,10,10,10,10,10,10,10,9,9,10,10,9,10,10,10,10,10,10,10,10,10,9,9,10,9,10,10,10,10,10,10,1.40038649908344,0.28060606060606075
10,10,10,4,8,3,5,3,6,6,5,5,5,5,6,7,8,3,7,7,7,5,8,4,6,7,5,7,7,5,7,6,5,6,5,5,5,6,10,5,6,9,5,5,9,10,7,2,9,10,6,10,9,4,9,10,10,10,7,8,10,8,10,10,10,9,10,10,10,9,10,10,10,10,10,8,8,10,10,9,10,10,10,10,10,10,9,10,10,9,9,10,9,10,10,10,10,10,10,1.270902809340199,0.36343434343434333
10,10,10,4,7,3,5,2,9,5,5,5,5,5,6,7,8,3,4,7,6,5,8,4,6,7,5,6,7,5,8,6,5,5,5,10,2,7,5,6,8,6,5,5,9,5,4,5,7,5,7,5,9,7,6,6,10,5,7,4,10,8,9,10,10,9,10,10,10,9,10,10,10,10,10,9,8,9,10,9,10,10,10,10,10,10,9,10,10,9,9,10,10,10,10,10,10,10,10,1.2109822100786474,0.41212121212121183
