0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,avg utility,avg reliability
10,10,10,7,5,3,6,3,5,5,5,6,6,5,8,4,5,5,7,9,2,7,9,4,5,6,6,5,7,5,6,6,7,5,6,5,6,4,7,5,7,6,4,7,7,5,6,6,6,6,6,6,6,5,9,3,7,7,7,5,6,5,5,5,5,8,6,5,5,3,9,6,4,5,9,6,10,7,7,6,6,5,4,7,6,5,5,10,10,9,10,10,10,10,9,10,10,10,10,1.1042591042985486,0.5246464646464638
10,10,10,9,1,2,8,2,9,2,5,6,6,5,9,4,5,3,10,6,5,5,9,4,7,6,9,6,6,6,6,8,5,10,7,5,7,3,10,10,8,10,9,8,9,9,9,10,10,10,10,10,10,7,10,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,1.3568336552828668,0.31191919191919204
10,10,10,9,1,2,8,2,6,3,5,6,6,5,9,4,6,4,9,9,5,5,9,4,7,5,9,5,5,7,6,8,5,10,7,10,7,7,9,10,8,10,9,7,10,10,10,10,10,10,10,10,10,7,10,10,10,10,8,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.3742590188909363,0.3014141414141416
10,10,10,9,5,2,9,3,10,2,5,7,6,5,9,4,6,5,6,9,3,5,9,5,6,6,5,5,7,6,6,9,4,5,5,5,7,4,7,5,8,7,3,7,7,5,5,5,6,9,7,6,5,3,9,2,7,7,7,5,6,6,5,6,4,8,6,5,10,5,9,8,7,5,9,9,5,8,9,6,10,9,10,9,9,10,10,10,10,9,10,10,10,10,10,10,10,10,10,1.1735696013977475,0.4513131313131308
10,10,10,9,6,3,8,2,5,6,5,6,6,10,9,4,10,5,9,9,5,10,9,5,7,6,9,10,7,9,7,9,10,10,7,10,7,7,10,10,9,10,9,8,10,10,10,10,10,10,10,10,10,7,10,10,10,10,9,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.4927048877768128,0.22080808080808087
10,10,10,9,6,4,8,2,9,6,5,5,6,10,9,4,10,5,9,9,5,10,9,5,7,9,9,10,7,6,7,9,10,10,7,10,7,7,10,10,10,10,9,8,10,10,10,10,10,10,10,10,10,7,10,10,10,10,9,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.510968191074454,0.21010101010101018
10,10,10,9,1,3,9,2,9,4,5,6,6,5,9,4,10,4,10,9,4,5,9,6,8,9,9,5,5,6,7,9,10,10,7,10,7,7,10,10,9,10,9,8,10,10,10,10,10,10,10,10,10,7,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.4448046251528053,0.2557575757575759
10,10,10,9,1,3,9,2,6,5,5,6,5,5,9,4,5,4,9,9,5,5,9,4,7,6,9,6,6,9,6,9,10,10,7,10,7,7,10,10,9,10,9,8,10,10,10,10,10,10,10,10,10,7,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.414464394473155,0.2765656565656567
10,10,10,9,1,2,8,2,6,3,5,6,6,3,6,4,5,5,9,9,2,5,9,4,6,7,6,6,7,5,6,8,6,5,7,5,7,0,10,5,7,6,6,7,6,5,9,10,6,4,7,9,9,7,10,5,10,7,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.2451872096867256,0.3911111111111111
10,10,10,9,6,5,8,3,10,9,5,6,7,10,9,4,10,5,9,9,5,10,9,10,8,9,9,10,7,6,9,9,10,10,7,10,7,7,10,10,9,10,9,8,10,10,10,10,10,10,9,10,10,7,10,10,10,10,9,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.5531856566844164,0.17878787878787886
10,10,10,9,2,2,8,2,6,3,5,6,6,4,9,4,5,5,9,9,2,4,9,4,7,7,6,6,7,5,6,8,5,5,7,5,7,4,9,5,7,6,6,7,5,5,9,9,9,5,7,9,10,7,10,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.2808328802873887,0.3654545454545454
10,10,10,9,2,2,8,2,6,3,5,6,6,3,9,4,5,5,6,9,2,5,9,3,6,7,6,6,7,5,6,8,6,5,7,5,7,3,10,5,7,6,6,7,6,4,6,10,9,6,6,6,9,7,10,10,10,7,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.2550286702287814,0.3848484848484848
10,10,10,9,2,3,8,2,5,6,5,6,6,5,9,4,9,4,9,9,5,5,9,5,7,6,9,10,7,7,6,8,10,10,7,10,7,7,10,10,10,10,9,8,10,10,10,10,10,10,10,10,10,7,10,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.4382206853859172,0.2606060606060607
10,10,10,9,1,2,8,2,6,2,5,6,6,5,9,4,5,4,9,6,5,4,9,4,7,6,9,6,5,5,6,8,10,5,7,5,7,7,9,5,7,9,6,8,5,10,9,9,10,5,10,9,10,7,10,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.312093961672702,0.34101010101010104
10,10,10,9,2,3,8,2,9,2,6,6,7,3,9,4,5,5,8,9,2,5,9,4,6,6,6,7,6,6,6,8,5,5,8,5,7,3,10,5,7,6,7,7,5,5,9,10,6,6,9,10,10,7,10,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.2977489665214188,0.3525252525252525
10,10,10,9,6,4,8,2,10,6,5,5,7,10,9,4,10,5,9,9,5,10,9,5,8,9,9,10,7,6,8,9,10,10,7,10,7,7,10,10,10,10,9,8,10,10,10,10,10,10,10,10,10,7,10,10,10,10,9,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.5222238525242284,0.20202020202020207
10,10,10,9,1,2,8,2,6,5,5,6,6,5,9,4,6,4,9,9,5,5,9,4,7,6,9,9,5,6,6,8,9,10,7,10,7,7,10,10,9,10,9,8,10,10,10,10,10,10,10,10,10,7,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.4070135817248002,0.2822222222222224
10,10,10,9,1,2,8,3,6,2,5,6,6,5,9,4,5,4,9,6,5,5,9,4,7,7,9,6,6,6,6,8,5,5,7,5,4,4,9,10,7,6,6,8,10,10,10,10,9,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.3277508189544056,0.33191919191919206
10,10,10,9,1,2,8,3,6,5,5,6,6,5,9,4,6,4,9,9,5,5,9,4,7,6,9,5,5,6,6,8,10,5,7,10,7,7,10,10,8,10,10,8,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.3938491630447254,0.29070707070707086
10,10,10,9,6,3,9,2,10,9,5,6,6,10,9,4,10,5,9,9,5,10,9,10,8,9,9,10,6,6,9,10,10,10,7,10,7,7,10,10,9,10,9,8,10,10,10,10,10,10,9,10,10,7,10,10,10,10,9,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.543647585230153,0.18686868686868696
10,10,10,9,2,3,9,2,10,6,4,6,6,10,9,4,9,4,9,6,6,5,9,6,8,9,9,10,6,6,7,8,10,10,7,10,7,7,10,10,10,10,9,8,10,10,10,10,10,10,10,10,10,7,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.4767456331381483,0.23434343434343444
10,10,10,9,1,3,8,2,6,9,5,6,6,5,9,4,10,4,9,9,4,5,9,10,8,9,9,10,5,6,6,9,10,10,7,10,7,7,10,10,9,10,9,8,10,10,10,10,10,10,10,10,10,7,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.4646045720588796,0.24161616161616173
10,10,10,9,1,1,9,2,6,5,2,6,6,5,9,4,5,2,10,6,5,5,9,4,7,7,9,6,5,6,6,8,9,5,7,5,7,7,9,10,8,5,9,8,10,10,9,10,10,10,10,10,10,7,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.344459824471786,0.32161616161616174
