0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,avg utility,avg reliability
10,10,9,5,4,3,2,5,5,5,4,6,1,5,4,5,3,4,4,5,2,6,6,5,2,4,7,2,7,5,1,3,5,4,5,6,0,5,1,7,6,3,5,2,6,4,7,5,4,2,6,6,1,2,8,5,4,1,6,5,7,2,6,8,3,5,4,5,7,7,1,7,2,7,6,6,7,6,6,6,5,5,8,5,6,5,8,6,9,10,7,7,10,9,10,10,10,10,10,0.8901804260351963,0.7224242424242413
10,10,8,3,5,3,2,1,5,3,5,1,0,5,4,1,3,5,5,5,2,3,6,4,3,5,0,1,7,3,6,2,2,5,4,5,3,2,3,5,2,5,6,3,1,2,6,4,4,3,6,1,6,2,1,5,1,3,6,5,4,3,2,6,7,2,5,4,7,7,1,6,2,1,7,2,4,1,6,6,7,1,6,4,5,5,7,7,1,4,2,7,6,5,7,10,10,10,10,0.7328443381682493,0.8507070707070692
10,8,7,2,5,0,1,1,2,3,6,1,0,5,3,1,3,4,3,1,3,1,2,4,2,3,1,2,4,0,6,1,2,2,5,3,4,2,2,0,1,5,5,3,1,2,3,4,0,3,1,5,1,2,5,3,2,0,1,2,4,3,1,7,0,3,4,4,5,0,0,5,2,0,5,2,0,1,5,6,0,3,5,4,3,3,4,4,5,5,2,4,7,5,7,10,10,8,9,0.5500468504460818,0.9604040404040386
10,10,7,4,5,3,2,1,2,3,6,1,3,5,4,2,4,5,3,6,3,3,5,6,3,2,7,1,7,1,6,3,2,4,7,5,7,2,3,2,7,5,5,2,1,4,4,4,5,5,4,2,6,2,7,5,7,0,6,5,4,4,3,6,1,2,3,6,1,5,1,6,2,2,7,2,7,0,5,5,3,3,6,5,5,5,4,6,5,4,1,7,6,10,6,10,10,10,10,0.7671725687683976,0.8311111111111096
10,10,10,9,7,5,5,5,4,5,8,6,2,9,7,5,5,5,6,7,5,6,6,6,7,5,5,5,7,8,5,5,4,6,5,6,7,5,5,5,7,6,6,5,6,5,8,7,7,6,6,6,6,1,9,6,6,4,5,6,7,2,10,6,3,10,5,6,5,7,6,6,4,7,6,6,8,5,5,9,6,10,6,5,6,10,8,9,10,9,7,9,10,10,9,10,10,10,10,1.134344965016159,0.49474747474747405
10,10,9,5,4,3,2,5,5,2,4,6,1,5,4,5,3,4,4,5,1,5,6,5,3,4,7,2,6,5,2,3,2,5,5,6,1,5,6,4,6,3,5,1,6,4,4,5,4,2,6,6,1,2,8,7,0,1,6,5,7,2,6,8,3,5,5,5,7,0,1,6,2,7,6,6,4,6,6,7,5,5,8,5,6,5,8,6,9,9,8,7,10,9,10,10,10,10,10,0.8601097470504908,0.7543434343434332
10,10,10,9,4,5,5,5,5,5,4,6,2,9,7,5,5,5,7,7,5,5,6,6,7,5,5,5,7,7,6,6,5,6,6,5,7,5,6,5,7,5,5,5,7,5,6,7,7,6,6,6,6,2,9,6,6,3,6,7,7,2,10,7,3,5,5,7,7,7,6,6,5,7,6,6,8,5,5,6,6,10,6,9,7,5,7,6,9,10,9,9,10,10,10,10,10,10,10,1.113706223622299,0.5143434343434335
10,4,7,2,5,1,2,0,2,2,6,1,0,5,3,1,0,3,3,1,3,1,2,4,2,2,1,2,4,0,6,1,2,2,4,0,5,1,3,0,1,5,2,2,1,2,0,6,0,3,0,4,0,2,4,3,2,0,1,2,3,3,0,7,0,2,0,6,2,1,1,6,2,3,5,2,0,1,6,6,0,0,5,4,1,4,1,5,5,5,2,3,1,5,0,9,3,8,2,0.4729029285295948,0.9802020202020185
10,10,10,6,4,2,3,5,6,3,4,5,1,5,4,4,4,4,5,6,2,4,7,6,2,5,4,2,5,5,6,5,2,5,5,6,0,5,6,5,6,5,5,2,6,4,7,6,4,3,6,6,6,5,8,6,5,3,5,5,7,5,10,6,5,5,4,6,6,7,6,6,4,7,6,9,7,5,6,5,5,5,8,5,9,5,6,7,10,10,7,7,10,9,10,10,10,10,10,0.9449894494721299,0.6656565656565647
10,10,10,9,7,5,5,5,6,5,7,6,3,9,7,5,5,5,7,7,5,5,7,6,7,5,5,5,7,7,5,6,4,6,6,5,7,5,6,5,7,6,5,5,7,5,7,7,7,7,6,6,6,1,9,6,6,4,6,5,7,5,10,6,3,10,5,6,5,7,6,6,5,7,6,9,9,5,10,6,9,10,8,5,6,10,8,9,9,10,8,9,10,10,10,10,10,10,10,1.161773236087335,0.4620202020202015
10,10,9,2,5,1,2,1,5,2,5,1,0,5,0,1,5,4,4,5,2,2,2,5,2,3,5,2,4,3,6,2,3,4,4,4,4,2,3,7,1,5,5,2,6,3,4,0,3,3,1,5,6,1,7,5,1,2,5,2,5,2,1,4,0,5,6,5,3,6,0,6,1,5,6,1,7,1,6,6,0,1,6,5,5,2,7,6,5,4,5,3,8,5,7,9,10,10,10,0.6820193316733689,0.8826262626262611
10,10,10,5,4,5,0,5,6,5,4,6,2,5,4,5,5,4,5,6,2,5,6,6,4,5,5,4,6,6,6,5,5,6,6,5,8,5,5,5,7,5,5,6,6,5,6,6,7,4,6,6,7,5,6,5,6,2,6,6,7,1,10,6,4,5,5,6,7,6,6,6,2,7,6,9,4,7,5,6,5,5,5,5,6,5,7,7,9,8,7,8,10,10,10,10,10,10,10,1.0012820568293948,0.6137373737373728
10,10,10,5,4,2,2,5,5,2,5,4,1,5,5,5,2,3,5,5,2,2,6,5,5,4,5,2,6,4,0,6,2,5,4,5,2,5,1,5,7,2,5,5,1,3,3,3,7,5,6,4,1,2,9,4,5,3,2,5,4,2,3,7,3,2,4,6,7,2,1,7,2,7,6,5,3,2,6,5,2,5,7,5,2,5,7,6,5,6,5,7,10,10,9,10,10,10,10,0.8105452957035455,0.8022222222222208
10,10,10,9,7,5,5,5,5,5,7,6,2,9,7,5,5,5,7,7,5,6,6,6,7,5,5,5,7,7,5,6,5,6,6,5,7,5,6,4,7,6,5,5,7,5,6,7,7,6,6,6,6,1,9,6,6,4,5,6,7,5,10,6,3,10,5,6,5,7,6,6,5,7,6,9,9,5,5,6,6,10,8,5,6,10,8,9,10,9,8,9,10,10,10,10,10,9,10,1.1444393431460553,0.48343434343434283
10,10,10,6,7,2,4,5,6,5,7,6,3,9,4,6,6,5,7,7,4,6,6,6,6,7,5,5,7,5,6,6,4,6,7,6,7,5,7,5,7,5,6,10,7,0,6,6,6,7,7,6,6,5,9,7,9,7,7,6,7,5,10,5,8,10,7,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.2162557087775958,0.4137373737373734
10,10,10,5,4,2,3,5,5,3,4,5,1,5,4,5,5,4,4,5,2,4,7,4,3,5,5,3,6,5,6,2,2,5,6,6,1,6,6,5,6,2,5,1,6,4,6,6,4,3,6,6,1,5,8,5,6,3,5,5,7,5,6,6,4,5,4,6,7,7,6,6,4,7,6,9,4,5,5,6,6,5,8,5,9,5,6,7,6,10,7,7,9,10,10,10,10,10,10,0.9159091190517756,0.6947474747474739
10,10,9,5,5,2,2,5,2,4,5,5,1,5,4,5,2,4,5,4,3,2,5,5,3,5,4,3,6,4,6,5,3,4,4,5,3,2,4,4,6,4,5,2,6,0,6,2,7,3,1,5,6,5,7,4,2,3,2,6,4,2,3,7,3,2,4,5,6,3,1,6,0,7,6,2,4,6,5,7,5,5,7,5,7,5,7,6,6,9,6,7,9,10,10,10,10,10,10,0.8250118965319989,0.7903030303030288
10,10,10,6,6,2,4,5,6,5,7,7,2,9,5,6,6,5,7,6,4,6,6,7,7,7,5,5,7,5,6,6,4,6,6,6,7,5,7,5,7,5,6,10,8,0,6,6,7,4,8,6,7,5,6,7,10,0,9,6,6,3,10,5,7,10,8,6,10,10,9,9,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,1.1958672445883778,0.4309090909090906
10,10,10,6,7,1,4,6,6,5,7,7,2,9,4,6,5,5,7,7,4,6,6,7,7,7,5,5,6,5,6,6,4,6,6,6,6,5,7,5,7,5,6,10,7,0,6,6,7,4,9,6,7,5,6,7,10,0,9,6,7,2,10,5,0,10,8,6,10,10,9,9,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.184282814693812,0.44101010101010063
10,10,10,6,6,2,3,5,6,5,7,7,2,6,4,6,7,5,7,6,4,9,6,6,7,6,5,5,9,5,6,6,4,6,6,6,7,5,7,5,7,5,6,5,4,7,6,6,6,4,7,9,6,5,10,7,10,0,5,9,8,3,10,10,4,10,9,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.2053042209584262,0.42363636363636337
10,10,10,6,5,2,4,5,6,5,7,6,3,9,3,6,8,5,7,6,6,6,6,7,7,7,5,5,7,4,6,9,5,6,7,6,9,5,7,4,8,5,5,10,10,7,6,9,7,10,10,9,9,10,10,9,10,7,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.3125034868919545,0.3422222222222222
10,10,10,6,4,5,4,5,5,5,7,6,2,6,7,5,5,6,4,7,5,5,6,6,7,5,5,5,6,7,6,5,5,6,6,5,8,5,5,5,7,5,5,5,5,4,6,7,7,6,6,6,7,2,9,6,6,4,5,6,7,2,10,7,3,5,5,8,7,7,6,6,5,7,6,6,6,6,5,6,6,5,6,5,6,5,8,7,9,9,7,8,10,10,10,10,10,10,10,1.0748444028747506,0.5503030303030295
10,10,9,5,4,3,3,5,5,5,4,4,1,2,4,5,6,4,5,5,2,5,6,5,2,4,4,2,6,5,5,3,4,4,7,6,0,5,1,4,7,3,5,2,6,4,6,5,4,2,6,6,1,5,8,5,5,2,5,4,7,2,5,6,3,5,4,5,7,7,1,7,4,7,6,6,6,5,5,6,5,5,7,5,6,5,8,6,9,10,7,8,10,9,10,10,10,10,10,0.8827930217113495,0.7317171717171707
10,10,10,9,7,6,5,5,5,5,5,6,3,9,7,5,5,5,7,7,5,6,6,6,7,6,5,5,7,6,5,6,5,6,5,5,8,6,5,5,7,5,6,5,6,5,9,7,7,1,6,6,9,3,9,6,6,4,6,6,7,2,10,6,3,10,5,7,4,7,6,7,5,7,6,9,8,6,5,6,9,10,8,5,7,10,8,9,10,10,9,6,10,10,10,10,10,10,10,1.1514451837732071,0.47434343434343373
10,10,10,6,6,2,4,5,6,5,7,6,2,8,4,6,6,5,8,7,4,6,6,7,7,7,5,4,5,5,6,6,4,6,6,6,7,5,7,5,7,5,9,5,5,4,6,6,6,4,7,6,6,5,6,7,10,7,5,6,6,5,10,5,7,10,4,10,5,5,9,9,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.1751668223573102,0.45010101010100967
10,10,10,6,6,2,4,5,6,5,7,6,3,9,4,6,6,5,7,6,4,6,6,6,6,7,5,5,8,5,6,6,4,6,7,6,7,5,7,5,7,5,4,10,4,4,5,7,6,7,8,6,9,5,10,6,8,7,3,9,9,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,1.2329810363323888,0.4014141414141412
10,10,10,5,4,3,2,5,5,2,5,4,2,5,5,5,2,3,5,5,2,5,6,5,5,4,2,2,6,4,2,6,3,5,5,5,0,5,0,5,7,3,5,5,6,4,3,4,7,5,1,7,1,2,6,4,3,3,2,5,8,2,2,4,4,2,7,5,7,7,1,6,2,7,6,5,3,1,6,6,0,5,6,5,4,5,7,6,9,6,6,7,10,10,9,10,10,10,10,0.8351628927859943,0.7822222222222208
10,9,7,3,5,2,2,1,5,3,5,2,1,5,5,1,2,4,7,1,2,5,5,5,2,3,3,2,5,4,6,2,3,4,4,4,3,2,5,6,2,2,5,4,1,4,4,4,4,3,1,7,2,1,7,3,7,3,2,6,4,3,0,6,3,2,5,5,0,6,0,6,4,2,6,2,7,1,6,4,2,5,7,4,4,3,4,6,6,5,6,4,6,10,6,10,10,10,10,0.7168275307112343,0.8612121212121197
10,10,10,6,4,5,5,5,5,5,7,6,2,9,7,5,5,5,7,7,5,5,6,6,7,5,5,5,6,7,6,6,4,6,6,5,8,5,5,5,7,5,5,5,6,4,6,7,7,5,6,6,6,2,9,6,6,4,5,6,7,2,10,7,3,10,5,7,7,7,6,6,5,7,6,6,6,6,5,6,5,10,7,5,6,5,8,8,9,9,8,9,10,10,10,10,10,10,10,1.1031499420001103,0.5246464646464638
10,10,10,6,6,2,4,5,6,5,7,6,0,9,4,6,7,5,7,6,5,6,6,7,7,7,5,5,7,5,6,9,4,6,6,6,8,5,7,5,8,5,2,10,5,7,6,9,7,8,10,6,9,10,5,8,10,7,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.2723365550275034,0.37050505050505045
10,10,10,6,6,2,4,5,6,6,7,6,3,6,5,6,8,5,7,6,6,6,6,7,7,7,6,5,8,4,6,9,5,6,7,6,9,5,7,5,8,5,5,10,10,7,9,9,8,9,10,9,9,10,10,9,10,7,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,1.3270334800076582,0.33131313131313134
10,10,10,6,4,5,5,5,5,5,7,6,2,6,7,5,5,5,7,7,5,6,6,6,7,5,5,5,7,7,5,6,5,6,6,5,7,5,5,5,7,6,5,5,6,5,6,4,7,5,6,6,6,2,9,6,6,5,6,6,7,2,10,6,3,10,5,5,5,7,6,6,5,7,6,6,7,6,5,6,6,10,7,5,6,5,8,8,9,9,8,9,10,9,10,10,10,10,10,1.0935787090586915,0.5333333333333325
10,10,10,6,6,2,7,4,5,6,7,6,3,9,4,6,6,5,7,6,5,9,6,7,7,7,5,7,8,5,10,9,5,6,7,9,9,10,7,10,9,10,10,10,10,7,10,9,9,10,10,10,9,10,10,9,10,7,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.4016129321173414,0.2814141414141415
10,8,7,2,5,1,2,1,2,3,6,2,0,5,3,1,3,4,1,6,3,2,2,4,5,4,3,2,4,3,6,2,4,2,4,4,3,2,5,3,1,5,5,2,6,2,4,3,2,3,1,4,6,5,7,5,2,0,5,2,4,3,1,7,3,5,2,5,3,4,0,6,2,4,7,2,7,1,6,4,0,5,7,5,2,2,4,6,5,4,6,3,7,5,7,9,10,10,10,0.6658816763283703,0.8905050505050489
10,10,10,6,6,2,4,5,5,5,7,6,3,6,4,6,7,5,7,6,6,6,5,7,7,7,5,5,8,5,5,9,5,6,7,6,9,5,7,5,9,6,5,5,10,7,10,9,7,8,10,9,8,10,10,9,9,7,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.3008740779432793,0.3501010101010101
10,10,10,6,6,2,7,4,6,6,7,6,4,9,4,6,9,5,7,6,5,9,6,7,7,7,10,6,7,10,5,9,10,9,8,9,9,10,7,10,9,10,10,10,10,7,10,9,9,10,10,10,9,10,10,9,10,7,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.4434082804117372,0.2545454545454547
10,10,10,6,7,2,4,4,6,5,4,6,3,9,5,6,6,5,7,6,5,9,6,7,7,7,5,7,7,5,5,9,5,9,8,6,9,10,7,10,8,10,10,10,10,7,9,9,9,10,10,9,9,10,10,9,10,7,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,1.3711519687025,0.3000000000000001
10,10,10,6,6,2,4,5,6,5,7,6,3,6,3,6,7,5,7,7,5,6,6,7,7,7,5,5,8,5,5,9,5,6,7,6,9,5,7,5,8,5,6,5,5,7,10,6,8,10,4,9,9,10,10,8,10,7,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.285704215967009,0.3616161616161616
