epsilon_progress,nfe
0,0
30,100
122,1195
190,2288
227,3387
275,4484
313,5582
343,6678
370,7773
392,8867
413,9965
419,11096
432,12103
444,13110
457,14118
471,15124
483,16131
498,17135
507,18143
519,19150
530,20152
537,21156
545,22162
553,23168
560,24174
566,25182
575,26190
582,27197
592,28202
596,29208
602,30215
614,31221
621,32223
628,33228
635,34232
641,35237
647,36243
652,37243
658,38250
664,39254
669,40261
671,41267
675,42271
683,43277
686,44283
691,45290
695,46291
700,47298
704,48305
710,49312
715,50319
723,51326
729,52329
735,53333
740,54339
745,55346
747,56354
751,57360
756,58366
762,59372
769,60377
772,61384
778,62390
780,63393
784,64399
788,65404
791,66408
798,67413
802,68415
805,69420
809,70425
812,71430
814,72437
816,73442
819,74450
820,75456
821,76461
825,77466
829,78473
829,79481
830,80489
832,81497
835,82503
835,83508
836,84515
840,85521
841,86529
844,87535
844,88543
848,89551
851,90557
855,91563
858,92569
860,93576
861,94582
863,95588
864,96596
864,97600
867,98604
872,99608
876,100614
880,101619
884,102627
886,103635
888,104639
890,105643
891,106649
891,107650
892,108655
894,109662
897,110667
898,111673
902,112676
906,113684
909,114688
910,115691
914,116697
916,117703
919,118708
920,119714
921,120720
922,121728
925,122730
929,123737
930,124744
931,125752
932,126756
932,127764
934,128768
935,129932
938,130935
938,131942
941,132948
943,133954
944,134959
946,135965
949,136972
952,137980
953,138983
955,139987
955,140992
957,141998
958,143002
958,144009
958,145039
958,146189
959,147338
959,148483
963,149630
964,150779
965,151928
970,153077
971,154226
973,155375
974,156525
975,157674
980,158823
983,159973
984,161120
985,162269
987,163412
990,164562
990,165712
990,166861
990,168009
995,169158
995,170305
998,171453
999,172600
1001,173748
1003,174896
1006,176045
1006,177190
1007,178340
1009,179488
1009,180637
1010,181787
1012,182935
1013,184083
1016,185230
1017,186376
1019,187519
1021,188669
1025,189818
1030,190966
1032,192111
1034,193261
1034,194409
1039,195559
1041,196707
1046,197854
1046,199001
1049,200148
1051,201294
1054,202443
1055,203591
1057,204736
1060,205886
1063,207035
1065,208184
1069,209334
1071,210484
1073,211634
1075,212784
1077,213931
1080,215081
1082,216230
1083,217379
1085,218529
1087,219678
1087,220828
1088,221977
1090,223126
1094,224275
1096,225422
1098,226572
1099,227719
1100,228865
1101,230011
1103,231161
1103,232309
1105,233457
1107,234607
1108,235754
1108,236901
1112,238050
1112,239200
1115,240346
1115,241492
1116,242637
1117,243782
1120,244932
1122,246078
1125,247228
1126,248375
1129,249525
1131,250673
1132,251817
1132,252964
1135,254110
1136,255258
1138,256407
1138,257552
1140,258695
1144,259844
1146,260993
1148,262141
1149,263287
1149,264433
1150,265581
1151,266729
1153,267876
1155,269025
1156,270175
1156,271324
1156,272472
1158,273621
1158,274770
1159,275915
1161,277064
1163,278213
1163,279360
1163,280506
1163,281655
1164,282804
1166,283951
1166,285101
1169,286249
1172,287397
1174,288546
1176,289694
1177,290842
1178,291989
1179,293137
1180,294286
1181,295435
1182,296585
1182,297735
1184,298883
1185,300032
1186,301182
1187,302329
1187,303475
1188,304624
1190,305772
1192,306922
1193,308068
1195,309216
1197,310364
1198,311513
1198,312662
1201,313809
1202,314957
1203,316105
1207,317253
1208,318400
1209,319549
1211,320696
1211,321844
1212,322992
1215,324141
1216,325290
1216,326437
1219,327585
1219,328735
1219,329883
1221,331031
1221,332176
1224,333325
1229,334474
1230,335621
1231,336770
1233,337920
1236,339069
1237,340217
1237,341366
1237,342513
1237,343659
1239,344806
1239,345955
1239,347104
1240,348252
1242,349400
1242,350549
1243,351695
1243,352843
1245,353993
1245,355140
1247,356290
1248,357438
1249,358583
1251,359731
1252,360880
1253,362028
1255,363177
1257,364327
1259,365472
1261,366622
1264,367771
1265,368919
1267,370067
1268,371213
1268,372361
1270,373507
1270,374714
1270,375799
1270,376885
1270,377972
1270,379059
1272,380146
1273,381232
1274,382319
1277,383407
1278,384493
1279,385581
1279,386666
1280,387753
1281,388840
1281,389927
1281,391013
1282,392101
1283,393183
1285,394270
1285,395355
1285,396441
1285,397527
1286,398615
1287,399701
1289,400789
1290,401877
1292,402963
1293,404050
1296,405135
1296,406221
1297,407308
1299,408396
1299,409482
1300,410568
1301,411654
1302,412740
1305,413827
1309,414915
1311,416001
1312,417085
1317,418170
1320,419255
1323,420343
1323,421431
1325,422519
1326,423604
1327,424690
1331,425776
1333,426862
1333,427950
1336,429038
1338,430126
1339,431210
1339,432296
1342,433383
1343,434468
1346,435556
1349,436644
1350,437729
1352,438817
1352,439905
1356,440992
1357,442079
1358,443166
1361,444252
1364,445340
1365,446424
1368,447509
1370,448595
1372,449682
1376,450770
1376,451857
1378,452945
1382,454031
1386,455119
1390,456204
1393,457287
1396,458372
1397,459458
1399,460545
1402,461631
1404,462718
1406,463804
1406,464889
1407,465975
1408,467060
1412,468147
1414,469233
1416,470319
1418,471405
1421,472493
1424,473577
1428,474663
1430,475750
1431,476837
1435,477925
1439,479013
1440,480100
1444,481187
1446,482274
1450,483360
1453,484447
1456,485534
1458,486621
1461,487709
1462,488796
1464,489884
1465,490972
1468,492058
1473,493144
1477,494232
1478,495320
1480,496405
1480,497493
1481,498579
1486,499666
1488,500754
1489,501840
1491,502925
1492,504011
1494,505096
1497,506183
1500,507271
1502,508359
1504,509447
1506,510534
1508,511622
1509,512709
1510,513793
1514,514881
1517,515967
1519,517053
1521,518139
1523,519226
1528,520313
1530,521400
1531,522486
1533,523574
1536,524660
1538,525742
1540,526827
1543,527915
1546,529003
1547,530091
1548,531179
1550,532266
1551,533352
1554,534440
1556,535527
1560,536614
1562,537700
1564,538788
1565,539876
1568,540964
1571,542051
1573,543138
1576,544226
1578,545310
1578,546398
1583,547486
1586,548572
1589,549657
1590,550745
1592,551833
1592,552920
1596,554006
1600,555094
1603,556182
1606,557269
1609,558356
1611,559442
1615,560528
1617,561615
1619,562702
1620,563789
1622,564874
1622,565961
1627,567048
1630,568136
1632,569223
1633,570309
1635,571397
1637,572484
1638,573569
1640,574657
1641,575744
1641,576831
1641,577919
1644,579006
1645,580091
1645,581175
1647,582263
1649,583351
1653,584437
1655,585525
1658,586612
1660,587700
1662,588788
1662,589876
1663,590961
1666,592049
1668,593133
1671,594221
1674,595309
1677,596397
1679,597484
1680,598572
1681,599659
1682,600746
1684,601832
1687,602918
1689,604006
1691,605093
1693,606178
1693,607265
1693,608352
1696,609439
1702,610525
1705,611612
1710,612698
1711,613783
1712,614871
1715,615958
1716,617045
1719,618132
1721,619220
1723,620308
1725,621394
1728,622481
1731,623566
1731,624653
1731,625740
1733,626827
1740,627915
1742,629000
1742,630085
1746,631171
1749,632254
1752,633333
1753,634420
1755,635506
1756,636593
1757,637681
1760,638767
1760,639854
1763,640938
1764,642024
1764,643110
1764,644196
1769,645281
1771,646355
1771,647571
1771,648787
1774,650000
1776,651216
1777,652432
1782,653647
1784,654862
1790,656076
1792,657290
1795,658506
1797,659720
1798,660934
1799,662149
1802,663363
1804,664576
1806,665792
1808,667007
1808,668223
1808,669437
1809,670651
1810,671866
1814,673081
1817,674294
1821,675510
1822,676726
1823,677938
1824,679153
1828,680368
1830,681582
1831,682792
1838,684008
1839,685223
1839,686439
1842,687650
1842,688865
1844,690081
1846,691293
1847,692509
1849,693724
1853,694937
1857,696152
1859,697366
1864,698582
1865,699795
1868,701010
1871,702225
1871,703440
1871,704654
1874,705870
1878,707083
1880,708299
1884,709515
1884,710730
1887,711946
1893,713160
1894,714375
1895,715590
1896,716806
1897,718017
1898,719233
1899,720447
1899,721663
1902,722878
1905,724094
1909,725307
1912,726523
1914,727736
1917,728952
1920,730166
1921,731382
1922,732597
1922,733810
1922,735024
1923,736240
1925,737453
1930,738662
1932,739878
1934,741094
1934,742309
1935,743523
1937,744737
1942,745952
1942,747166
1943,748379
1944,749593
1946,750806
1952,752021
1954,753233
1955,754447
1958,755659
1958,756873
1960,758089
1966,759304
1967,760519
1968,761735
1969,762948
1972,764164
1974,765380
1979,766595
1981,767807
1983,769020
1984,770236
1984,771452
1984,772666
1990,773878
1992,775092
1994,776308
1997,777524
1998,778740
2000,779954
2001,781170
2002,782386
2004,783602
2005,784817
2006,786030
2006,787245
2009,788459
2010,789675
2011,790889
2011,792104
2014,793318
2015,794534
2015,795749
2017,796962
2017,798175
2018,799391
2022,800607
2025,801823
2026,803038
2030,804252
2030,805468
2033,806681
2033,807897
2039,809111
2041,810327
2041,811541
2042,812754
2044,813969
2044,815184
2045,816399
2046,817612
2049,818827
2050,820043
2051,821259
2051,822475
2052,823688
2055,824904
2058,826118
2058,827333
2060,828548
2067,829764
2068,830978
2070,832191
2072,833405
2075,834620
2076,835832
2076,837046
2078,838260
2079,839476
2079,840690
2079,841902
2081,843115
2083,844329
2085,845542
2085,846758
2088,847973
2089,849188
2091,850402
2094,851617
2097,852832
2098,854048
2104,855264
2106,856479
2106,857693
2107,858908
2108,860124
2109,861337
2110,862552
2114,863768
2114,864981
2115,866196
2119,867411
2123,868625
2125,869841
2129,871055
2131,872270
2131,873484
2131,874700
2133,875915
2138,877130
2141,878346
2144,879561
2144,880777
2144,881990
2147,883205
2150,884416
2153,885632
2155,886847
2156,888063
2157,889278
2159,890491
2160,891706
2163,892922
2165,894137
2166,895349
2168,896562
2168,897778
2170,898992
2172,900204
2174,901420
2177,902635
2179,903851
2182,905065
2183,906278
2184,907494
2187,908710
2188,909924
2191,911139
2191,912354
2194,913568
2198,914779
2202,915994
2204,917208
2207,918421
2210,919637
2212,920852
2214,922067
2215,923281
2216,924497
2219,925712
2219,926925
2222,928139
2224,929354
2224,930568
2225,931783
2230,932998
2231,934214
2233,935429
2236,936644
2238,937859
2238,939075
2239,940290
2242,941506
2244,942721
2247,943936
2247,945150
2250,946366
2251,947574
2252,948790
2252,949936
2252,951182
2252,952426
2252,953674
2255,954922
2257,956169
2258,957416
2262,958663
2264,959911
2264,961158
2264,962401
2264,963649
2270,964897
2272,966142
2275,967388
2279,968636
2279,969884
2280,971130
2283,972377
2286,973625
2288,974870
2289,976118
2291,977364
2294,978609
2295,979855
2296,981101
2300,982348
2302,983594
2306,984840
2308,986086
2310,987332
2312,988580
2314,989824
2316,991070
2319,992314
2321,993561
2323,994803
2324,996051
2327,997298
2327,998546
2328,999794
