epsilon_progress,nfe
0,0
19,100
64,1198
107,2293
149,3390
188,4483
227,5578
262,6672
308,7766
341,8766
381,9862
411,10958
438,12055
477,13151
515,14248
538,15343
562,16437
593,17533
618,18629
648,19727
657,20786
668,21832
689,22878
707,23923
724,24971
740,26020
753,27068
766,28114
784,29157
800,30205
813,31251
832,32300
846,33349
867,34397
875,35446
887,36494
899,37542
907,38588
924,39635
935,40682
949,41731
959,42779
971,43828
979,44876
987,45920
999,46967
1009,48015
1018,49062
1037,50109
1054,51157
1061,52204
1069,53254
1087,54303
1099,55353
1109,56402
1122,57448
1132,58496
1147,59544
1154,60590
1163,61640
1169,62686
1181,63736
1190,64785
1197,65834
1205,66882
1212,67932
1218,68978
1227,70027
1230,71074
1235,72121
1241,73168
1249,74215
1261,75264
1270,76311
1276,77358
1285,78404
1292,79451
1301,80501
1307,81545
1316,82589
1325,83634
1337,84682
1346,85728
1359,86777
1362,87823
1375,88870
1392,89920
1395,90967
1402,92016
1415,93065
1420,94110
1432,95158
1443,96206
1446,97255
1449,98302
1456,99351
1464,100394
1465,101443
1473,102485
1479,103530
1485,104576
1490,105624
1491,106674
1496,107722
1502,108770
1507,109820
1514,110870
1519,111920
1525,112962
1528,114010
1535,115056
1538,116105
1546,117152
1550,118199
1560,119247
1566,120297
1571,121341
1572,122391
1573,123441
1575,124490
1579,125539
1588,126587
1591,127635
1594,128681
1598,129729
1606,130777
1607,131822
1610,132868
1612,133916
1617,134965
1619,136009
1620,137058
1622,138106
1623,139152
1628,140201
1631,141249
1632,142295
1634,143345
1642,144392
1645,145439
1648,146485
1654,147533
1660,148581
1665,149623
1674,150670
1681,151715
1687,152762
1691,153809
1697,154859
1704,155909
1708,156959
1712,158008
1718,159057
1718,160107
1721,161153
1728,162202
1730,163248
1734,164297
1735,165346
1739,166389
1742,167437
1746,168484
1749,169532
1749,170621
1749,171808
1749,172994
1750,174177
1753,175361
1755,176544
1759,177727
1762,178914
1764,180100
1766,181285
1770,182471
1778,183656
1782,184844
1784,186029
1786,187215
1790,188395
1793,189579
1797,190766
1797,191949
1799,193135
1801,194318
1804,195501
1805,196686
1809,197869
1812,199051
1816,200228
1817,201411
1818,202592
1819,203766
1826,204928
1827,206098
1829,207267
1829,208430
1832,209587
1833,210753
1833,211915
1840,213090
1841,214257
1843,215426
1845,216609
1846,217795
1850,218978
1852,220160
1853,221348
1858,222533
1863,223715
1866,224901
1869,226086
1869,227270
1870,228456
1870,229643
1871,230829
1875,232014
1883,233200
1887,234383
1893,235566
1894,236750
1896,237934
1901,239120
1903,240296
1904,241481
1905,242661
1908,243837
1914,245022
1917,246208
1920,247394
1926,248579
1929,249765
1931,250951
1935,252139
1940,253321
1942,254504
1947,255689
1952,256877
1957,258062
1963,259246
1968,260432
1977,261616
1980,262802
1982,263988
1985,265174
1986,266360
1990,267545
1996,268727
2000,269913
2005,271100
2010,272281
2015,273464
2019,274650
2021,275836
2026,277017
2031,278203
2038,279389
2041,280576
2043,281757
2047,282945
2049,284130
2051,285312
2052,286498
2054,287682
2057,288863
2058,290046
2062,291230
2064,292414
2066,293594
2068,294779
2072,295963
2076,297146
2079,298331
2080,299517
2082,300704
2084,301888
2085,303066
2089,304242
2094,305428
2094,306613
2095,307799
2097,308987
2100,310174
2101,311359
2103,312547
2105,313731
2106,314914
2107,316101
2108,317282
2108,318463
2109,319643
2110,320818
2113,321996
2115,323175
2116,324351
2117,325528
2119,326712
2122,327892
2125,329073
2125,330251
2127,331435
2128,332620
2128,333803
2130,334988
2130,336173
2134,337359
2135,338545
2137,339731
2138,340915
2140,342101
2144,343286
2146,344472
2147,345658
2148,346840
2150,348027
2151,349212
2154,350398
2155,351584
2160,352770
2165,353954
2167,355140
2169,356322
2170,357506
2171,358694
2176,359881
2178,361067
2185,362253
2188,363436
2193,364619
2196,365807
2198,366994
2198,368132
2199,369317
2200,370503
2202,371687
2205,372872
2212,374057
2212,375245
2215,376431
2221,377619
2226,378804
2228,379989
2234,381177
2235,382356
2237,383540
2239,384719
2239,385906
2242,387089
2244,388275
2246,389459
2251,390642
2254,391826
2255,393008
2258,394195
2258,395379
2260,396561
2260,397745
2263,398925
2264,400108
2269,401283
2271,402462
2276,403649
2277,404836
2283,406020
2284,407207
2284,408394
2285,409575
2288,410759
2289,411941
2291,413127
2291,414310
2292,415495
2293,416683
2293,417869
2294,419055
2295,420238
2299,421425
2300,422609
2302,423794
2303,424980
2304,426164
2306,427347
2306,428533
2307,429714
2309,430901
2313,432089
2314,433267
2315,434455
2315,435641
2317,436828
2319,438014
2321,439199
2324,440381
2325,441567
2325,442751
2326,443936
2326,445119
2329,446304
2330,447490
2333,448678
2336,449863
2339,451050
2341,452233
