epsilon_progress,nfe
0,0
17,100
61,1199
117,2295
160,3392
207,4488
241,5579
276,6675
317,7773
349,8869
388,9967
424,11060
448,12159
478,13255
509,14352
543,15441
582,16538
605,17634
626,18731
651,19823
663,20933
679,21976
694,23019
723,24068
742,25118
767,26163
791,27209
809,28256
825,29304
842,30352
861,31399
881,32444
899,33490
914,34538
936,35587
950,36634
961,37681
973,38727
989,39775
1008,40824
1016,41873
1027,42920
1041,43966
1050,45007
1062,46055
1073,47104
1088,48153
1106,49199
1121,50249
1135,51297
1144,52345
1154,53391
1168,54438
1176,55486
1187,56536
1203,57584
1214,58630
1225,59678
1235,60726
1244,61771
1249,62817
1263,63864
1271,64911
1276,65958
1280,67005
1292,68049
1296,69097
1303,70142
1312,71186
1320,72231
1326,73280
1332,74325
1337,75370
1340,76418
1349,77465
1358,78512
1363,79559
1364,80605
1371,81649
1374,82698
1378,83742
1383,84787
1392,85831
1398,86879
1403,87928
1407,88970
1412,90018
1415,91067
1419,92110
1420,93158
1425,94206
1431,95253
1434,96302
1438,97348
1441,98398
1444,99443
1448,100490
1454,101532
1461,102581
1466,103630
1473,104679
1477,105728
1484,106777
1486,107827
1491,108876
1497,109923
1507,110971
1511,112020
1517,113065
1522,114113
1525,115162
1528,116210
1534,117258
1541,118306
1550,119350
1553,120399
1565,121441
1569,122488
1572,123536
1578,124584
1580,125631
1584,126679
1588,127724
1593,128772
1598,129820
1601,130867
1603,131913
1606,132960
1608,134007
1608,135056
1614,136100
1617,137143
1619,138189
1623,139235
1629,140283
1632,141330
1632,142380
1636,143425
1640,144472
1645,145516
1652,146558
1656,147603
1659,148651
1662,149701
1665,150748
1670,151795
1677,152843
1679,153890
1683,154934
1690,155981
1696,157026
1703,158074
1708,159122
1713,160172
1718,161220
1720,162269
1722,163318
1724,164367
1728,165411
1732,166456
1736,167505
1737,168554
1746,169602
1748,170703
1750,171853
1757,173001
1764,174147
1771,175297
1772,176447
1780,177598
1785,178746
1793,179892
1800,181041
1804,182192
1807,183343
1810,184494
1819,185643
1825,186794
1827,187937
1829,189087
1831,190234
1835,191383
1841,192533
1847,193685
1853,194836
1858,195984
1860,197130
1865,198279
1870,199430
1873,200577
1876,201726
1880,202871
1884,204017
1894,205161
1898,206297
1898,207425
1901,208556
1906,209691
1907,210821
1907,211944
1912,213072
1917,214214
1920,215357
1922,216493
1928,217631
1930,218774
1933,219918
1934,221066
1937,222210
1938,223356
1942,224499
1943,225649
1944,226795
1947,227946
