epsilon_progress,nfe
0,0
30,100
99,1196
154,2292
211,3389
257,4488
300,5585
329,6684
361,7782
379,8876
401,9973
406,11027
418,12127
442,13230
451,14333
468,15431
479,16534
489,17631
497,18731
504,19834
520,20936
533,22037
550,23137
564,24239
579,25341
596,26442
609,27545
618,28649
628,29749
645,30852
653,31952
661,33054
673,34155
681,35259
686,36361
692,37464
700,38567
705,39668
709,40772
717,41874
723,42978
731,44082
739,45184
749,46288
756,47389
763,48489
769,49591
773,50691
781,51794
784,52894
790,53997
797,55096
803,56198
810,57302
814,58404
815,59508
823,60608
831,61710
834,62814
842,63918
856,65018
858,66162
858,67186
859,68207
861,69230
865,70252
873,71274
887,72297
893,73318
895,74340
903,75363
911,76385
912,77408
917,78428
920,79449
926,80472
927,81496
930,82516
931,83537
935,84559
939,85583
947,86605
950,87627
957,88650
960,89672
963,90695
965,91715
970,92737
979,93760
984,94781
989,95803
992,96824
996,97848
998,98871
1003,99889
1011,100912
1015,101933
1018,102956
1021,103976
1022,104999
1023,106020
1029,107044
1036,108065
1039,109089
1045,110113
1048,111136
1052,112160
1056,113181
1062,114204
1067,115225
1071,116249
1075,117272
1080,118295
1081,119319
1084,120342
1085,121365
1090,122388
1096,123410
1097,124433
1097,125455
1103,126479
1104,127502
1105,128525
1105,129546
1106,130567
1109,131586
1112,132608
1118,133632
1119,134656
1120,135679
1125,136702
1127,137725
1129,138748
1129,139768
1129,140792
1134,141816
1139,142838
1139,143862
1141,144886
1142,145909
1143,146932
1144,147956
1148,148977
1148,149999
1149,151022
1150,152046
1151,153070
1153,154094
1154,155116
1159,156137
1161,157159
1163,158183
1169,159204
1173,160227
1175,161250
1178,162274
1179,163298
1184,164319
1189,165339
1191,166362
1193,167383
1198,168407
1202,169431
1206,170454
1207,171476
1212,172499
1213,173522
1216,174545
1218,175567
1221,176590
1221,177611
1222,178635
1222,179658
1222,180682
1225,181706
1228,182728
1228,183751
1229,184775
1233,185796
1234,186820
1236,187844
1236,188868
1236,189890
1238,190914
1238,191937
1240,192960
1243,193984
1243,195007
1243,196027
1244,197051
1246,198073
1247,199093
1252,200116
1254,201136
1254,202160
1257,203183
1260,204206
1262,205225
1262,206248
1262,207272
1266,208295
1267,209316
1269,210338
1270,211362
1271,212385
1272,213407
1272,214431
1273,215453
1274,216476
1276,217499
1278,218523
1279,219547
1279,220571
1280,221594
1282,222615
1283,223637
1284,224661
1287,225683
1288,226705
1288,227729
1291,228752
1294,229775
1295,230798
1297,231819
1299,232843
1302,233867
1304,234889
1308,235913
1309,236936
1311,237957
1312,238980
1313,240003
1315,241024
1315,242047
1316,243069
1318,244091
1318,245113
1319,246136
1321,247160
1323,248182
1323,249206
1326,250230
1326,251253
1327,252274
1330,253296
1332,254319
1333,255338
1336,256358
1338,257377
1338,258401
1339,259423
1339,260446
1342,261468
1344,262489
1345,263512
1346,264534
1348,265557
1352,266580
1352,267604
1352,268626
1355,269647
1357,270669
1357,271693
1357,272714
1358,273737
1358,274761
1358,275779
1358,276801
1359,277822
1363,278843
1363,279867
1364,280890
1367,281913
1368,282936
1371,283957
1373,284981
1375,286005
1375,287028
1375,288051
1377,289073
1377,290095
1378,291116
1379,292139
1380,293161
1381,294183
1382,295207
1383,296227
1384,297249
1385,298272
1387,299296
1388,300318
1390,301336
1391,302359
1393,303381
1394,304405
1395,305423
1396,306447
1396,307471
1396,308494
1398,309517
1398,310541
1398,311565
1398,312589
1398,313613
1402,314634
1404,315658
1405,316682
1406,317703
1408,318726
1409,319747
1410,320771
1410,321797
1412,322914
1413,324031
1414,325151
1415,326269
1416,327389
1418,328508
1424,329626
1427,330745
1431,331862
1434,332982
1435,334100
1438,335220
1438,336339
1443,337458
1446,338576
1449,339695
1453,340815
1456,341934
1456,343054
1461,344173
1464,345293
1465,346412
1466,347531
1466,348651
1468,349771
1471,350891
1474,352011
1476,353128
1477,354247
1478,355363
1482,356481
1486,357601
1488,358720
1490,359838
1496,360955
1497,362075
1501,363193
1501,364313
1502,365430
1505,366547
1508,367667
1514,368787
1516,369906
1520,371024
1524,372143
1527,373260
1529,374380
1533,375500
1534,376619
1536,377739
1537,378858
1538,379975
1538,381094
1540,382213
1544,383331
1544,384450
1548,385568
1551,386687
1553,387807
1556,388926
1559,390045
1562,391164
1563,392282
1572,393402
1574,394520
1577,395639
1581,396755
1583,397875
1587,398994
1589,400113
1592,401231
1593,402348
1598,403468
1601,404587
1604,405707
1605,406825
1608,407945
1609,409061
1612,410179
1614,411299
1614,412419
1615,413538
1616,414657
1621,415775
1621,416893
1625,418010
1626,419128
1627,420246
1630,421365
1632,422485
1633,423605
1637,424724
1639,425843
1642,426959
1644,428077
1647,429195
1647,430314
1648,431432
1652,432549
1655,433667
1660,434786
1660,435905
1663,437020
1667,438139
1669,439259
1671,440374
1673,441493
1678,442612
1678,443732
1680,444851
1682,445971
1685,447088
1689,448207
1692,449327
1694,450445
1697,451564
1701,452682
1704,453798
1706,454917
1707,456036
1709,457155
1709,458275
1710,459394
1711,460513
1714,461630
1716,462750
1719,463870
1721,464987
1725,466107
1727,467227
1730,468344
1732,469464
1733,470582
1735,471702
1737,472821
1740,473940
1740,475058
1743,476175
1746,477294
1748,478413
1748,479532
1751,480652
1752,481768
1753,482887
1756,484006
1757,485124
1761,486244
1763,487363
1767,488483
1770,489600
1772,490718
1776,491834
1777,492952
1780,494072
1783,495187
1786,496304
1790,497422
1790,498540
1792,499658
1794,500776
1795,501894
1796,503014
1799,504133
1802,505251
1802,506371
1806,507490
1808,508608
1813,509728
1816,510847
1818,511966
1819,513084
1822,514201
1823,515320
1823,516439
1825,517554
1826,518674
1828,519793
1828,520913
1830,522033
1833,523152
1836,524271
1840,525389
1841,526508
1842,527628
1846,528741
1847,529858
1848,530978
1850,532097
1852,533212
1856,534330
1856,535449
1859,536564
1862,537682
1863,538799
1864,539919
1866,541037
1868,542155
1869,543275
1871,544389
1872,545509
1875,546627
1877,547747
1878,548866
1881,549986
1883,551105
1885,552225
1886,553342
1889,554458
1892,555578
1893,556697
1895,557817
1897,558935
1898,560055
1900,561174
1901,562290
1903,563409
1906,564527
1908,565645
1908,566762
1910,567882
1914,569000
1915,570120
1920,571239
1921,572357
1921,573476
1925,574594
1926,575709
1927,576826
1929,577946
1929,579065
1931,580183
1935,581303
1938,582422
1940,583539
1944,584659
1945,585778
1948,586897
1950,588015
1952,589133
1953,590249
1955,591367
1956,592487
1958,593603
1959,594718
1960,595836
1962,596955
1962,598073
1965,599192
1966,600310
1968,601388
1968,602571
1968,603754
1968,604936
1969,606120
1971,607303
1974,608482
1978,609666
1980,610849
1983,612033
1984,613216
1986,614399
1989,615583
1992,616765
1995,617949
1998,619133
2002,620315
2005,621498
2007,622680
2010,623862
2012,625044
2012,626227
2014,627410
2016,628594
2017,629778
2022,630958
2024,632142
2025,633326
2028,634510
2033,635690
2034,636871
2036,638051
2038,639232
2040,640415
2040,641598
2040,642781
2046,643962
2048,645146
2049,646326
2051,647508
2053,648690
2056,649872
2060,651055
2061,652238
2062,653422
2064,654600
2064,655784
2068,656967
2070,658151
2072,659333
2073,660514
2074,661698
2077,662880
2077,664061
2080,665242
2083,666422
2086,667606
2086,668789
2087,669972
2088,671156
2091,672340
2094,673523
2095,674707
2096,675890
2096,677074
2097,678258
2099,679442
2099,680625
2101,681809
2102,682992
2105,684176
2107,685358
2108,686541
2110,687725
2111,688909
2112,690091
2114,691275
2119,692459
2120,693642
2124,694825
2125,696007
2128,697190
2128,698373
2130,699557
2132,700740
2135,701922
2136,703105
2136,704288
2137,705469
2138,706646
2142,707829
2144,709011
2144,710195
2144,711373
2150,712554
2150,713737
2152,714920
2154,716100
2157,717283
2157,718466
2158,719650
2161,720833
2162,722017
2164,723197
2165,724380
2168,725562
2171,726745
2174,727929
2175,729112
2176,730295
2177,731478
2179,732662
2179,733842
2182,735024
2184,736204
2185,737386
2188,738569
2190,739752
2192,740936
2193,742114
2193,743297
2194,744481
2194,745663
2195,746846
2197,748028
2199,749211
2200,750395
2200,751578
2203,752762
2204,753946
2204,755129
2204,756313
2205,757495
2207,758675
2208,759858
2211,761038
2211,762219
2211,763400
2213,764581
2216,765765
2216,766947
2218,768130
2220,769314
2221,770497
2223,771681
2224,772865
2224,774048
2224,775229
2224,776411
2225,777592
2225,778775
2227,779959
2228,781143
2229,782327
2231,783508
2233,784690
2235,785872
2235,787056
2237,788236
2237,789419
2238,790603
2240,791787
2241,792966
2243,794148
2244,795330
2245,796513
2246,797695
2247,798879
2247,800062
2249,801244
2249,802428
2252,803607
2252,804791
2257,805975
2258,807159
2259,808341
2259,809525
2261,810706
2263,811888
2264,813069
2266,814253
2268,815435
2268,816619
2270,817803
2272,818985
2273,820166
2277,821347
2278,822530
2283,823714
2285,824898
2286,826082
2287,827266
2288,828449
2289,829632
2290,830814
2292,831998
2294,833182
2297,834366
2302,835550
2302,836734
2304,837918
2307,839101
2308,840285
2308,841468
2308,842651
2308,843833
2311,845016
2311,846199
2313,847378
2314,848561
2315,849743
2318,850925
2319,852109
2321,853292
2323,854476
2325,855659
2326,856842
2329,858024
2330,859208
2333,860389
2335,861572
2338,862752
2339,863935
2342,865117
2345,866300
2346,867483
2346,868665
2347,869847
2349,871029
2350,872211
2350,873392
2351,874574
2352,875757
2353,876938
2356,878121
2358,879302
2361,880484
2361,881667
2362,882848
2364,884029
2365,885210
2367,886394
2370,887578
2370,888759
2373,889939
2375,891123
2377,892303
2379,893486
2381,894668
2382,895849
2382,896971
2382,898218
2383,899464
2384,900709
2384,901957
2385,903203
2385,904450
2385,905698
2385,906944
2385,908192
2385,909440
2386,910688
2386,911936
2386,913183
2388,914429
2390,915676
2390,916921
2391,918167
2392,919414
2392,920660
2394,921907
2394,923155
2396,924403
2397,925650
2399,926896
2401,928143
2402,929389
2405,930633
2407,931881
2409,933128
2409,934374
2410,935621
2411,936869
2412,938114
2415,939359
2417,940606
2420,941852
2421,943098
2424,944344
2424,945591
2425,946839
2425,948085
2425,949330
2428,950577
2430,951824
2431,953072
2432,954319
2433,955566
2434,956814
2439,958061
2441,959309
2445,960556
2446,961804
2448,963051
2449,964299
2451,965545
2452,966791
2455,968037
2457,969281
2458,970527
2461,971773
2461,973019
2464,974265
2466,975513
2467,976758
2469,978004
2471,979249
2473,980496
2473,981743
2475,982991
2475,984239
2478,985486
2479,986733
2482,987981
2483,989226
2483,990474
2483,991721
2485,992968
2486,994212
2486,995460
2486,996708
2486,997955
2489,999203
