utility,reliability,utility_std,reliability_std
1.5763841050099996,0.13593939393939394,0.3208160987177205,0.07523878662467785
1.529375498836334,0.24922222222222196,0.3663399266757294,0.3313236126390852
1.0734146558353401,0.8374848484848469,0.33538439483169363,0.33234181873663576
0.9956224409008542,0.9067272727272712,0.2994771238603822,0.2600356383477014
0.9970727863827809,0.9056666666666651,0.30041955911135554,0.2611879962220165
0.9891645151806359,0.9127474747474731,0.2975075830609455,0.25282708345659916
0.9193569974395582,0.9474141414141396,0.2724070077931543,0.1979363908300205
1.2531691476811935,0.5978989898989889,0.30917391096047814,0.40764517401680733
1.3037029586734366,0.5015454545454537,0.3828926765087686,0.438947246646143
1.5753029692324056,0.1364343434343434,0.32092289552378145,0.07529823775981548
1.5976466311371413,0.1263939393939394,0.3219292990640233,0.08170326822326895
1.5893647851485813,0.12893939393939394,0.32119819442182507,0.0725923095357512
0.9915920833476507,0.9103333333333317,0.2982811224453339,0.25572834638375275
0.9818721749601148,0.9167272727272711,0.2929697056013846,0.24473446023168682
1.3823236883202283,0.42380808080808025,0.31703435473271024,0.38158765300360925
0.9102927149539862,0.9510101010100993,0.26893950507765235,0.1908143370219893
0.9935813371390269,0.9078888888888872,0.2976485168393061,0.2576341464816394
1.1333187450691822,0.752434343434342,0.386027849343696,0.4005077787875016
1.1376262423629517,0.7066464646464634,0.3480599332107079,0.40163986831236886
1.551036143924739,0.18989898989898985,0.31941426530802,0.19431046151333445
1.6003852624598836,0.12502020202020206,0.32121186611884556,0.07649397713483262
1.0135410261735258,0.8893131313131297,0.30371458423861675,0.2818062768565438
1.3763959474480827,0.48129292929292855,0.32121352689883365,0.41812985769998945
1.3845002076863142,0.41971717171717116,0.31709458417354947,0.37965359602430426
0.8834946750439044,0.9950404040404022,0.2954412451931075,0.06393861122600036
1.0508423320646179,0.8768989898989884,0.32796037299035835,0.3028066566964121
1.0354686596478238,0.8812020202020187,0.31912855463265755,0.29225695726271766
1.6005960983161762,0.12502020202020203,0.3215983890697218,0.07669246115891958
0.917393636849559,0.9478888888888871,0.2708037119317963,0.19639743832399212
1.2097854201519627,0.6488181818181807,0.3592613652960887,0.41982995267652135
1.5637655330776605,0.17551515151515146,0.3203944853084355,0.18059990950590013
0.916408979249685,0.9494444444444428,0.2694973622321912,0.19194815703805784
1.2425557471014173,0.6267878787878779,0.3076216164337456,0.40086292187539035
1.5753911922559374,0.1362020202020202,0.3208687079430427,0.07436137245160583
1.5898155264222096,0.12818181818181817,0.32121692766197285,0.07190039193617412
0.9654960564705934,0.9289797979797964,0.2915037666927946,0.22870793505960477
1.010830647849202,0.8952222222222206,0.30650955253161766,0.2763585176958183
1.0013036520836083,0.9029393939393924,0.3019787258579217,0.2655559434202278
0.9985485991984567,0.9036767676767661,0.2982162367381283,0.26345105604791497
