utility,reliability,utility_std,reliability_std
1.493463722861996,0.35260606060606003,0.3633943296767137,0.394401378422154
1.5639060079713754,0.18710101010101,0.3264641540635129,0.22441240963685652
0.9040751262656063,0.9913030303030285,0.3076446962520013,0.08237600031573218
0.9444460366254623,0.9724747474747456,0.3447215402029249,0.1572151322110666
1.5769461978916355,0.14703030303030304,0.32070838392261203,0.11662921433047255
1.271160431617133,0.6677979797979785,0.4190120873775355,0.4348260715255212
1.5732059203530233,0.15848484848484845,0.3233987810072564,0.16084281514115667
1.5671351776738427,0.1763535353535353,0.324522294133458,0.2015525696254453
0.9362931393781552,0.9779999999999982,0.339943531260193,0.1363487893151954
1.583836128394018,0.13654545454545455,0.3211853852436047,0.0864894682581621
1.56639856848512,0.17964646464646455,0.3267658738893962,0.2111634885003199
1.5824073748751384,0.13803030303030303,0.3209596462954342,0.08917697519430463
1.3259144833831173,0.5963434343434333,0.42967506622786467,0.4493599338707772
1.5046255375109783,0.3348585858585854,0.3580850005599552,0.38459550514972035
1.1247233750914534,0.8161919191919178,0.40301713432989383,0.3657726517832786
1.5832900511619887,0.13708080808080808,0.32092903864774663,0.08572714775887001
1.4420889807911321,0.4374949494949487,0.38492167152927614,0.43115302968508884
1.5847405139866577,0.13533333333333333,0.3209409394359943,0.08010782194277068
1.1206072968931284,0.8215959595959581,0.41429811844430176,0.3606128166189401
1.5606854685078975,0.1976565656565655,0.33036416746503844,0.24495092699779192
1.480649137039325,0.3794848484848479,0.36990813244366477,0.41028498125110513
1.5659230313295702,0.1814848484848484,0.3269520992483161,0.2141952264671697
1.5091059086081016,0.32471717171717124,0.35934415082428306,0.37805604603211135
0.9365456174728704,0.9779595959595941,0.34125484405726514,0.14070198602920977
0.9744214770132967,0.9481212121212103,0.36343669713999377,0.21308475339970942
1.5644517499193398,0.1850101010101009,0.32534313892176037,0.21857291546660973
1.0009895678482446,0.9253131313131295,0.3662556875630697,0.2517087332599859
1.5641458631415344,0.18645454545454532,0.32651676503999044,0.223002834414091
1.4895266422390776,0.3590505050505045,0.3702625552485075,0.3991404758698416
1.3233469401775668,0.6004242424242413,0.40938294657141217,0.44429711010625494
1.4702253233993596,0.39420202020201967,0.3722313866503826,0.4166525646833067
1.027174160032902,0.9054848484848468,0.3866041792634003,0.27792568165246484
1.5844325933254784,0.13579797979797983,0.32091810168567564,0.08186609396500875
1.5614321235855664,0.19529292929292913,0.32839118694834835,0.23962449878575526
0.9323465262744907,0.9806161616161597,0.3385050879430584,0.12876567009938317
1.5561880103989916,0.21151515151515132,0.33010745346062537,0.2644602629711041
1.574125147772727,0.15637373737373733,0.32485085980296186,0.15828564487318814
0.9159146829171241,0.9874646464646446,0.3170836986473849,0.10169511110616664
1.577175973014746,0.14653535353535355,0.32105073956237334,0.11800727463010881
1.5674894098789287,0.1753838383838383,0.3246247841822133,0.20128837927576945
1.5468509107055393,0.2386363636363634,0.3363588597887589,0.3002536721270067
1.587037489954965,0.1329191919191919,0.32095684000419605,0.07552538086484653
1.5226138986674176,0.2942121212121208,0.35554957521251296,0.356999603024337
1.5629162114836967,0.1898282828282827,0.32535605237758447,0.22725255825208865
0.9399346836026693,0.9755555555555537,0.34217923979008713,0.14773451592361236
1.2000685694538413,0.7407979797979785,0.42033497817429305,0.4080458129559346
1.5841325323766438,0.13592929292929293,0.32086535011213035,0.08121874878730935
0.9349407091702523,0.978959595959594,0.33997689155304756,0.13579534069185475
1.0112507343981851,0.9188989898989882,0.3782684349027606,0.26003542548642683
1.2876832916385164,0.6442121212121201,0.4281135874485598,0.4415943130205734
1.5778187025381387,0.14612121212121212,0.32161571179606013,0.1201378506247697
1.5680620209027034,0.17464646464646458,0.32660983582272557,0.20138179430839653
1.5336827361700252,0.26476767676767643,0.35826174252634546,0.33268241557634265
1.5327834362325197,0.2745959595959592,0.35035649013543896,0.3398377892281106
1.4189808064221903,0.47523232323232245,0.38865504738590606,0.440973787702476
1.5800854169796776,0.14146464646464646,0.3207324493054864,0.09771962489324541
1.5864151541537672,0.13361616161616163,0.32092313212552837,0.07780008600450213
1.5685378179986793,0.1727575757575757,0.3250748958854257,0.1951321672551293
0.9285549622352512,0.9833030303030285,0.33668759949115784,0.11895053069309143
1.0231946098645512,0.9062525252525235,0.3773964281224417,0.2747686487310309
1.5591341830410579,0.20250505050505035,0.3303074516980939,0.25133328705428537
1.5444189649589097,0.24532323232323205,0.34245230590047016,0.30999778346380774
1.5587542668817274,0.20363636363636348,0.32891605737494606,0.2512067396352237
1.5655173497547896,0.18247474747474737,0.3278897239876698,0.21850816759140249
1.5541998608638545,0.2173939393939392,0.33203473040759324,0.27242173607383224
1.088110291393447,0.8520808080808064,0.3911750166125196,0.3360664298026227
1.568487037628287,0.17291919191919186,0.324468151596,0.19501460131238352
0.9678978923745903,0.9536262626262608,0.35462558949168416,0.19634548046546474
1.1988821036762134,0.7442323232323218,0.4067399829623571,0.4066027285940313
1.5882160235645024,0.1328888888888889,0.3219390917436192,0.08732652662754505
1.5673623006242114,0.17604040404040397,0.3251268304380492,0.20163671076024683
1.3713895497220585,0.5343838383838374,0.3961292493570627,0.44805225109608965
1.4894854560496702,0.3597272727272722,0.36507554729770303,0.3988051267595239
1.109493765385726,0.8300808080808065,0.3982894390470094,0.3541758002747429
1.585277375269648,0.13488888888888892,0.3209396850157842,0.08053152423284801
1.5815600132200538,0.13932323232323232,0.32090658143822803,0.09233790248805898
1.4976413010631968,0.3457272727272722,0.3644807864991969,0.3922587135778068
1.564363632684222,0.18574747474747463,0.32766870007983095,0.2230681051901114
0.9263695433095293,0.9840808080808062,0.3300257341707325,0.11772605895313497
0.9791336001573393,0.9457676767676749,0.3647003655480643,0.21415161949190775
0.9446519140933417,0.9722020202020184,0.34422266577022603,0.15822015867248326
1.5615022644524887,0.19477777777777766,0.3262919448627277,0.23560590600534026
1.562786028439774,0.18994949494949484,0.324867597428833,0.22713642938848727
1.5401831504078427,0.2561717171717169,0.3436978268093737,0.3212424035976517
1.0714550239088434,0.8648181818181803,0.3999151383502762,0.3229974384896732
1.5845799663702576,0.1356161616161616,0.32092403180449797,0.0804401497516771
1.2677860154921607,0.6700909090909078,0.41326920989490573,0.4346174938760083
1.558048505214269,0.20521212121212107,0.32777156884999864,0.25230781426558174
1.566738612709657,0.178121212121212,0.32545951820244273,0.20769505382686484
1.0160894837997119,0.9132525252525235,0.37243065233196676,0.2655901626116328
0.9276238832780466,0.9837171717171698,0.3348431428594531,0.11894832838690121
1.2152220385296841,0.7285151515151501,0.41593385185916054,0.4140862085649075
1.5815482214070034,0.13934343434343435,0.3209500791713702,0.09137421696388248
1.2380798009701066,0.7003232323232311,0.4080808956783384,0.42373656421107014
1.5715334429026915,0.16359595959595952,0.32370894817868984,0.17453703215743926
0.9191854235033279,0.9863838383838365,0.3209577648364092,0.10685651149830185
1.2570913591457327,0.6794242424242413,0.40974505525221344,0.4310057134280837
1.171638952846245,0.768393939393938,0.43387438367549414,0.3961090162052735
1.4946196078782144,0.35037373737373684,0.3620087180250193,0.39361201509442073
1.568768887932896,0.17167676767676762,0.32439357436639144,0.19295837318516904
1.5765371979312417,0.14784848484848484,0.3207371163250451,0.11797583318023191
1.585544484795458,0.13435353535353536,0.3209611340381274,0.07801511669422138
1.5129300667467864,0.3166969696969693,0.35656757219310997,0.3721396905610689
1.0001391308746042,0.9253434343434326,0.36656607344365894,0.24704231833898557
0.9379550131321653,0.976898989898988,0.34296334382275506,0.14017735897857056
1.5608246823570853,0.19688888888888875,0.3308629382085549,0.2437568457647029
0.9527435118459716,0.96571717171717,0.3483876945783258,0.17503064695863277
1.5924249209420296,0.12908080808080807,0.32113690619448243,0.07292072965198765
1.5896274420318681,0.13088888888888892,0.32101663665403624,0.07326278433010314
1.4257199141972452,0.46832323232323153,0.3962254378416612,0.4395055592580274
1.580449679929457,0.14078787878787882,0.3207377677941381,0.09662404515139185
1.5800162509239026,0.1415151515151515,0.32063421006383513,0.10006930564387731
1.5807021149303477,0.14036363636363638,0.3208870602749714,0.09438970163053072
1.5815846668571543,0.13927272727272727,0.32092976752957547,0.0921813643768285
1.5560503822245773,0.21189898989898973,0.32988201899425107,0.2644712805946252
1.062233737063657,0.8748888888888873,0.3891187792237041,0.31430750164650184
1.1328163557187527,0.8085656565656552,0.4179428851217941,0.3714851186085615
1.4973055291620256,0.3476868686868682,0.36428727421106283,0.3931971457279809
1.0469553433271022,0.889737373737372,0.3943840435410621,0.29672616689567427
1.5823919156687505,0.13814141414141415,0.32094767895476267,0.08916109835031635
0.9360329575175809,0.9783939393939376,0.3399833339699152,0.13836233667653447
1.4368330465790122,0.4466262626262619,0.3870596108794637,0.4341521006811597
1.4504292900504756,0.42642424242424176,0.3723128268730383,0.4275340490840593
1.2624721991506866,0.676252525252524,0.4192258045018667,0.43387106084531146
1.4342066702261018,0.4485252525252518,0.3858866245854291,0.4345194362693882
1.5373158018303397,0.26264646464646435,0.3469227604682546,0.3279768575678646
1.5829045893557536,0.1374747474747475,0.3208756796757258,0.08596422497002142
1.5598818879375174,0.1996565656565655,0.3278791120333849,0.24474379450035863
1.3811749682206171,0.5279999999999991,0.3996987570626463,0.4469758050144762
1.577363911381555,0.14616161616161616,0.32063392045948685,0.11244157525638869
1.2589164684190044,0.6786767676767665,0.4158454072703194,0.4308223829141586
1.094109595676,0.844676767676766,0.39186959839225294,0.34129112466084965
1.5579561010885952,0.20590909090909076,0.3292196559880101,0.25487488202888003
1.2629035857150004,0.6747777777777765,0.4217740956183859,0.4313703970452706
