upstream_flooding,water_demand,upstream_flooding_std,water_demand_std
-1.7317062032817263,-9.335596542904023,0.467147542676985,0.0653983043710461
-4.002540858809405,-8.958745339403398,0.7369601938900006,0.08890393562853832
-1.6953497734520762,-9.350696542904023,0.507148728852399,0.07558192014613321
-3.9669814609490075,-8.962696542904025,0.7302801012822023,0.08806521132595144
-0.6115926070647209,-9.738824408101923,0.31844618281680875,0.04862409603846292
-2.766374366628013,-9.132896542904021,0.48953214465462486,0.057655176499220126
-1.078909248621032,-9.556647299289548,0.4603721343908232,0.09640455622002102
-2.753966762235765,-9.135096542904023,0.49112048518572016,0.057732258832725154
-3.252828870658467,-9.053196542904026,0.5523654547545024,0.06720594558629578
-3.364155155494429,-9.037696542904023,0.4857325846978914,0.05814412196744592
-1.154192432403253,-9.466207960633866,0.6435326141401934,0.1622675446859308
-3.949172891299887,-8.964696542904024,0.7300175561836133,0.08797148029017278
-3.387573770943882,-9.034596542904023,0.48241166135059976,0.05778036496302846
-3.2480288363146754,-9.053896542904022,0.5571798762073036,0.06790925631549945
-3.917926091408316,-8.968296542904023,0.7366286044772233,0.0886050013104296
-2.486179286517522,-9.169396542904021,0.6397338165382365,0.08900227931387182
-2.483525020443844,-9.16999654290402,0.6410161341204134,0.08925758599045862
-3.936897701224441,-8.966096542904024,0.7315315897634278,0.0880955901803477
-3.373929181799742,-9.036396542904022,0.48428693086677116,0.057981593561908386
-3.2270028719651016,-9.056996542904024,0.5767175372071188,0.07080046368071755
-3.997138722524251,-8.959345576768417,0.7354946754117866,0.08873049497311385
-1.1104261739215684,-9.510798367286101,0.3920317809745451,0.08681860365794648
-3.4474011365865254,-9.026896542904021,0.4891957834578057,0.058885825667230406
-2.752289636777704,-9.135396542904022,0.491915469084238,0.057848428609377424
-1.2761283727098085,-9.436496542904022,0.6653974683532267,0.16464258180128422
-3.321374157310626,-9.043496542904021,0.5023498175866022,0.060279510490032266
-2.984385948761401,-9.092496542904021,0.41377546268948406,0.05488457406666091
-1.466278337912271,-9.365296542904023,0.5448288423232043,0.08800477539439557
-3.9678801560845134,-8.962596542904024,0.7303680578371814,0.08807808911168825
-3.9731878588290384,-8.962006783845661,0.7309991359451763,0.08816592116556146
-3.9518241970308505,-8.964396542904025,0.7298778512753636,0.0879657343309277
-2.3599835691866247,-9.207096542904022,0.7913068675952237,0.1348275673663279
-3.929090203294987,-8.966996542904024,0.7332287734244302,0.08825842535478264
-3.422249567698278,-9.030096542904023,0.4824171318504658,0.057921056726170046
-3.9187799357289483,-8.968196542904025,0.7363263861886657,0.08857349733373082
-3.2296947108322405,-9.056596542904023,0.574062018073611,0.07040249047551866
-3.0805839886559596,-9.079296542904022,0.4383740247448978,0.05830603040901319
-3.3069332981290236,-9.045496542904022,0.5105685989235232,0.06137964953452744
-4.022401375905296,-8.956538615281636,0.7444994199977227,0.08976148020028717
-2.7972104794468224,-9.127661073241297,0.47851236582544016,0.056422945703631745
-3.2391641198100043,-9.055196542904023,0.5649200994874277,0.06904276052447111
-1.4629801160448221,-9.371596542904022,0.5461043671304665,0.09007091471800192
-2.7590191587893487,-9.134196542904021,0.4908204590003276,0.057756876628439556
-2.438686657784305,-9.17949654290402,0.6871568762379688,0.09974497385713037
-3.1803016854656754,-9.064096542904023,0.6274284102268541,0.07863019425311206
-3.4553455061031326,-9.025896542904022,0.4916991811678689,0.05923856390596347
-3.386812542757849,-9.034696542904022,0.48316531061918305,0.05787396331229952
-4.011184777437701,-8.957784904000256,0.7397426176832227,0.0892261470396016
-3.3389144846683014,-9.041096542904022,0.49412329403577576,0.05920057653766918
-3.1417890259964967,-9.070196542904025,0.6738778995747198,0.08608709387020409
-1.4652717077017288,-9.366696542904021,0.5450903293993419,0.08819707551828616
