upstream_flooding,water_demand,upstream_flooding_std,water_demand_std
-2.7705112291599416,-9.119648088792747,0.4397269793399497,0.05750241876214295
-1.390534391259364,-9.379298367286099,0.5731012375786643,0.11294615533482807
-4.014525932889501,-8.95741366450561,0.7409971800269369,0.08936899688233874
-1.6157015907635246,-9.318249944959678,0.6533345157127259,0.12354711077784213
-0.8704828093598755,-9.51491232620155,0.4529232739538355,0.13330867223824244
-2.9263264598514134,-9.097248088792744,0.45552585709782845,0.05905970436521253
-3.9276432056151656,-8.967138426220412,0.7284916690276476,0.08775217356328795
-0.8033941773489813,-9.546959370451034,0.4227327795523568,0.1352024673845112
-2.3646409150165932,-9.186648088792747,0.6363421095517079,0.09094295704780653
-1.9187391772977396,-9.284048088792746,0.422797163300307,0.0637531661645232
-4.024929625524937,-8.956257698657229,0.7458898696688415,0.08991472715803155
-1.0728562529606893,-9.46224994495968,0.4883962064248526,0.11858683262739615
-1.8770022457606956,-9.293648088792748,0.4109124010379202,0.06009323242904905
-1.5769208591258164,-9.3397396218064,0.6276907777728437,0.11523293029867587
-3.602620666666139,-9.005992359742795,0.8020050458012946,0.09732891026417062
-3.924144080623845,-8.967538158419906,0.7285169456314211,0.08774709204650062
-0.5569662906306081,-9.737753980000008,0.30865755861896427,0.05979102238306205
-2.320684416209757,-9.195248088792745,0.6583944347078198,0.09536778569305628
-1.9484722419329015,-9.276747563328724,0.4632558283652416,0.07186038002692571
-0.5616856521130555,-9.728060325222469,0.3081988424132106,0.07646283531534312
-0.7105271033187723,-9.584370014777958,0.33837355332399427,0.12504437626493578
-2.419272981893444,-9.176648088792746,0.6071016992812736,0.08573212109719605
-2.2824428257026383,-9.203248088792744,0.6858404669143925,0.1012853741953349
-3.945306729548779,-8.96513048572871,0.7287619461476524,0.0878283965797873
-3.24392902220452,-9.054496542904024,0.5599847688393513,0.06831301793807887
-0.5562768440667073,-9.742850769413277,0.30845737154761177,0.05543764787348811
-2.2311723721261996,-9.204198367286098,0.553605336580128,0.0866297200842681
-3.673816235594411,-8.997448088792748,0.8025291004888836,0.09683327089042319
-0.9545026327625998,-9.48301385290213,0.5092268056647938,0.13674543464073405
-3.9195374543578927,-8.968296616566368,0.754948326436761,0.09066763690224931
-3.9977576993424413,-8.959276801566396,0.7356478234331612,0.08874885824763477
-3.975750466889571,-8.961722049616714,0.7313440330181629,0.0882124342013787
-2.594789585597268,-9.146848088792748,0.49636651761347267,0.06658455842488378
-0.6215413451328429,-9.647270790904651,0.3390926780552804,0.12248495393905591
-2.4750332048080597,-9.166848088792747,0.5675870627735353,0.0787927897150824
-3.644268166572154,-9.001248088792748,0.8239013172935062,0.0996595357808869
-3.6127483623798287,-9.004693011154759,0.7943884493394283,0.09633703273864652
-0.6342707810253234,-9.63602764560716,0.3344243810793447,0.12270189714335397
-3.1393149304547343,-9.070596542904022,0.677031568782105,0.08660168236438363
-1.2417202777784673,-9.405049944959677,0.5016662481585663,0.107912907196224
-0.7464343818610685,-9.564643195142384,0.35385546949201974,0.1256732226184269
-0.8237942246419903,-9.52050196791965,0.36223276528564746,0.07185662633732036
-2.8332931799925496,-9.110448088792745,0.4385052160488792,0.05709468595066492
-2.6859755024668113,-9.132448088792746,0.45842170528337645,0.0604363446261975
-3.9555311765805437,-8.963977429849741,0.7292974349444692,0.08791863035115606
-3.938882642109751,-8.965858338234167,0.7285446928610905,0.08778644059521107
