0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg upstream_flooding,avg water_demand
10,10,9,6,6,6,5,6,6,7,6,5,5,5,5,5,6,4,5,6,5,5,5,7,5,6,8,6,7,9,5,6,7,6,6,5,5,6,5,5,5,6,6,6,6,6,5,6,7,7,6,10,9,5,6,5,5,5,6,5,6,5,10,7,7,5,5,7,5,6,9,10,5,5,7,5,6,7,5,6,6,6,6,7,6,5,6,7,5,5,5,7,6,7,7,5,6,7,7,5,-1.3735300453184667,-10.160624092061298
10,10,9,6,6,6,5,6,6,7,9,5,5,6,5,5,6,5,5,6,6,6,5,7,5,6,8,6,7,10,5,6,7,6,6,5,5,6,5,5,5,6,6,6,5,6,5,6,7,7,6,10,6,5,6,5,5,5,6,5,5,5,6,7,7,5,10,7,5,6,9,10,5,5,7,5,6,7,5,6,6,6,6,7,6,5,6,7,5,5,5,4,6,7,7,5,6,7,7,5,-1.6282332961711128,-9.757782101683304
10,10,9,6,6,6,5,6,6,7,6,5,5,5,5,5,6,5,5,6,6,5,5,7,5,6,8,6,7,9,5,6,7,6,6,5,5,6,5,5,5,6,6,6,6,6,5,6,7,6,6,10,9,5,6,5,5,5,6,5,6,5,10,7,7,5,5,7,5,6,9,10,5,5,7,5,6,7,5,6,6,6,6,7,6,5,6,7,5,5,5,7,6,7,7,5,6,7,7,5,-1.3564168893586777,-10.242902407180816
10,10,9,6,6,6,5,6,6,7,6,5,5,5,5,5,6,5,5,6,6,6,5,7,5,6,8,6,7,9,5,5,7,6,6,5,5,6,5,5,5,6,6,6,6,6,5,6,7,7,6,10,9,5,6,5,5,5,6,5,6,5,10,7,7,5,5,7,5,6,9,5,5,5,7,5,5,7,5,6,7,6,6,7,6,5,6,8,5,5,5,7,6,6,7,5,6,6,7,5,-1.4689633347494342,-9.845667566585773
10,10,9,6,6,6,5,6,6,7,9,5,5,5,5,5,6,5,5,6,6,5,5,7,5,6,8,6,7,9,5,6,7,6,6,5,5,6,5,5,5,5,6,6,6,6,5,6,7,7,6,10,9,5,6,5,5,5,6,5,5,5,10,7,7,5,5,7,5,6,9,10,5,5,7,5,5,7,5,6,6,6,6,7,6,5,6,7,5,5,5,7,6,6,7,5,6,7,7,5,-1.4565472528226449,-9.941083384478834
9,10,5,6,5,5,5,6,5,7,6,10,5,6,5,5,5,5,5,6,5,6,5,7,5,6,8,6,7,9,5,5,7,6,7,4,5,6,5,5,5,6,6,6,6,6,5,6,7,6,6,10,9,5,6,5,5,5,6,5,5,5,10,7,7,5,5,7,5,6,9,10,5,5,7,5,6,4,5,6,6,6,6,7,5,5,5,8,5,5,5,7,6,6,7,5,6,7,7,5,-1.8964245316067185,-9.594432927999891
10,10,9,6,6,5,5,6,6,7,9,5,6,6,5,5,6,5,5,6,5,9,6,7,5,5,8,6,7,9,5,6,7,6,5,5,5,6,5,5,5,6,6,6,6,6,10,6,7,7,6,10,6,5,6,5,5,5,6,5,6,5,9,7,7,5,9,7,5,6,9,5,5,5,7,5,6,7,5,6,6,6,9,7,6,5,6,7,5,5,5,7,6,7,7,5,6,7,7,5,-1.2987536720752366,-10.461457678907307
6,5,5,6,5,5,5,6,6,7,6,5,5,5,5,5,6,4,5,6,5,6,6,7,5,5,8,4,7,5,5,6,6,6,7,5,5,6,5,4,5,5,6,6,6,6,6,7,7,6,6,5,9,6,6,5,5,5,6,6,4,5,5,7,6,5,10,4,5,6,6,10,5,5,7,5,6,7,5,6,5,6,6,7,6,5,6,7,5,5,5,8,6,8,7,5,6,7,7,5,-4.403013445099736,-9.194732147448676
9,5,5,6,5,5,5,5,6,6,6,5,5,6,5,5,6,4,5,6,6,6,5,7,5,6,8,7,7,5,5,6,6,6,6,5,5,6,5,5,5,10,6,6,6,6,5,6,7,6,6,6,9,5,6,6,5,5,5,5,5,5,5,6,7,5,9,7,5,6,10,10,5,5,7,5,6,7,5,5,6,6,6,4,7,5,6,7,5,5,5,6,6,7,7,6,6,7,7,5,-3.3600061122321265,-9.320379381738153
10,10,9,6,6,6,5,9,6,6,6,5,5,6,5,5,5,5,5,6,6,5,5,7,5,6,8,6,7,9,5,6,7,6,6,5,5,6,5,5,5,6,7,6,6,6,6,6,7,6,6,10,9,10,6,5,5,5,6,6,6,5,5,7,7,6,9,7,5,6,9,10,5,5,7,5,6,7,5,6,5,6,6,7,6,6,6,7,5,5,6,9,6,6,7,6,6,7,7,5,-1.387562287298929,-10.047799120085214
