epsilon_progress,nfe
0,0
13,100
45,1194
75,2292
104,3387
133,4482
155,5581
174,6677
181,7773
192,8865
199,9956
218,11006
232,12009
241,13011
249,14012
266,15062
269,16110
271,17144
271,18169
272,19208
273,20234
275,21246
280,22271
287,23297
287,24313
288,25334
289,26354
290,27367
293,28388
296,29410
296,30485
297,31523
300,32523
301,33565
305,34582
307,35597
307,36654
307,37706
307,38740
307,39774
307,40814
308,41867
309,42922
309,43994
309,45048
309,46114
309,47175
309,48250
310,49284
312,50327
312,51337
312,52348
312,53368
312,54380
313,55393
313,56446
313,57469
313,58487
313,59532
313,60566
313,61596
314,62645
314,63662
314,64690
315,65723
315,66755
316,67822
316,68846
316,69874
316,70894
316,71942
316,72988
316,74031
316,75071
316,76096
316,77126
316,78170
316,79198
316,80217
317,81275
318,82323
318,83341
318,84398
318,85452
319,86525
319,87566
319,88634
319,89704
320,90762
320,91822
320,92883
320,93938
320,94995
320,96051
322,97106
323,98158
323,99202
323,100221
324,101260
324,102277
324,103332
324,104423
325,105441
326,106463
326,107538
326,108557
326,109590
326,110640
326,111676
326,112721
326,113743
326,114787
326,115788
326,116848
326,117884
326,118936
326,119969
326,121002
326,122058
326,123104
326,124107
326,125126
326,126168
326,127221
326,128244
326,129330
326,130353
327,131412
327,132476
327,133513
327,134545
327,135604
327,136623
327,137664
327,138728
328,139764
328,140801
328,141855
328,142894
328,143948
328,144987
328,146037
329,147060
329,148122
329,149165
329,150204
329,151251
329,152323
329,153375
329,154409
329,155483
329,156516
329,157598
329,158641
329,159668
329,160725
329,161764
329,162805
329,163866
329,164919
329,165974
329,167008
329,168093
329,169148
329,170181
329,171216
329,172247
329,173247
329,174272
329,175291
329,176345
329,177399
329,178448
329,179511
329,180554
329,181598
329,182662
329,183697
329,184715
329,185776
329,186870
329,187964
329,189056
330,190149
330,191238
330,192281
330,193349
330,194372
330,195416
330,196476
330,197500
330,198553
330,199599
