epsilon_progress,nfe
0,0
13,100
38,1193
74,2289
111,3384
133,4483
157,5580
171,6673
172,7765
180,8862
188,9955
194,11019
207,12030
211,13042
216,14048
223,15054
229,16127
229,17202
229,18271
233,19345
236,20347
239,21371
241,22405
241,23440
244,24460
249,25487
251,26524
251,27542
255,28558
255,29573
256,30634
259,31666
261,32689
263,33727
263,34780
264,35785
264,36789
265,37798
265,38844
265,39848
265,40899
266,41923
267,42965
267,43977
269,45026
269,46080
269,47099
273,48107
275,49176
277,50245
277,51274
277,52335
277,53360
278,54421
278,55431
278,56456
278,57501
278,58517
278,59551
278,60602
278,61612
278,62663
278,63715
278,64780
279,65815
279,66816
279,67859
281,68897
281,69928
281,70977
281,72040
281,73098
281,74146
281,75171
281,76208
281,77244
281,78309
282,79364
283,80408
283,81445
285,82453
286,83518
286,84528
286,85578
286,86586
286,87600
286,88600
286,89662
287,90689
287,91726
287,92743
288,93753
288,94819
288,95826
289,96901
289,97930
289,98962
289,99990
289,101051
289,102088
290,103118
290,104190
290,105220
290,106274
290,107343
290,108407
290,109427
290,110442
290,111498
290,112498
290,113501
290,114541
290,115612
290,116619
290,117633
290,118692
290,119761
290,120829
290,121832
290,122847
290,123855
290,124863
290,125926
291,126938
291,128013
291,129031
291,130042
291,131104
292,132129
292,133191
292,134191
292,135256
292,136259
293,137330
293,138333
293,139340
293,140368
293,141372
293,142381
293,143382
293,144403
293,145417
294,146426
294,147433
294,148499
295,149505
295,150525
295,151554
295,152591
295,153618
295,154637
295,155678
295,156730
295,157734
295,158739
295,159758
295,160758
295,161763
295,162818
295,163874
295,164932
296,165936
296,166948
296,167969
296,168978
296,170004
296,171012
297,172014
297,173039
297,174047
297,175067
297,176088
297,177155
299,178179
300,179236
300,180278
300,181304
300,182319
300,183364
300,184393
300,185410
300,186453
300,187485
300,188490
300,189507
301,190548
302,191567
302,192604
302,193645
303,194675
303,195675
303,196705
304,197756
304,198781
304,199836
