0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg upstream_flooding,avg water_demand
6,8,5,5,5,5,4,6,5,5,6,9,6,7,6,6,5,6,7,4,1,5,5,6,7,7,5,7,5,5,5,5,9,5,5,7,8,5,7,6,6,7,6,5,9,6,6,6,5,6,7,5,5,6,5,5,5,5,6,5,4,6,6,7,9,4,5,9,5,7,4,6,8,5,5,5,6,7,6,6,4,6,6,5,7,4,5,6,6,5,5,5,5,5,7,5,6,7,5,5,-4.057559480224085,-9.336788848374553
6,7,6,5,5,6,5,7,5,5,7,5,5,6,6,6,7,6,6,4,6,5,4,7,7,4,6,6,6,4,5,5,9,6,5,6,7,5,7,7,5,7,4,6,9,6,6,5,5,5,7,5,5,7,5,5,9,5,6,4,7,6,7,4,9,4,10,6,9,7,4,4,6,5,4,7,7,7,6,6,6,5,6,5,6,5,7,6,7,6,5,5,5,5,7,5,6,7,5,4,-3.0098836523790333,-9.441905825958262
10,10,9,6,5,5,5,7,6,5,4,4,5,6,7,6,5,6,6,7,6,5,5,8,6,6,6,7,7,5,5,5,6,5,5,6,6,6,6,6,6,7,9,6,5,6,6,5,5,5,7,5,5,6,5,5,10,5,6,7,7,6,7,7,9,8,5,6,6,7,4,6,6,5,5,7,6,7,6,5,7,5,8,5,7,5,7,6,6,5,5,5,5,5,6,5,6,7,5,6,-1.7807282532524205,-9.678050813572488
10,10,10,7,5,5,6,7,5,5,5,5,5,6,6,6,5,6,7,4,6,5,5,7,6,6,9,7,6,10,5,5,6,6,5,7,6,6,6,5,6,7,7,6,6,6,5,6,5,5,7,5,5,6,5,5,6,5,6,5,7,5,7,7,9,7,5,8,5,7,7,6,6,5,5,7,7,7,6,6,7,6,6,6,6,5,6,6,6,5,6,6,5,5,7,5,6,7,5,5,-1.4846292783253476,-9.820615466412747
10,10,9,7,5,5,5,7,6,5,6,5,5,6,6,6,6,6,6,7,6,6,5,7,6,6,6,7,6,5,5,5,6,6,5,7,6,6,6,6,6,7,7,6,5,6,5,5,5,5,7,5,5,6,5,5,10,5,6,6,7,6,7,7,9,7,5,9,6,7,6,6,5,5,5,6,7,7,6,6,7,5,8,5,8,5,6,6,6,5,6,6,5,5,6,5,6,7,5,6,-1.3579706311562934,-10.064728717980902
10,10,9,7,5,5,6,8,6,5,6,5,5,6,6,6,6,6,6,7,6,5,5,7,7,6,9,7,6,10,10,5,6,6,5,7,6,6,6,5,5,7,7,6,6,6,5,6,5,5,7,5,5,6,5,5,5,5,6,5,7,5,7,7,9,7,5,9,6,7,7,6,9,5,5,7,7,7,6,6,7,5,6,6,7,5,6,6,6,5,6,6,5,5,6,5,6,7,5,6,-1.2922810800346765,-10.538940693525845
10,10,10,7,5,5,6,7,5,5,5,5,5,6,6,6,5,6,7,4,6,5,5,7,6,6,9,6,6,10,5,5,6,6,5,7,6,6,6,5,6,7,7,6,6,6,5,6,5,5,7,5,5,6,5,5,6,5,6,5,7,5,7,7,9,7,5,8,5,7,7,6,6,5,5,7,7,7,6,6,7,6,6,6,6,5,6,6,6,5,5,6,5,5,7,5,6,7,5,5,-1.529840763387199,-9.815873478874744
10,10,10,7,5,5,6,7,5,5,5,5,5,6,6,6,5,6,6,4,6,5,5,7,6,6,9,7,6,10,5,5,6,6,5,7,6,6,6,5,6,7,7,6,6,6,5,6,5,5,7,5,5,6,5,5,6,5,6,5,7,5,7,7,9,7,5,8,5,7,7,6,6,5,5,7,7,7,6,6,7,6,6,6,6,5,6,6,6,5,6,6,10,5,7,5,6,7,5,5,-1.6168980893828517,-9.758260549674587
10,10,10,7,5,5,6,7,6,5,5,5,5,6,6,6,6,6,6,7,6,5,5,7,6,6,9,7,6,10,10,5,6,6,5,7,6,6,6,5,6,7,7,6,6,6,5,6,5,5,7,5,5,6,5,10,5,5,6,5,7,5,7,7,9,7,5,8,5,7,7,6,6,5,5,7,7,7,6,6,6,6,6,6,6,5,6,6,6,5,6,6,5,5,7,5,6,7,5,6,-1.3403316879189537,-10.217490993436762
10,10,10,7,5,5,6,7,6,5,5,5,5,6,6,6,6,6,6,7,6,5,5,7,6,6,9,7,6,10,5,5,6,6,5,7,6,6,9,5,7,7,7,6,6,6,5,6,5,5,7,5,5,6,5,10,6,5,6,5,7,5,7,7,9,7,5,8,5,7,7,6,6,5,5,7,7,7,7,6,7,6,6,6,6,5,6,6,6,5,5,6,5,5,7,5,6,7,5,5,-1.3213136439365427,-10.385980816806057
