epsilon_progress,nfe
0,0
8,100
38,1195
72,2291
93,3387
120,4481
130,5579
140,6675
153,7767
163,8857
175,9954
187,11050
193,12147
197,13240
199,14334
205,15431
208,16526
216,17623
218,18714
221,19806
228,20900
230,21990
231,23081
231,24151
232,25196
232,26286
239,27358
239,28375
241,29392
242,30414
242,31436
247,32471
249,33520
251,34557
251,35570
252,36606
253,37673
253,38675
253,39696
255,40706
256,41726
256,42730
256,43803
257,44818
257,45834
257,46840
257,47913
257,48919
257,49920
258,50963
258,51975
260,52989
261,54034
261,55051
262,56055
264,57066
264,58089
264,59129
264,60148
264,61184
264,62192
264,63223
264,64261
265,65298
265,66337
265,67395
265,68444
265,69482
266,70526
266,71584
267,72634
267,73680
268,74739
268,75752
268,76832
268,77899
268,78966
268,80036
268,81077
269,82085
269,83159
270,84241
270,85264
270,86333
270,87416
270,88495
270,89569
270,90640
271,91715
271,92790
272,93867
273,94943
274,96014
274,97086
275,98153
275,99226
275,100278
275,101296
275,102320
275,103339
275,104366
275,105448
275,106513
275,107545
275,108586
276,109613
276,110650
276,111706
278,112711
278,113771
278,114851
279,115944
280,117001
280,118053
280,119099
281,120139
281,121218
281,122242
281,123292
281,124363
281,125430
281,126476
281,127539
281,128608
281,129653
281,130704
281,131746
283,132820
283,133861
283,134940
285,135999
285,137108
286,138109
286,139157
287,140203
287,141232
287,142290
287,143368
287,144424
288,145424
289,146497
289,147556
289,148655
289,149686
290,150780
290,151869
291,152951
291,154019
291,155105
292,156193
292,157276
292,158346
293,159386
293,160476
293,161567
293,162567
293,163635
293,164718
293,165791
294,166863
294,167931
295,169026
295,170121
295,171215
295,172228
295,173310
295,174383
295,175398
295,176401
295,177500
295,178587
296,179602
296,180604
296,181696
296,182786
296,183788
296,184808
296,185811
296,186903
296,187923
296,188929
296,189933
296,190939
296,191945
296,192949
296,193951
296,194956
297,195958
297,196965
297,197966
298,198968
298,199974
