epsilon_progress,nfe
0,0
15,100
58,1192
91,2288
142,3382
168,4480
185,5578
196,6674
203,7772
215,8864
219,9962
227,11061
228,12160
235,13253
238,14349
243,15447
247,16542
248,17638
250,18734
254,19832
257,20926
259,22019
260,23106
263,24192
263,25262
263,26279
264,27291
264,28301
265,29321
265,30340
265,31415
265,32467
265,33481
265,34486
265,35506
265,36523
265,37543
265,38612
265,39637
266,40656
267,41683
267,42737
267,43777
269,44831
269,45864
269,46886
269,47914
269,48944
270,49975
270,51004
270,52042
271,53062
271,54085
273,55155
273,56245
273,57319
273,58382
273,59437
274,60500
274,61566
275,62633
275,63646
275,64648
275,65700
275,66765
276,67848
277,68931
279,69934
279,70976
279,71981
279,73016
279,74098
279,75098
279,76174
279,77237
279,78302
279,79375
279,80389
279,81470
279,82542
279,83619
279,84688
279,85698
279,86751
280,87806
281,88864
282,89919
282,90974
282,92030
283,93083
285,94113
287,95130
291,96159
291,97188
291,98219
291,99265
293,100276
295,101302
295,102365
295,103386
296,104391
298,105408
298,106438
298,107470
299,108493
300,109519
300,110568
301,111605
303,112625
303,113675
303,114728
303,115765
303,116771
303,117799
303,118828
303,119847
304,120861
306,121910
308,122954
310,124005
310,125072
310,126148
310,127210
311,128265
311,129325
311,130393
311,131448
311,132449
311,133517
311,134571
311,135632
311,136643
311,137699
312,138722
312,139789
312,140793
312,141867
314,142939
314,144015
314,145036
314,146046
315,147068
315,148081
315,149153
315,150217
316,151249
317,152297
317,153325
317,154405
317,155420
317,156442
317,157451
317,158509
317,159510
317,160572
317,161580
317,162606
317,163641
317,164686
317,165692
318,166774
318,167798
319,168868
319,169901
319,170920
319,171934
319,172934
319,173957
319,175015
319,176017
319,177096
319,178100
320,179180
320,180206
321,181228
321,182235
321,183281
321,184289
321,185294
321,186308
321,187342
321,188347
322,189427
322,190449
322,191513
322,192591
323,193595
323,194682
323,195731
323,196762
323,197793
323,198827
324,199854
