epsilon_progress,nfe
0,0
12,100
40,1199
82,2295
114,3389
148,4488
162,5583
179,6681
189,7776
203,8867
211,9963
212,11004
226,12051
235,13091
239,14130
241,15171
245,16177
246,17187
251,18223
251,19238
253,20241
253,21263
255,22300
256,23336
257,24353
257,25427
257,26456
263,27479
263,28503
263,29515
264,30575
264,31626
264,32632
264,33644
264,34663
265,35698
266,36711
267,37738
267,38753
267,39758
267,40788
267,41818
267,42847
267,43883
268,44928
269,45985
269,47027
269,48086
269,49093
269,50156
269,51215
269,52286
270,53343
271,54360
274,55388
275,56460
275,57532
275,58532
275,59547
276,60603
277,61667
278,62670
278,63712
278,64742
280,65779
280,66826
280,67875
280,68919
282,69992
282,71059
283,72119
284,73163
284,74167
284,75224
286,76253
286,77308
287,78380
288,79435
288,80510
288,81511
290,82572
290,83603
290,84636
290,85659
291,86689
291,87726
291,88782
291,89810
291,90874
291,91926
291,92967
291,94010
291,95043
291,96112
291,97166
292,98218
292,99261
292,100278
292,101300
292,102327
292,103328
292,104392
292,105440
292,106478
292,107529
292,108574
292,109620
292,110689
292,111724
292,112761
292,113804
292,114827
292,115849
293,116899
294,117950
294,119026
294,120034
294,121073
294,122111
294,123168
294,124183
294,125250
294,126304
294,127309
294,128378
294,129451
294,130512
294,131554
294,132614
294,133622
294,134662
294,135673
294,136738
294,137806
294,138861
294,139931
294,140933
295,141985
295,142999
295,144070
295,145142
295,146163
296,147171
296,148245
297,149264
297,150291
297,151309
297,152311
297,153317
297,154341
297,155356
297,156387
297,157413
297,158458
298,159464
298,160533
298,161539
298,162547
298,163606
298,164618
298,165636
298,166643
298,167706
298,168710
298,169732
298,170805
298,171813
298,172892
298,173956
298,175033
298,176068
298,177145
298,178168
298,179195
298,180209
298,181277
298,182320
298,183340
298,184364
298,185378
298,186430
298,187448
298,188471
298,189484
298,190525
298,191543
298,192556
298,193583
299,194608
299,195648
299,196682
299,197696
299,198738
299,199796
