0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg upstream_flooding,avg water_demand
6,5,5,6,5,5,5,6,5,6,6,5,7,4,7,5,6,7,5,6,7,5,6,7,9,4,5,5,9,6,5,4,6,4,5,7,5,7,5,4,5,6,6,5,6,6,5,4,5,6,5,9,6,5,5,4,4,5,4,6,7,5,6,9,10,5,7,5,5,5,5,5,6,5,5,7,6,6,6,6,7,5,5,6,4,5,5,6,4,6,5,5,6,8,5,6,5,9,5,8,-5.0330148837728315,-9.18207883806496
10,5,5,7,5,5,5,5,5,6,6,5,6,7,7,5,6,7,5,6,7,5,7,7,9,5,5,5,9,5,5,4,6,4,6,7,6,7,5,4,5,8,5,5,5,5,5,4,5,6,5,9,6,6,5,4,4,6,7,6,7,5,6,6,5,5,7,5,5,5,5,5,6,6,5,7,6,5,5,6,9,6,5,6,7,5,5,7,7,5,5,5,5,7,5,5,5,9,6,8,-3.039563209459938,-9.31032098923541
9,9,5,7,5,6,5,5,5,5,6,5,7,7,4,5,6,6,6,6,6,5,7,6,9,5,5,5,9,6,6,7,6,5,5,7,5,7,5,4,6,9,5,5,7,5,5,7,5,6,5,9,7,4,4,4,7,5,6,9,7,5,6,6,5,5,7,7,5,5,5,4,5,5,5,7,5,5,6,7,7,5,5,6,4,5,5,7,4,5,5,5,6,7,5,6,6,9,6,7,-2.283191728746704,-9.675582200692675
10,5,5,7,5,5,6,5,5,5,6,5,6,7,7,5,6,7,6,6,7,5,7,7,9,5,5,5,9,5,6,4,5,5,6,7,5,7,5,4,10,8,5,5,6,5,5,4,5,6,5,9,6,5,6,4,5,5,7,6,7,5,6,6,5,5,7,5,5,5,5,5,5,6,5,7,6,5,6,6,9,6,5,6,7,5,5,7,4,5,5,5,5,7,5,6,5,9,6,8,-2.8052518409231713,-9.418237233803003
9,6,5,7,5,6,6,5,5,5,6,5,9,5,7,5,6,6,5,6,6,6,7,7,9,5,5,5,6,6,5,7,6,5,5,7,5,7,5,4,5,8,5,5,6,7,5,4,5,6,5,9,7,5,5,4,5,5,6,6,7,5,6,9,5,5,7,7,5,5,5,5,5,5,5,7,6,5,9,4,7,5,5,6,4,5,5,6,7,5,9,5,6,7,5,5,6,10,5,6,-2.6438563367626413,-9.52855861511384
10,10,10,7,5,5,6,5,6,6,6,5,9,4,6,5,6,7,5,6,7,6,6,7,9,6,5,5,6,6,5,7,6,5,6,7,7,6,5,7,5,7,4,5,6,6,5,7,7,6,5,9,7,5,10,4,5,5,6,6,6,5,6,6,10,5,7,6,5,5,10,5,5,6,5,7,6,5,10,5,6,5,5,6,7,6,4,7,7,5,5,5,6,7,5,5,6,6,7,6,-1.4863408719608855,-9.922560516670906
10,10,10,7,5,6,6,6,5,6,6,5,9,4,5,5,7,6,6,6,7,6,6,7,6,6,5,5,9,7,6,7,6,5,6,7,7,7,5,4,5,6,6,5,6,6,5,7,6,6,5,9,7,6,10,4,5,5,6,9,6,5,6,6,10,5,7,5,5,5,9,5,6,5,5,7,6,5,6,5,10,5,5,6,7,6,5,6,7,10,6,5,6,8,5,5,6,6,5,6,-1.6501864112309181,-9.738770513900521
6,10,6,7,5,7,5,5,5,5,6,5,6,4,4,5,6,7,6,6,7,5,6,7,9,4,5,5,9,5,5,7,6,5,5,7,5,7,5,4,5,8,6,5,6,6,5,4,4,6,5,9,7,5,5,4,5,5,4,9,7,5,6,6,5,5,5,7,5,5,5,5,5,5,5,7,6,5,5,7,7,5,5,6,7,5,5,6,4,5,6,5,6,7,5,5,6,9,5,6,-2.2901832887468982,-9.667375870262894
10,5,5,7,5,5,6,5,5,5,6,5,6,4,6,5,6,7,6,6,7,5,6,7,9,5,5,5,9,5,5,4,6,5,6,7,5,6,5,7,5,8,4,5,6,5,5,4,6,6,5,9,6,5,6,4,5,5,6,6,7,5,6,6,5,5,7,5,5,5,9,5,5,6,5,7,6,5,5,6,6,5,5,6,7,5,4,7,7,5,5,5,6,7,5,6,6,9,7,9,-2.653410127855926,-9.487770328785357
5,5,5,7,5,5,5,5,5,5,6,5,6,7,5,5,6,7,6,9,7,5,7,7,9,5,5,5,9,5,6,7,6,5,6,7,5,7,5,4,5,8,7,5,6,6,5,4,5,6,5,9,7,5,5,4,4,5,7,6,7,5,6,6,5,5,4,5,5,5,5,5,5,5,5,7,6,5,6,7,7,5,5,5,7,5,5,7,7,5,5,5,5,7,5,5,5,9,5,8,-4.207813013842372,-9.3073342845979
