epsilon_progress,nfe
0,0
8,100
31,1196
57,2293
92,3391
105,4488
115,5585
124,6679
124,7774
126,8866
128,9952
144,10993
151,12033
160,13035
163,14048
170,15104
175,16114
176,17176
179,18209
179,19244
179,20258
180,21267
181,22306
181,23337
183,24342
186,25362
186,26375
186,27427
186,28427
186,29465
188,30468
189,31488
190,32530
190,33583
191,34599
192,35605
193,36620
193,37671
194,38697
194,39701
195,40707
195,41745
195,42766
195,43806
196,44821
197,45863
197,46877
198,47927
198,48951
198,49992
198,51023
198,52070
198,53118
198,54141
198,55184
199,56233
199,57277
199,58332
199,59352
200,60371
200,61423
200,62479
200,63497
202,64503
202,65507
202,66526
203,67579
205,68580
205,69584
205,70598
205,71614
206,72622
206,73637
206,74663
206,75688
206,76723
206,77761
206,78764
206,79784
206,80789
206,81794
206,82798
207,83832
207,84864
207,85872
207,86895
207,87900
207,88912
207,89926
207,90952
207,91962
207,92988
207,94014
207,95015
207,96027
207,97061
207,98067
207,99079
207,100096
207,101109
207,102112
207,103125
207,104137
207,105153
207,106179
208,107182
208,108196
208,109228
208,110228
208,111258
208,112277
208,113292
208,114316
209,115333
209,116353
209,117353
209,118376
209,119405
209,120432
209,121459
209,122463
209,123473
209,124483
209,125504
209,126531
209,127541
209,128568
209,129573
209,130598
209,131614
209,132633
209,133655
209,134683
209,135684
209,136695
209,137715
209,138758
209,139794
209,140829
209,141856
209,142880
209,143897
209,144911
209,145938
209,146950
209,147967
209,149004
209,150028
210,151045
210,152058
210,153090
210,154109
210,155130
210,156167
210,157178
210,158208
210,159214
210,160218
210,161246
210,162277
210,163280
210,164301
210,165301
210,166314
210,167334
210,168339
210,169355
210,170373
210,171400
210,172404
210,173405
210,174421
210,175425
210,176444
210,177448
210,178480
210,179510
210,180540
210,181549
210,182549
210,183562
210,184569
210,185604
210,186618
210,187646
210,188664
210,189690
210,190694
210,191732
210,192741
210,193760
210,194778
210,195800
210,196812
210,197826
210,198853
210,199865
