epsilon_progress,nfe
0,0
6,100
26,1192
53,2286
79,3385
103,4480
121,5576
128,6669
132,7765
138,8847
145,9921
151,11005
151,12057
153,13131
156,14183
163,15246
165,16309
167,17324
170,18357
174,19405
175,20464
177,21532
178,22557
179,23581
182,24612
182,25653
182,26658
184,27674
191,28683
192,29687
194,30762
195,31834
197,32874
197,33918
197,34932
197,35954
197,36976
197,38000
197,39017
197,40021
197,41057
197,42087
197,43122
197,44151
197,45186
197,46211
198,47242
198,48275
198,49325
198,50356
198,51372
199,52405
199,53419
199,54471
199,55509
199,56534
199,57579
200,58616
201,59664
201,60702
203,61746
203,62764
205,63783
207,64817
207,65825
207,66860
207,67880
207,68889
209,69924
210,70978
211,72032
211,73083
212,74096
212,75105
213,76126
216,77140
219,78180
219,79208
221,80224
221,81257
226,82268
226,83308
226,84345
226,85346
228,86349
229,87361
229,88382
231,89389
232,90407
232,91434
234,92449
234,93485
234,94522
234,95530
236,96534
236,97542
237,98554
237,99584
237,100602
237,101625
237,102671
237,103685
237,104713
237,105760
238,106776
238,107781
238,108790
238,109817
238,110831
238,111850
238,112858
238,113908
238,114929
238,115933
238,116978
238,117993
238,119013
238,120019
238,121051
238,122061
238,123112
238,124145
238,125172
239,126217
240,127265
240,128269
240,129295
240,130315
240,131359
240,132365
240,133399
240,134404
240,135413
240,136420
240,137453
240,138465
240,139512
240,140513
240,141524
240,142555
240,143583
241,144619
241,145632
241,146675
241,147714
241,148731
241,149746
241,150780
241,151798
242,152834
243,153836
243,154877
243,155895
243,156924
244,157943
244,158953
244,159963
244,160969
244,162002
244,163014
244,164014
244,165019
244,166045
244,167082
244,168115
244,169148
245,170179
245,171191
245,172221
245,173264
245,174306
245,175345
245,176375
245,177380
245,178412
245,179451
245,180472
245,181484
245,182509
245,183540
245,184566
246,185596
246,186638
246,187679
246,188703
247,189724
247,190747
247,191791
247,192791
247,193817
247,194860
247,195873
247,196875
247,197891
247,198892
247,199919
