0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg upstream_flooding,avg water_demand
10,10,8,5,9,5,10,6,8,6,7,7,5,5,5,5,7,7,7,6,6,6,7,6,9,6,6,5,6,6,5,6,5,6,6,9,6,6,5,5,7,4,5,5,6,6,6,6,5,5,5,6,6,6,7,5,9,5,7,7,7,5,5,5,6,5,7,5,6,6,6,6,6,7,5,7,5,5,6,5,7,7,6,6,5,6,6,5,5,7,7,5,5,7,7,6,5,5,6,5,-1.4211494460778078,-10.011974867497184
10,10,8,5,9,5,5,6,8,6,7,7,5,5,5,5,7,7,7,6,6,6,6,6,9,6,6,5,6,6,5,6,5,6,6,9,6,6,5,5,7,4,5,5,7,6,6,6,5,5,5,6,6,9,7,5,9,5,7,7,7,5,5,5,6,5,7,5,6,6,6,6,6,7,5,7,5,5,6,5,7,7,6,6,5,6,6,5,5,7,7,5,5,7,7,6,5,5,6,5,-1.3398032180063963,-10.161816744983629
5,10,8,6,6,5,6,6,8,6,7,7,5,5,5,5,7,7,7,6,6,5,6,6,9,7,6,5,6,6,6,6,5,6,5,9,6,6,6,5,6,5,5,5,6,6,6,5,5,5,5,5,6,6,4,5,9,5,7,7,6,5,5,5,6,5,7,5,6,6,6,5,6,7,5,7,5,5,6,5,7,7,5,6,5,7,9,5,5,7,7,5,5,6,6,6,5,5,6,5,-2.1513827498620657,-9.694751401481348
5,5,8,6,6,5,5,6,7,6,7,7,5,5,5,5,7,7,7,6,6,6,6,5,9,6,6,5,7,6,5,6,5,6,6,9,7,6,5,5,7,5,5,6,6,6,6,6,5,5,5,6,6,6,7,5,9,5,7,7,7,5,5,5,6,5,7,5,6,6,6,6,9,7,5,7,5,5,7,5,7,7,6,6,5,5,5,5,5,8,7,5,5,7,7,7,5,10,9,5,-3.2959866633279735,-9.548111991604772
10,10,8,5,9,5,5,6,8,6,7,7,5,5,5,5,7,7,7,6,6,6,6,6,9,6,6,5,6,6,5,6,5,6,6,9,6,6,5,5,7,4,5,5,7,6,6,6,5,5,5,6,6,9,7,5,9,5,7,7,7,5,5,5,6,5,7,5,6,6,6,6,6,7,5,7,5,5,6,5,7,7,6,6,5,6,6,5,5,7,7,5,5,7,7,5,5,5,6,5,-1.7108170552630186,-9.731783632006346
10,10,8,5,9,5,5,6,8,6,7,7,5,5,5,5,7,7,7,6,6,6,6,6,9,6,6,5,6,6,5,6,5,6,6,9,6,6,5,5,7,4,5,5,6,6,6,6,5,5,5,6,6,6,7,5,9,5,7,7,7,5,5,5,6,5,7,5,6,6,6,6,6,7,5,7,5,5,6,5,7,7,6,6,5,6,6,5,5,7,7,5,5,7,7,6,5,5,6,5,-1.2908127425994413,-10.491610447298921
5,5,9,5,6,5,5,7,4,6,7,7,6,5,5,5,6,7,7,5,5,5,6,6,9,6,6,5,7,6,5,5,5,6,6,6,6,5,5,5,4,4,5,5,7,5,6,6,5,5,5,6,6,9,6,5,6,5,7,7,6,5,5,5,5,5,7,6,7,5,6,6,6,7,5,7,4,5,5,5,7,7,6,6,5,5,6,5,5,6,7,5,5,6,7,6,5,5,6,5,-3.4048180127549754,-9.343835943679151
10,5,9,5,5,5,5,6,9,6,6,7,5,5,5,5,7,8,7,5,6,9,7,7,9,7,7,5,6,6,5,5,5,6,6,9,6,5,4,5,7,5,5,5,7,5,6,6,5,5,5,6,7,9,7,6,6,5,7,7,5,5,5,5,6,5,7,5,6,6,6,6,6,7,6,7,5,5,6,5,7,7,6,6,5,6,9,5,5,9,7,5,6,6,6,5,5,5,6,5,-2.2157086941791158,-9.654731375210233
10,10,8,5,9,5,5,6,8,6,7,7,5,5,5,5,7,7,7,6,6,6,6,6,9,6,6,5,6,6,5,6,5,6,6,9,6,6,5,5,7,4,5,5,6,6,6,6,5,5,5,6,6,9,7,5,9,5,7,7,7,5,5,5,6,5,7,5,6,6,6,6,6,7,5,7,5,5,6,5,7,7,6,6,5,6,6,5,5,7,6,5,5,7,7,6,5,5,6,5,-1.5704112608910925,-9.759730425896835
5,5,8,6,6,5,6,6,7,6,7,7,6,5,5,5,7,7,7,6,6,5,6,6,9,7,6,5,6,6,6,6,5,6,6,9,6,6,5,5,7,5,5,5,6,6,6,6,5,5,5,6,6,6,4,5,9,6,7,7,6,5,5,5,6,5,7,5,6,6,6,5,6,7,5,7,5,5,6,5,7,7,6,6,5,6,6,5,5,7,7,5,5,6,6,6,5,5,9,5,-3.2070709417509864,-9.566212413394107
10,10,8,5,9,5,5,6,7,6,7,7,5,5,5,5,7,7,7,6,6,6,6,5,9,6,6,5,6,6,5,6,5,6,6,9,6,6,5,5,7,5,5,6,7,6,6,6,5,5,5,6,6,9,7,5,9,5,7,7,7,5,5,5,6,5,7,5,6,6,6,6,6,7,5,7,5,5,7,5,7,7,6,6,5,5,5,5,5,8,7,5,5,7,7,7,5,10,6,5,-1.39982801596799,-10.109536067076528
10,10,8,5,9,5,5,6,8,6,7,7,5,5,5,5,7,7,7,6,6,6,6,6,9,6,6,5,6,6,5,6,5,6,6,9,6,6,5,5,7,4,5,5,7,6,6,6,5,5,5,6,6,9,7,5,9,5,7,7,7,5,5,5,6,5,7,5,6,6,6,6,6,7,5,7,5,5,6,5,7,7,6,6,5,6,6,5,5,7,8,5,5,7,7,6,5,5,6,5,-1.3011531394343234,-10.42971001619491
10,10,8,6,6,5,6,6,8,6,7,7,5,5,5,5,7,7,7,6,6,5,6,6,9,6,6,5,6,6,6,6,5,6,6,9,6,6,5,5,7,6,5,5,7,6,6,6,5,5,5,6,6,6,7,5,9,5,7,7,7,5,5,5,6,5,7,5,6,6,6,6,6,7,10,7,5,5,6,5,7,7,6,6,5,6,6,5,5,7,7,5,5,7,7,6,5,5,6,5,-1.4604992985450442,-9.862854283328904
