0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg upstream_flooding,avg water_demand
5,5,5,6,6,5,5,5,5,5,6,5,6,7,5,4,5,5,5,4,6,6,5,4,7,4,5,5,5,4,6,6,6,9,7,5,5,6,6,5,7,5,6,5,5,6,7,7,7,4,5,5,6,6,6,5,5,6,5,5,5,5,5,6,4,6,6,7,8,5,7,7,6,6,6,6,5,7,6,5,6,7,4,6,5,7,5,6,5,6,5,4,6,5,6,6,7,5,7,6,-4.544489569252195,-9.245432524651847
5,5,5,6,6,5,5,5,5,5,6,5,6,7,5,4,5,5,5,4,6,6,5,5,6,4,5,5,5,4,6,6,6,10,7,5,5,5,6,5,6,6,7,5,5,6,7,5,6,4,5,5,6,5,9,5,5,6,5,5,5,5,4,6,4,6,6,7,9,5,6,6,6,7,6,6,5,4,6,6,6,7,4,6,5,7,5,6,5,6,5,5,6,5,6,6,7,5,6,6,-4.655495800315353,-9.196962151169657
5,5,5,6,6,5,6,5,5,5,6,5,6,7,5,4,5,5,5,5,9,6,5,5,6,4,5,5,5,4,6,6,6,10,6,5,5,5,6,5,7,5,9,6,5,6,7,6,6,4,5,5,7,5,6,5,5,6,5,5,5,5,4,5,4,6,6,7,9,5,6,6,6,7,6,6,6,4,6,6,6,7,4,6,5,7,5,6,6,6,5,5,6,5,6,6,7,5,6,6,-4.134257889544266,-9.344292718246486
10,10,6,6,6,5,5,6,5,5,7,5,6,7,5,5,5,5,5,4,6,6,5,4,6,4,5,5,5,4,6,6,6,6,7,5,6,6,6,6,7,5,6,5,5,6,7,5,7,4,5,5,6,5,7,5,5,6,5,5,5,5,4,6,6,5,6,7,7,5,7,4,6,7,6,6,6,7,6,5,6,7,4,6,5,7,6,7,5,6,5,4,6,5,7,6,7,5,4,6,-1.8858986318881954,-9.739493636008508
9,5,5,5,6,5,5,5,5,5,6,5,6,7,5,4,5,5,5,4,6,6,5,4,6,5,5,5,5,4,6,6,6,9,4,5,5,6,6,5,7,5,6,5,5,6,7,7,4,4,5,5,7,6,6,5,5,6,5,6,5,5,4,6,6,6,6,7,8,6,7,7,6,6,6,9,5,6,6,5,6,7,5,6,5,7,5,7,5,6,5,4,6,5,6,6,7,5,5,6,-4.100684576030102,-9.37297377784205
10,10,6,6,7,5,5,6,6,5,7,5,5,8,5,5,6,10,5,5,6,7,6,6,5,6,5,6,5,5,6,10,6,5,7,10,6,5,5,6,6,6,9,5,5,6,7,5,5,7,6,5,6,5,6,5,5,6,5,6,6,6,7,5,5,6,6,7,8,6,7,4,6,7,6,6,6,6,6,9,6,7,5,6,5,8,6,7,5,6,5,5,6,5,6,6,7,10,5,6,-1.3681888361348304,-10.459811676310796
10,10,6,6,7,5,5,6,6,5,7,5,9,7,5,6,6,5,5,5,4,7,6,6,6,9,6,6,5,5,6,10,6,5,6,5,6,5,5,6,5,6,6,5,5,6,7,5,10,7,7,9,6,5,7,5,5,6,5,6,6,5,4,5,5,7,6,7,6,5,7,6,5,7,6,7,6,6,6,6,7,8,5,6,5,9,6,7,5,6,5,5,6,6,6,7,7,5,5,6,-1.5544352601685936,-9.858608045334897
5,10,6,6,6,5,5,6,5,5,6,5,6,7,5,5,5,5,5,4,6,6,6,4,5,7,5,5,5,5,6,5,6,6,7,5,6,5,5,6,6,5,9,6,5,7,7,10,4,4,5,6,6,5,7,5,5,6,5,5,5,5,4,6,5,5,6,7,6,5,7,4,6,8,6,7,6,6,6,5,6,7,4,6,5,9,5,7,6,6,5,4,6,5,6,6,7,5,4,6,-2.4719177099059078,-9.496216486222012
10,10,6,5,6,5,5,6,5,5,6,5,6,7,5,5,6,5,5,5,6,6,6,6,5,6,6,9,5,5,9,10,6,10,6,5,6,5,5,6,6,6,9,5,5,7,7,10,5,4,7,6,7,6,7,5,5,6,4,6,6,6,7,5,5,5,6,7,6,5,7,4,6,8,6,7,6,5,6,6,7,7,5,6,5,9,5,8,6,6,5,5,5,6,6,6,7,5,5,6,-1.4760558585874974,-10.017607750097406
5,10,5,5,6,5,5,6,5,5,6,5,6,7,5,5,6,5,5,5,6,6,6,6,5,7,6,9,5,5,9,10,6,10,6,5,6,5,5,6,6,5,9,6,5,7,7,10,5,4,7,7,7,6,7,5,5,6,4,6,6,6,7,6,5,5,6,7,6,5,7,4,6,8,6,7,6,5,6,6,7,7,5,6,5,9,5,7,6,6,5,5,5,6,6,6,7,5,5,6,-2.3984036345544246,-9.609786997204992
6,5,5,5,6,5,5,6,5,5,6,5,6,7,5,4,5,5,5,5,7,7,6,6,5,5,6,5,5,5,6,9,5,9,5,4,6,5,6,5,6,5,8,6,5,7,7,10,5,4,7,6,6,5,4,5,5,6,5,5,6,6,4,5,6,6,7,7,6,5,8,4,5,8,6,7,6,5,6,6,7,7,5,6,5,9,5,7,5,6,5,5,5,6,6,6,7,5,5,6,-4.268807394087164,-9.282391063581146
5,10,5,5,6,5,5,6,5,5,6,5,6,7,5,5,6,5,5,5,6,6,6,6,5,7,6,10,5,5,9,5,6,10,6,5,6,5,5,6,6,5,9,6,5,7,7,10,5,4,7,6,6,6,7,5,5,6,5,6,6,6,7,6,5,5,5,7,6,5,7,4,6,7,6,7,6,5,6,6,6,7,5,6,5,8,5,7,6,6,5,5,5,6,6,6,7,5,5,6,-2.4159325108305065,-9.58821351506266
10,10,6,6,6,5,5,6,5,5,7,5,6,7,5,6,6,5,5,5,7,6,6,6,5,7,6,9,5,5,6,10,6,10,6,5,6,5,5,6,6,6,6,6,5,6,7,10,5,4,7,9,7,5,7,5,5,6,4,6,6,6,7,5,5,4,6,7,6,5,7,5,6,8,6,7,6,5,6,6,7,8,5,6,5,9,6,7,5,6,5,5,5,6,6,7,7,5,5,6,-1.574504161973173,-9.823168175061205
10,10,5,7,6,5,5,6,5,5,6,5,9,7,5,5,6,5,5,5,7,7,6,6,5,8,6,9,5,5,6,10,6,5,6,5,6,5,5,6,5,5,6,6,5,7,7,5,5,7,7,10,6,5,7,5,5,7,4,6,6,5,7,6,5,6,6,7,6,5,7,7,6,8,6,7,6,6,6,6,7,8,5,6,5,9,5,7,6,6,5,5,6,6,6,6,7,5,5,5,-1.4414553712916305,-10.08945891644727
5,10,5,5,6,5,5,6,5,5,6,5,6,7,5,5,6,5,5,5,6,6,6,6,5,8,6,9,5,5,10,10,6,10,6,5,6,5,5,6,6,5,9,6,5,7,7,10,5,4,7,6,7,6,7,5,5,6,4,6,6,6,7,6,5,5,6,7,6,5,7,4,6,8,6,7,6,5,6,6,7,7,5,6,5,9,5,7,6,6,5,6,5,6,6,6,7,5,5,6,-2.3491498631197083,-9.661802759727106
5,10,5,5,6,5,6,6,5,6,6,5,6,7,5,4,5,5,5,5,7,6,5,6,4,9,5,5,5,5,6,6,6,10,6,5,6,5,5,6,6,5,7,6,4,7,7,5,5,4,7,5,5,5,4,5,5,6,5,5,6,5,7,6,6,6,6,7,6,5,7,4,7,8,6,7,6,5,6,6,7,7,5,6,5,9,6,7,6,6,5,5,6,6,6,6,7,5,6,6,-2.452990212445407,-9.570582234471479
10,10,6,5,9,5,5,6,5,5,7,5,5,8,5,5,6,10,5,5,6,6,6,6,5,9,5,6,5,5,6,10,6,10,7,10,6,5,5,6,6,6,9,6,5,6,7,10,5,4,6,5,6,6,6,5,5,6,5,6,6,6,7,6,5,5,6,7,7,6,7,4,6,8,6,6,6,5,6,6,6,7,5,6,5,8,6,7,5,6,5,5,6,5,6,6,7,10,5,6,-1.3815263337241623,-10.185727840653362
5,10,5,5,6,5,5,6,5,5,6,5,6,7,5,5,6,5,5,5,6,6,6,6,5,8,6,9,5,5,10,10,6,10,6,5,6,5,5,6,6,5,9,6,5,7,7,10,5,4,7,6,7,6,7,5,5,6,4,6,6,6,7,6,5,5,6,7,7,5,7,4,6,8,6,7,6,5,6,6,7,7,5,6,5,9,5,7,6,6,5,6,5,6,6,6,7,5,5,6,-2.373519561921489,-9.612132239976201
10,10,6,5,6,5,5,6,5,5,7,5,5,8,5,6,6,5,5,5,7,6,6,6,5,8,6,6,5,5,6,10,6,10,6,5,6,5,5,6,6,6,6,6,5,6,7,10,5,4,7,6,6,5,7,5,5,6,4,6,6,6,7,6,5,5,6,7,6,6,7,5,6,8,6,7,6,5,6,6,7,8,5,6,5,8,6,7,5,6,5,5,6,5,6,7,7,10,5,6,-1.3797032423485192,-10.315209228011218
10,10,6,6,7,5,5,6,6,5,7,5,5,8,5,5,5,10,5,4,9,6,6,5,6,4,5,5,5,5,6,5,6,6,7,10,6,5,5,6,7,6,9,5,5,6,7,5,6,7,6,5,6,5,6,5,5,6,5,6,6,5,4,6,5,5,6,7,7,5,7,5,6,7,6,6,6,6,6,9,6,7,5,6,5,7,6,7,5,7,5,4,6,5,6,6,7,5,4,6,-1.4983995170788924,-9.911825380004483
10,5,5,6,6,5,5,6,5,5,6,5,6,7,5,4,5,5,5,5,6,7,5,5,6,5,5,5,5,5,6,6,5,6,4,4,5,6,5,5,7,5,9,6,5,6,7,8,5,4,5,5,6,6,7,5,5,6,4,6,5,5,4,6,5,5,6,7,7,5,7,6,6,6,6,7,6,5,6,6,7,7,4,6,5,8,6,6,5,6,5,4,5,6,6,7,7,5,5,6,-2.970753568973557,-9.444906450258935
5,5,5,5,5,5,5,5,5,5,6,5,6,7,5,4,5,5,5,5,7,6,6,4,6,10,5,5,5,5,9,5,6,9,6,5,5,5,5,5,7,5,9,5,5,7,7,4,4,4,4,5,6,6,6,5,5,6,5,6,5,5,4,6,5,5,6,7,7,5,7,4,5,7,6,8,5,6,6,5,6,6,5,6,5,6,6,7,6,6,5,5,6,5,6,6,7,5,4,6,-5.0667436404241535,-9.133496302995047
