0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg upstream_flooding,avg water_demand
7,6,5,6,6,5,5,6,6,9,6,6,4,5,6,5,5,6,5,6,6,5,7,4,6,5,5,5,5,6,6,6,6,10,6,6,4,5,7,4,7,6,6,5,5,6,5,4,7,5,5,5,6,6,5,4,5,4,5,7,7,6,5,6,7,5,5,4,9,4,7,7,6,4,5,6,4,7,7,10,4,4,5,5,5,5,8,4,7,10,4,6,4,7,6,7,7,5,8,6,-3.592646285405276,-9.407531482349203
10,10,9,6,7,6,5,5,5,6,6,7,4,9,6,5,6,6,6,6,6,7,6,5,6,4,5,5,5,5,9,7,9,5,8,7,7,5,7,7,7,6,5,6,6,9,10,4,7,5,5,5,6,7,5,5,5,4,5,7,6,6,5,5,6,5,6,5,6,6,7,6,7,4,7,6,6,7,7,6,7,6,6,6,5,5,8,5,6,6,5,9,5,7,5,7,7,5,7,7,-1.4887739766378234,-9.963175777412006
10,10,9,6,7,6,5,5,5,6,6,7,4,10,6,5,6,6,6,6,6,6,6,5,6,4,5,5,5,5,9,7,9,5,8,7,4,5,7,7,7,6,5,5,6,9,5,4,7,5,5,5,6,7,5,5,5,4,5,7,6,6,5,5,6,5,5,5,6,5,7,6,7,4,7,6,6,6,6,6,7,5,6,6,5,5,8,5,6,6,5,9,5,7,5,7,7,5,7,8,-1.5555321435858354,-9.903812561575021
9,5,6,6,7,5,5,5,6,6,6,7,4,6,5,5,7,6,5,6,5,6,7,5,6,5,6,5,5,6,6,7,9,5,8,7,4,5,7,7,7,6,6,6,5,6,5,7,7,5,5,5,6,7,4,5,5,5,5,8,7,5,5,5,7,5,6,6,6,6,6,6,7,4,6,6,5,7,7,9,7,5,6,6,5,5,8,5,6,9,5,10,5,7,6,7,7,5,7,6,-2.6943062083311107,-9.437633427313994
10,10,9,6,7,6,5,5,5,6,6,7,4,9,5,5,6,6,6,6,6,6,6,5,5,5,5,5,5,6,9,7,9,5,8,7,7,5,7,7,7,6,6,6,6,9,10,7,7,5,5,5,6,7,5,5,5,5,5,7,6,6,5,5,6,5,6,5,6,6,7,6,7,4,7,6,5,7,7,9,7,6,6,6,5,5,8,5,6,6,5,9,5,7,5,7,7,5,7,7,-1.4348115919049615,-10.08427947752047
10,10,9,6,7,6,6,5,5,6,6,6,4,9,6,5,6,6,5,6,6,7,7,5,6,5,6,5,5,6,6,7,9,6,9,7,7,5,7,7,7,6,5,6,6,9,10,4,7,5,5,5,6,7,5,5,5,5,5,8,6,5,5,10,6,5,5,6,9,6,7,6,6,4,7,6,6,6,6,6,7,5,6,6,5,5,8,5,6,9,5,9,5,7,5,7,7,5,7,6,-1.3350210186708942,-10.565308948883091
10,10,6,6,7,5,5,5,6,5,6,7,4,5,9,5,6,6,5,6,5,7,7,5,6,5,6,5,5,6,6,7,9,5,6,7,4,5,7,7,7,6,5,6,6,7,10,7,7,6,5,5,6,7,5,4,5,5,5,7,6,5,5,10,5,5,5,6,9,6,7,6,6,4,6,6,7,7,7,9,7,5,5,6,5,10,8,6,6,6,5,9,5,7,5,7,7,5,7,6,-1.5694783025331704,-9.891760316810808
10,10,9,6,7,5,6,5,6,5,6,7,4,9,6,5,6,6,5,6,5,6,7,5,6,5,5,6,5,6,6,7,9,5,8,7,7,5,7,7,7,6,5,6,5,6,10,4,7,5,5,5,6,7,6,5,5,5,5,8,6,5,5,10,7,5,5,6,6,6,7,6,6,4,6,6,6,7,7,9,7,5,6,6,5,5,8,6,6,6,5,9,5,7,5,7,7,5,7,9,-1.357532684599943,-10.319559690178103
10,10,6,6,7,5,5,5,6,5,6,7,4,9,6,5,6,6,5,6,5,7,7,5,6,4,5,5,5,5,6,7,9,5,8,7,4,5,7,7,7,9,5,6,5,6,10,4,7,5,5,5,6,7,5,5,5,5,5,7,7,5,5,10,7,5,5,5,5,6,7,6,6,4,6,6,6,7,7,9,7,4,5,6,5,5,8,6,6,6,5,9,5,7,5,7,7,5,7,6,-1.7153750678904474,-9.75889142140679
10,10,6,6,7,6,6,5,5,6,6,7,4,9,6,5,6,6,5,6,6,7,7,5,6,5,6,5,5,6,6,7,9,6,9,7,7,5,7,7,7,6,5,6,5,6,10,4,7,5,5,5,6,7,6,5,5,5,5,8,6,5,5,10,6,5,5,5,6,6,7,6,6,4,6,6,6,6,7,9,7,5,6,6,5,5,8,5,6,6,5,9,5,7,5,7,7,5,7,6,-1.5486451922707414,-9.922892939761674
