0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg upstream_flooding,avg water_demand
10,6,10,5,5,4,5,5,6,6,4,7,5,7,7,5,4,5,5,5,6,5,5,7,6,6,5,6,6,4,5,9,5,5,5,7,6,5,5,5,5,5,7,4,9,7,5,5,6,5,5,5,6,6,6,7,5,6,5,6,6,6,7,5,6,6,7,6,7,6,5,5,5,7,7,7,5,7,6,7,6,7,5,7,5,5,5,5,5,5,6,6,6,7,6,6,6,7,7,8,-2.2210250660481075,-9.59154023524784
10,9,10,7,5,5,6,6,5,5,7,6,5,6,5,5,5,5,5,6,5,5,6,7,5,9,5,5,6,5,7,5,9,6,5,7,6,5,5,5,5,5,7,6,9,7,5,5,6,9,5,5,5,9,5,6,6,6,5,9,6,6,7,4,5,5,6,6,6,5,5,6,5,9,7,6,5,9,5,7,9,9,5,7,5,5,6,5,10,5,6,6,6,6,6,10,7,6,7,8,-1.8014504228940598,-9.683108397482934
10,7,5,7,6,5,6,5,6,6,7,7,5,6,6,5,5,5,5,5,5,5,5,6,6,6,5,5,6,5,7,10,9,4,5,8,5,5,6,5,5,5,6,4,8,7,5,5,6,7,5,5,5,6,5,9,6,7,5,6,6,6,7,5,5,6,7,9,6,6,5,5,5,7,7,7,5,6,5,6,9,6,7,7,5,5,6,5,10,5,6,6,6,6,5,6,6,7,7,9,-1.8251794375825399,-9.604879284203768
5,6,5,5,5,5,4,5,6,6,7,6,5,5,4,5,5,5,5,4,5,6,5,5,5,6,5,5,5,5,4,8,5,5,5,6,5,5,5,5,5,5,6,5,5,6,5,5,6,4,5,6,6,6,5,6,6,6,5,9,6,4,7,5,4,6,7,6,6,6,5,5,5,9,6,5,5,9,5,7,6,5,7,5,6,5,5,5,5,5,6,7,6,6,6,6,6,6,7,8,-4.482167133508951,-9.096375412145512
10,5,5,5,5,5,5,5,6,5,7,6,5,6,4,5,5,5,5,7,5,5,5,5,6,6,5,5,5,5,5,6,5,6,5,7,5,5,5,5,5,5,6,6,5,6,5,5,6,5,5,5,5,6,5,7,7,6,5,9,6,5,7,4,4,9,6,6,7,6,4,5,5,9,6,6,5,4,5,7,9,10,5,6,6,5,5,5,5,5,6,6,6,6,6,6,7,6,7,8,-3.139808505104174,-9.389750469374126
10,10,10,7,5,5,6,6,6,6,7,6,5,7,6,5,7,5,5,5,6,5,6,6,6,9,5,6,7,5,5,10,6,7,5,7,6,5,5,5,5,5,7,5,10,7,5,5,6,6,5,5,5,6,5,6,7,6,5,9,6,6,7,5,5,6,6,9,7,5,6,5,5,7,7,6,10,9,5,7,9,9,5,7,5,5,6,5,10,5,6,6,6,6,6,5,6,7,7,8,-1.2881288120706988,-10.762400944692159
10,10,10,7,5,6,7,5,6,6,7,7,5,7,5,5,5,5,5,6,6,5,5,7,5,6,10,5,7,5,6,5,8,6,5,6,6,6,5,5,5,5,6,6,9,7,5,5,6,6,5,5,5,6,5,9,7,6,5,7,6,5,7,5,5,5,7,6,7,5,5,5,5,9,7,7,5,6,5,7,9,6,5,7,5,5,6,5,10,5,6,6,6,6,6,6,6,7,7,8,-1.4016730100564805,-9.993529130540304
5,6,5,6,5,6,7,5,6,6,7,7,5,4,4,5,5,5,5,5,5,6,5,7,5,6,10,5,7,5,5,4,10,6,5,6,5,6,5,5,5,5,6,5,9,7,5,5,6,5,5,5,6,6,5,9,7,6,5,8,6,5,7,5,5,5,7,6,7,7,5,5,5,9,7,4,5,6,5,8,9,6,7,6,6,5,5,5,5,5,6,6,6,6,6,6,6,7,7,8,-3.9271137884724623,-9.315942433121652
10,10,10,7,5,6,7,5,6,6,7,7,5,7,5,5,5,5,5,6,6,5,5,7,5,6,10,5,7,5,6,5,8,6,5,6,6,6,5,5,5,5,6,6,9,7,5,5,6,6,5,5,5,6,5,9,7,6,5,7,6,5,7,5,5,5,7,6,7,5,5,5,5,9,7,7,5,6,5,7,9,6,4,7,5,5,6,5,10,5,6,6,6,6,6,6,6,7,7,8,-1.5075814023403122,-9.81104205589249
10,10,10,7,5,6,7,5,6,6,7,7,5,7,5,5,5,5,5,6,6,5,5,7,5,6,10,5,7,5,6,5,8,6,5,6,6,6,5,5,5,5,6,6,9,7,5,5,5,6,5,5,5,6,5,9,7,9,5,7,6,5,7,5,5,5,7,6,7,5,5,5,5,9,7,7,5,6,5,7,9,6,5,7,5,5,6,5,10,5,6,6,6,6,6,6,6,7,7,8,-1.3551887297721796,-10.104337345428878
