0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg upstream_flooding,avg water_demand
10,6,6,5,5,7,5,5,6,5,4,5,7,4,5,5,7,6,6,10,5,5,7,6,7,4,4,5,4,6,6,6,5,6,7,5,5,4,5,6,7,6,6,6,7,6,10,5,4,5,6,5,5,5,6,5,4,7,5,9,4,5,6,5,5,7,5,5,5,7,6,5,5,5,6,5,5,5,7,5,9,5,4,5,5,5,5,6,6,5,4,5,5,6,6,7,6,6,5,6,-2.7860117280815153,-9.324287266075496
10,10,7,5,5,6,5,5,7,6,6,5,7,5,5,5,6,5,6,9,5,5,6,7,7,7,7,5,7,6,6,6,5,5,7,10,6,5,6,4,7,6,6,5,6,6,9,7,6,5,7,5,5,5,6,5,7,5,5,9,5,5,5,5,5,6,5,5,7,7,5,5,5,5,6,5,5,5,6,6,6,5,7,5,10,5,6,6,6,5,5,5,5,6,5,7,7,5,6,5,-1.3153492347756415,-10.54306774142083
10,10,7,5,5,6,6,5,8,6,6,5,7,5,5,5,6,5,6,5,5,6,6,6,7,7,7,5,7,6,6,6,5,5,7,9,5,5,6,7,7,7,6,5,6,6,9,6,6,5,7,5,5,5,6,5,6,5,5,9,5,5,6,5,5,6,5,5,7,8,5,5,10,5,6,5,5,5,6,6,9,5,7,5,5,5,5,6,6,6,5,5,5,6,5,7,5,5,6,5,-1.537350925387622,-9.81870637292955
10,10,7,5,5,7,6,5,7,6,7,5,7,5,5,4,6,5,6,5,5,6,6,6,7,7,5,5,7,6,6,6,5,6,7,10,5,5,6,7,7,4,5,5,6,6,6,7,6,5,7,5,5,5,6,5,5,5,5,9,5,5,6,5,5,6,5,10,7,7,6,5,6,5,6,5,5,5,6,6,6,5,7,5,10,5,5,6,6,6,5,5,5,6,5,6,5,5,6,6,-1.5212078881056612,-9.822809040223033
10,10,7,5,5,6,5,5,9,5,6,5,7,5,5,5,6,5,6,5,5,6,6,7,7,7,7,5,7,9,7,6,6,6,7,5,6,5,6,5,7,6,6,5,6,6,9,6,6,5,7,5,5,5,6,5,6,5,5,8,5,5,5,5,5,6,4,5,5,8,5,5,6,5,6,6,5,5,6,6,6,5,7,5,10,5,5,6,6,6,6,10,5,6,5,7,5,5,6,5,-1.5867607524461358,-9.765559376179645
5,5,7,5,5,6,5,5,6,5,7,5,7,5,5,5,7,6,6,5,10,6,6,6,7,7,5,5,7,6,6,6,5,6,0,5,5,4,6,6,7,4,5,5,6,6,6,7,6,5,7,5,5,5,6,5,5,7,5,9,5,5,6,5,5,6,5,5,6,7,6,5,5,5,6,5,5,5,6,6,6,5,7,5,10,5,5,6,6,6,7,5,5,6,5,7,5,5,6,6,-4.566541737933064,-9.253835590131295
10,10,7,5,5,7,5,5,7,5,6,5,7,5,5,5,6,5,6,10,5,6,6,7,7,7,7,5,7,6,6,6,5,5,7,5,5,5,6,5,7,6,5,5,6,6,5,7,6,5,6,5,5,5,6,5,6,6,5,9,5,5,6,5,5,6,5,5,5,8,5,5,6,5,6,9,5,5,6,6,6,5,7,5,10,5,5,6,6,6,9,10,5,6,6,7,6,5,6,5,-1.4492299926882168,-10.04338792874082
10,10,7,5,5,6,5,5,9,5,6,5,7,5,5,5,6,5,6,6,5,6,6,7,7,7,7,5,7,6,6,6,6,6,7,10,6,5,6,5,6,7,5,5,6,6,9,6,6,5,6,5,5,5,6,5,6,5,5,9,5,5,6,5,5,6,5,5,7,8,5,5,6,5,6,6,5,5,6,5,6,5,7,5,10,5,5,6,6,5,5,5,5,6,5,7,6,5,6,5,-1.7024837867494282,-9.600805500373806
10,5,7,5,5,7,6,5,7,6,7,5,7,5,5,4,6,5,6,5,5,6,6,6,7,7,6,6,7,6,6,6,5,6,7,10,5,5,6,6,7,5,5,5,6,7,6,7,6,5,6,5,5,5,6,5,5,5,5,6,5,5,6,5,5,6,5,10,4,7,5,5,5,5,6,5,5,5,6,6,6,5,4,5,10,5,5,6,6,5,5,5,5,6,5,7,5,5,6,6,-2.4324076944640107,-9.433959386499783
10,10,7,5,5,7,5,5,7,5,7,6,7,5,5,4,6,5,6,5,5,6,6,7,7,7,5,5,7,6,7,6,5,6,7,9,5,5,6,6,7,7,5,5,6,6,6,6,6,5,7,5,5,10,6,5,7,5,5,9,5,10,6,5,5,6,5,5,7,8,6,5,6,5,6,5,5,5,6,5,9,5,7,5,10,5,5,6,6,9,5,5,5,6,6,6,5,5,6,6,-1.346191622686362,-10.337983161047031
10,10,7,5,5,7,6,5,8,6,6,5,7,5,5,5,5,5,6,6,5,6,6,6,7,7,5,5,7,6,6,6,5,6,7,10,5,5,6,7,7,7,5,5,6,6,6,7,6,5,6,5,5,5,6,5,5,6,5,9,5,5,6,5,5,6,5,10,7,7,5,5,6,5,6,5,5,5,6,6,6,5,7,5,10,5,5,6,6,6,5,5,5,6,6,6,5,5,6,6,-1.33243132495762,-10.420600735216272
10,10,7,5,5,7,5,5,7,6,7,5,7,5,5,5,6,5,6,5,5,6,6,6,7,7,6,5,7,6,6,6,5,6,7,10,5,5,5,7,7,4,5,5,6,6,6,7,6,5,7,5,5,5,6,5,5,5,5,9,5,5,6,5,5,6,5,10,7,7,5,5,5,5,6,5,5,5,6,6,6,5,7,5,5,5,5,6,6,6,6,5,5,6,6,6,5,5,6,6,-1.4878434051222686,-9.921575899366433
10,10,7,5,5,7,6,5,7,6,6,5,7,5,5,5,6,5,6,10,5,6,6,6,7,7,7,5,7,6,6,6,5,6,7,10,6,5,6,5,7,5,5,5,6,6,6,7,6,5,7,5,5,5,6,5,6,5,5,9,5,5,6,5,5,6,5,10,7,7,6,5,5,5,6,5,5,5,6,6,6,5,7,5,10,5,6,6,6,6,5,5,5,6,5,7,7,5,6,5,-1.4311755195354274,-10.053536205760194
10,10,7,5,5,7,5,5,7,6,6,4,7,5,5,4,6,5,6,5,5,6,6,6,7,7,6,5,7,6,6,6,5,6,7,9,5,5,6,5,7,7,6,5,6,6,6,6,6,5,6,5,5,5,6,5,7,6,5,9,5,5,6,5,5,6,5,5,7,7,6,5,5,5,6,5,5,5,6,6,6,5,7,5,10,5,6,6,6,6,5,5,5,6,6,7,6,5,6,5,-1.4296171537202254,-10.06035142587069
10,10,7,5,5,6,5,5,8,6,6,5,7,5,5,5,6,6,6,6,5,6,6,7,7,7,7,5,7,6,6,6,5,6,7,10,5,5,6,6,7,7,6,5,6,6,9,7,6,5,6,5,5,5,6,5,6,5,5,9,5,5,6,5,5,6,5,5,7,8,5,5,6,5,6,6,5,5,6,6,6,5,7,5,10,5,5,6,6,6,5,5,5,6,5,7,5,5,6,5,-1.3793710682958675,-10.160963424169575
10,10,7,5,5,6,5,5,7,6,6,5,7,5,5,5,6,5,6,5,5,6,7,5,7,7,5,5,7,6,6,6,5,6,7,10,5,5,5,7,7,7,6,6,6,6,6,6,7,5,7,5,5,5,6,5,5,5,5,9,5,5,5,5,5,6,5,5,6,7,5,5,5,5,6,10,5,5,7,6,6,5,7,5,5,5,5,6,6,6,6,5,5,6,5,5,6,5,6,5,-1.4629245512962197,-9.941606263090504
10,5,7,5,5,7,5,5,6,6,4,5,7,5,5,5,6,5,6,5,5,5,7,6,7,4,4,5,7,9,6,9,5,6,7,5,5,5,5,5,7,6,6,6,6,7,5,6,7,5,6,5,5,5,6,5,5,4,5,9,4,5,6,5,5,6,5,5,5,7,5,5,5,5,6,10,5,5,7,5,6,5,7,5,5,5,5,6,6,5,4,6,5,6,6,5,6,6,5,5,-2.3780993886791033,-9.523764350106033
10,10,7,5,5,7,9,5,7,6,6,5,7,5,5,5,5,5,6,6,5,6,6,6,7,7,6,5,7,6,6,6,5,6,7,10,5,5,5,7,7,7,5,5,6,6,6,7,6,5,7,5,5,5,6,5,5,6,5,9,5,5,6,5,5,6,5,10,7,7,5,5,5,5,6,5,5,5,6,6,6,5,7,5,5,5,5,6,6,6,5,5,5,6,6,6,5,5,6,6,-1.3640565734413255,-10.325095418563421
10,5,6,5,5,6,5,5,6,5,5,5,7,5,5,5,7,6,6,5,5,6,6,6,7,4,7,5,7,6,6,6,6,6,7,5,5,4,5,5,7,6,6,6,7,6,10,5,6,5,7,5,5,5,7,5,7,5,5,9,4,5,6,5,5,7,4,5,5,7,5,5,6,5,6,6,5,5,7,6,6,5,4,5,5,5,5,6,6,6,7,5,5,6,5,7,6,6,5,6,-2.7059799113112537,-9.407364192202884
10,5,6,5,5,7,5,5,6,6,4,5,7,6,5,5,6,5,6,10,5,6,7,6,7,4,5,5,4,6,6,9,5,6,7,5,5,4,5,5,7,6,6,6,7,7,5,6,4,5,6,5,5,5,6,5,4,5,5,9,5,10,6,5,5,7,5,5,5,7,5,5,5,5,6,10,5,5,7,5,6,5,4,5,5,5,5,6,6,5,6,6,5,6,6,7,6,5,5,6,-2.7173715458920316,-9.35566872685022
10,6,6,5,5,7,5,5,7,6,6,5,7,5,5,5,6,6,6,5,5,6,7,9,7,7,6,5,7,6,6,6,5,5,7,5,5,5,5,5,7,6,6,6,6,6,9,6,5,5,7,5,5,5,6,5,6,6,5,6,4,5,6,5,5,7,5,5,5,7,6,5,5,5,6,5,5,5,6,5,9,5,4,5,5,5,5,6,6,6,5,5,5,6,5,6,6,6,5,6,-2.27718797530264,-9.544265051015419
