0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg upstream_flooding,avg water_demand
5,6,6,7,5,4,5,5,5,4,5,7,5,5,5,4,5,7,5,5,5,5,4,6,5,4,5,5,5,5,5,5,5,6,7,7,7,4,5,5,9,8,7,4,5,4,7,7,5,5,6,5,5,4,6,5,5,4,5,6,9,6,5,5,5,6,10,5,5,5,5,5,5,7,4,5,6,4,7,5,7,6,5,4,7,7,5,6,5,6,6,4,9,5,4,5,5,4,5,9,-4.084104902484001,-9.227791329693886
9,10,6,7,5,5,5,4,4,5,6,6,5,6,5,7,5,6,6,7,5,10,4,6,5,6,5,4,5,4,6,6,5,4,6,5,7,7,5,5,6,6,6,5,5,10,6,7,5,5,5,5,5,7,6,5,5,5,5,6,5,6,5,6,7,9,5,6,5,5,5,5,6,5,5,5,6,4,4,4,6,5,5,6,6,7,5,6,5,6,6,7,9,6,4,5,10,4,5,6,-1.9841708462853185,-9.633003950278841
5,5,6,6,5,5,5,4,6,5,5,7,6,6,5,4,5,7,5,5,5,5,5,6,5,6,4,5,5,10,5,5,5,6,5,6,7,4,5,5,6,9,4,4,5,5,6,7,5,5,6,5,5,4,6,5,5,5,5,6,10,6,5,5,7,6,5,5,5,6,5,5,5,6,7,5,6,5,7,4,7,6,5,7,7,6,5,9,5,6,6,4,6,5,4,5,5,4,5,9,-4.669839630202013,-9.205573107497923
10,5,7,6,5,5,5,7,7,6,5,6,6,5,6,7,5,7,6,4,10,10,5,6,5,6,4,5,6,10,5,5,5,4,5,5,7,7,5,5,5,6,5,5,5,6,6,7,5,5,5,5,6,6,6,5,5,4,5,6,6,6,6,6,7,5,5,5,5,6,5,6,5,7,5,5,6,5,4,4,5,9,5,5,7,6,5,8,5,5,6,4,6,6,4,5,5,4,5,9,-2.6053560891839607,-9.451265835570203
9,5,6,6,5,5,5,6,7,5,5,6,6,5,5,7,5,7,6,4,5,5,5,6,5,6,6,5,6,5,5,6,5,5,5,6,7,7,5,5,6,7,5,5,5,6,6,7,5,5,6,5,5,6,6,5,10,5,5,6,5,6,5,6,7,5,5,5,5,5,5,5,5,5,5,5,6,4,4,4,4,9,5,7,4,7,5,9,5,5,6,4,6,6,4,5,5,4,5,6,-3.322545186087566,-9.285220839093988
10,10,7,7,5,5,5,6,4,7,5,6,5,10,6,7,5,7,6,7,5,10,7,6,5,6,7,5,6,10,5,7,5,7,6,5,6,7,5,6,6,7,5,5,6,6,6,7,5,5,5,5,6,7,6,5,10,4,5,6,5,6,5,6,7,5,10,6,5,6,5,9,5,6,5,5,6,5,7,6,5,6,6,6,6,6,10,6,5,6,6,4,6,6,4,5,5,5,5,10,-1.350025591890441,-10.233398145592965
10,10,7,7,5,5,5,6,4,7,5,6,5,5,6,7,5,7,6,7,5,10,7,6,5,6,7,4,6,10,5,7,5,7,6,5,6,7,5,6,6,7,5,5,6,6,6,7,5,5,5,5,6,7,6,5,10,4,5,6,5,6,5,6,7,5,10,6,5,6,5,6,5,6,5,5,6,5,7,6,5,6,6,6,6,6,5,6,5,9,6,4,6,6,4,5,5,5,5,10,-1.4681510889925686,-10.007301311025323
10,10,7,7,5,5,5,6,4,7,5,6,6,5,5,7,5,7,6,7,5,10,7,6,5,6,7,4,6,10,5,7,5,5,6,5,9,7,5,5,6,7,5,5,6,6,6,7,5,5,5,5,6,7,6,5,10,7,5,6,5,6,5,6,7,5,10,6,5,6,5,6,5,6,10,5,6,5,7,7,5,6,6,6,6,6,5,6,5,6,6,4,6,6,5,5,5,5,5,10,-1.5167424853429745,-9.957597892949718
10,10,6,7,5,5,5,6,4,7,5,6,6,5,5,7,5,7,6,7,5,10,7,6,5,6,7,4,6,10,5,7,5,6,6,5,9,7,5,5,6,7,5,5,6,6,6,7,5,5,5,5,6,7,6,5,10,7,5,6,5,6,5,6,7,5,5,6,5,7,5,6,5,5,10,5,6,5,7,7,5,5,6,6,6,6,5,6,5,6,6,4,6,6,5,5,5,5,5,10,-1.3189362887204927,-10.522572843071343
10,10,7,7,5,5,5,6,4,7,5,6,6,5,5,7,5,7,6,7,5,10,6,6,5,6,7,4,6,10,5,5,5,6,6,5,9,7,5,5,6,7,5,5,6,6,6,7,5,5,5,5,5,7,6,5,10,5,5,6,5,6,5,6,7,5,10,6,5,7,5,5,5,6,10,5,6,5,7,7,5,6,6,7,5,6,5,6,5,5,6,4,6,6,5,5,5,5,5,10,-1.3987196082726183,-10.07829562679798
