epsilon_progress,nfe
0,0
3,100
34,1193
75,2290
101,3389
115,4479
129,5573
138,6664
140,7762
150,8850
159,9938
162,10942
168,11955
169,12966
170,13984
170,14990
170,16022
170,17040
170,18072
170,19104
170,20115
170,21121
170,22143
171,23143
171,24159
171,25174
171,26185
171,27187
171,28207
171,29217
172,30233
173,31239
173,32264
173,33303
173,34316
174,35331
174,36361
174,37383
175,38383
175,39418
175,40450
175,41476
175,42482
176,43483
176,44490
176,45497
176,46525
176,47538
176,48567
176,49583
176,50605
176,51620
176,52635
176,53666
176,54678
177,55678
179,56712
181,57729
181,58750
182,59791
183,60816
185,61850
185,62884
185,63913
185,64919
187,65949
188,66950
189,67950
191,68989
191,70025
193,71053
194,72076
194,73118
194,74122
194,75123
195,76180
195,77184
195,78245
195,79289
195,80329
195,81369
196,82426
196,83459
196,84506
197,85523
197,86527
197,87536
198,88539
198,89584
198,90615
199,91638
200,92658
200,93674
200,94694
200,95736
201,96749
201,97776
201,98777
201,99822
201,100835
201,101868
201,102896
201,103945
201,104973
202,106000
202,107027
202,108054
202,109090
202,110092
203,111108
203,112159
203,113172
203,114188
203,115193
203,116194
203,117200
203,118201
203,119239
203,120264
203,121275
203,122310
204,123328
204,124329
204,125351
204,126354
204,127367
204,128400
204,129453
204,130462
204,131480
204,132520
204,133526
204,134573
204,135614
204,136655
204,137724
204,138736
204,139761
204,140784
204,141795
204,142812
205,143831
205,144838
205,145859
206,146868
206,147881
206,148899
207,149940
208,150951
208,151963
208,153000
208,154024
208,155041
208,156065
208,157074
208,158091
208,159135
208,160141
209,161169
209,162199
209,163224
209,164236
209,165286
209,166312
209,167316
209,168348
209,169392
209,170445
209,171455
209,172472
209,173526
209,174529
209,175568
209,176585
209,177604
209,178616
209,179647
209,180677
209,181700
209,182724
209,183736
209,184757
209,185776
209,186796
210,187816
210,188826
210,189885
212,190888
212,191942
212,192967
212,194000
213,195004
213,196012
213,197038
213,198039
213,199081
