epsilon_progress,nfe
0,0
7,100
34,1190
53,2287
83,3385
99,4482
104,5579
108,6676
111,7771
118,8864
125,9961
131,10962
143,11970
148,12977
148,13983
152,15001
153,16002
153,17022
154,18064
154,19085
155,20085
155,21096
155,22099
155,23102
156,24144
156,25159
158,26196
158,27209
158,28245
158,29274
158,30274
158,31293
158,32295
158,33310
159,34357
160,35388
161,36417
161,37435
162,38442
165,39446
166,40451
169,41511
169,42567
171,43619
171,44661
171,45696
171,46743
171,47787
171,48840
171,49880
171,50928
172,51933
172,52936
172,53988
172,54989
172,56021
173,57033
174,58035
175,59045
175,60085
175,61109
175,62150
176,63194
176,64249
176,65282
176,66311
176,67361
178,68414
179,69443
179,70491
179,71540
179,72554
179,73609
179,74619
179,75669
180,76721
180,77762
180,78827
180,79846
180,80904
180,81906
180,82927
180,83971
180,84976
180,86031
181,87094
181,88119
181,89153
181,90201
181,91205
181,92217
181,93217
183,94281
183,95315
183,96332
183,97353
183,98396
184,99424
184,100431
184,101440
184,102445
189,103486
191,104538
192,105548
193,106604
193,107647
193,108700
194,109755
194,110814
195,111834
195,112848
195,113873
195,114886
195,115909
195,116959
195,117973
196,119025
196,120043
196,121105
196,122150
197,123196
197,124236
197,125255
197,126273
197,127321
198,128371
199,129408
201,130447
201,131452
201,132490
201,133491
201,134517
201,135551
202,136597
202,137612
202,138647
203,139681
203,140709
204,141718
204,142761
204,143782
204,144820
204,145846
204,146849
204,147892
204,148915
204,149956
204,150961
204,151967
204,152971
204,154001
204,155024
204,156025
204,157062
204,158081
204,159099
204,160136
204,161165
204,162184
204,163225
204,164258
204,165292
204,166293
204,167337
204,168353
204,169386
204,170397
204,171414
204,172455
204,173461
205,174462
205,175462
205,176486
205,177509
205,178555
206,179595
206,180631
206,181638
207,182649
207,183695
207,184700
208,185746
209,186756
209,187804
211,188857
211,189896
211,190914
211,191925
211,192960
211,193990
211,194993
211,196008
211,197035
211,198067
211,199097
