0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg upstream_flooding,avg water_demand
5,7,7,5,7,6,5,6,6,10,7,6,6,10,7,5,7,6,7,5,7,6,6,5,5,6,6,7,4,5,7,5,5,7,6,5,5,6,5,6,4,5,6,5,6,7,5,7,7,7,4,4,4,6,5,6,7,10,7,7,5,5,6,6,7,10,5,5,7,6,6,5,9,5,5,7,9,5,6,6,7,5,6,6,6,6,5,6,6,10,7,6,6,6,5,6,7,5,6,10,-3.2302027504769906,-9.538409081587947
5,6,6,5,7,6,5,6,5,9,5,6,6,6,6,5,6,6,7,5,7,7,6,5,5,6,6,7,4,6,7,6,6,7,6,5,5,5,5,6,5,5,7,5,6,7,4,6,7,7,6,7,4,6,5,5,6,9,6,7,6,5,5,7,6,5,5,5,6,5,5,5,6,4,5,7,6,5,9,4,6,5,5,6,6,7,5,6,6,7,8,9,5,6,5,6,7,5,6,10,-3.459054560408382,-9.335936195252383
5,7,5,5,7,6,5,6,5,10,5,5,6,6,6,5,6,6,7,5,7,7,6,5,5,6,6,7,4,6,7,6,6,7,6,5,5,5,5,6,5,5,7,5,6,7,4,6,7,7,5,7,4,6,5,5,6,9,7,7,5,5,5,6,6,5,5,5,6,5,5,5,6,4,5,7,6,5,6,5,6,5,5,6,6,6,5,6,6,7,8,9,5,6,5,6,7,5,6,10,-3.3649256323002232,-9.476819178277491
10,7,5,5,7,5,5,6,5,10,7,5,6,9,8,5,4,6,7,5,7,7,6,5,6,6,6,7,4,6,7,5,6,7,6,5,5,5,6,6,5,5,7,5,6,4,5,6,7,7,4,7,4,6,5,5,6,10,7,7,5,5,5,6,6,5,5,5,6,5,5,5,6,4,5,7,6,5,6,5,6,5,5,6,6,6,5,6,6,4,8,6,5,6,5,6,7,5,6,10,-2.357795914457549,-9.633382561152166
10,9,5,5,7,5,5,5,5,10,7,5,6,9,7,5,7,6,7,5,7,7,6,5,6,6,6,7,4,6,7,6,6,7,6,5,5,5,6,6,5,5,7,5,6,4,5,6,7,7,5,7,7,6,5,4,6,5,7,6,4,5,5,6,6,5,5,5,7,4,5,5,6,5,5,7,6,5,6,5,6,5,5,6,6,6,5,6,6,4,8,6,5,6,5,6,7,5,6,10,-1.8687167218972573,-9.732636526448951
10,10,8,5,7,6,5,9,6,10,8,6,9,9,7,5,7,6,7,5,7,7,6,5,5,6,5,7,5,5,7,6,5,6,5,5,6,6,6,6,5,7,7,6,5,6,6,6,7,7,7,8,7,6,5,6,7,5,7,7,5,5,5,6,6,6,5,5,6,5,5,5,6,4,5,7,9,5,5,5,6,5,6,6,6,7,5,6,6,8,7,6,9,5,5,6,7,5,6,10,-1.4416786853099948,-9.98896426697755
10,10,7,5,7,5,5,6,6,9,7,6,10,9,7,5,7,6,7,5,7,7,6,5,5,6,5,7,5,5,7,6,5,6,5,5,6,6,6,6,5,7,7,6,5,7,6,6,7,7,7,8,7,6,5,6,7,5,7,7,5,5,5,6,6,5,5,5,7,5,5,5,6,4,5,7,9,5,5,6,6,5,6,6,6,7,5,6,6,8,7,6,9,5,5,6,7,6,6,10,-1.5933182120438272,-9.785999438611993
10,10,7,5,7,5,5,6,6,9,7,6,10,9,7,5,7,6,7,6,7,7,6,5,5,6,5,7,5,5,7,6,5,6,5,5,6,6,6,6,6,7,7,6,5,7,6,6,7,7,7,8,7,6,5,6,7,5,7,7,5,5,5,6,6,5,5,5,7,5,5,5,6,4,5,7,9,5,5,6,6,5,6,6,6,7,5,6,6,8,7,6,9,5,5,6,7,6,6,10,-1.4758596471788765,-9.91942639557622
10,7,5,5,7,5,5,6,6,10,4,6,9,6,6,5,6,6,7,5,7,7,6,5,5,6,5,7,4,5,7,6,5,7,5,5,5,5,5,6,5,5,7,6,6,7,7,6,7,7,7,8,7,6,5,5,6,5,7,7,5,5,5,6,6,5,5,5,6,5,5,5,6,4,5,7,6,5,6,5,6,5,6,6,6,6,5,6,6,7,7,6,10,5,5,6,7,5,6,10,-2.2431858841391557,-9.65156714236919
10,10,7,5,7,5,5,6,6,9,7,6,10,8,7,5,7,6,7,5,7,7,6,5,5,6,5,7,5,5,7,6,5,6,5,5,6,6,6,6,5,7,7,6,5,7,6,6,7,7,7,8,7,6,5,6,7,5,7,7,5,5,5,6,6,5,5,5,7,5,5,5,6,4,5,7,9,5,5,6,6,5,6,6,6,7,5,6,6,8,7,6,9,5,5,6,7,6,6,10,-1.48684837755522,-9.79872717372555
10,7,5,5,7,5,5,6,6,9,7,6,10,6,6,5,7,6,7,5,7,7,6,5,5,6,5,7,4,5,7,6,5,7,5,5,5,5,6,6,5,5,7,6,6,7,7,6,7,7,7,8,7,6,5,6,7,5,7,7,5,5,5,6,6,5,5,5,7,5,5,5,6,4,5,7,6,5,6,6,6,5,6,6,6,7,5,6,6,7,7,6,9,5,5,6,7,6,6,10,-1.9743391332037625,-9.667966999620733
