epsilon_progress,nfe
0,0
6,100
32,1192
68,2287
95,3384
101,4483
114,5578
127,6672
138,7769
145,8866
153,9953
163,10992
171,11997
172,13025
175,14044
176,15055
178,16064
178,17092
178,18108
182,19110
184,20125
184,21136
186,22189
187,23216
188,24256
192,25286
197,26318
197,27328
198,28365
200,29411
200,30450
200,31494
200,32520
200,33534
200,34538
203,35546
204,36599
204,37617
204,38658
204,39690
204,40699
204,41718
204,42761
204,43800
207,44810
209,45856
209,46861
209,47897
209,48901
209,49921
209,50954
209,51989
209,53000
209,54039
211,55057
211,56074
211,57084
212,58130
212,59164
212,60201
212,61249
212,62274
212,63301
212,64318
212,65363
212,66365
212,67402
213,68410
213,69413
213,70440
213,71441
214,72465
214,73474
215,74491
216,75500
216,76543
216,77580
217,78625
217,79661
217,80677
217,81715
218,82752
218,83787
218,84825
218,85863
218,86869
219,87869
219,88904
219,89921
219,90975
219,91982
219,92989
219,94012
219,95013
219,96026
219,97043
219,98079
219,99080
219,100118
219,101138
220,102172
220,103190
221,104190
221,105222
221,106232
221,107233
221,108241
221,109260
221,110271
221,111282
222,112288
222,113299
222,114310
222,115330
222,116338
222,117364
222,118383
222,119395
222,120437
222,121442
222,122442
222,123503
222,124520
222,125522
222,126542
222,127582
222,128619
222,129677
222,130718
222,131741
222,132765
222,133791
222,134809
222,135859
222,136901
222,137906
222,138924
222,139978
222,141009
222,142032
222,143053
223,144059
223,145073
223,146095
223,147146
223,148184
223,149221
223,150225
223,151247
223,152289
223,153341
223,154377
223,155396
223,156430
223,157468
224,158504
224,159546
224,160577
225,161588
225,162641
225,163650
225,164656
225,165683
225,166704
226,167743
226,168784
226,169797
226,170829
226,171882
226,172930
226,173939
226,174946
226,175951
226,176959
226,177966
226,178995
226,180009
226,181061
226,182100
226,183124
226,184165
226,185210
226,186215
226,187249
226,188277
226,189292
226,190311
226,191357
226,192395
226,193401
226,194416
226,195435
226,196448
226,197468
227,198510
227,199523
