epsilon_progress,nfe
0,0
14,100
38,1197
75,2292
98,3387
118,4481
131,5574
139,6667
142,7762
143,8859
148,9957
153,11020
158,12037
161,13053
162,14068
163,15114
164,16175
164,17235
165,18260
167,19317
168,20358
170,21406
172,22412
173,23412
176,24454
177,25460
177,26496
177,27512
177,28520
177,29548
178,30564
179,31576
179,32612
179,33628
182,34665
183,35676
184,36705
185,37719
185,38735
185,39740
185,40773
187,41798
187,42804
187,43832
187,44866
187,45890
187,46900
189,47940
190,48976
190,50004
190,51025
190,52052
190,53082
190,54086
190,55086
190,56089
190,57118
190,58148
190,59165
190,60199
190,61236
190,62275
190,63309
190,64327
190,65344
191,66360
191,67374
193,68412
194,69418
194,70435
194,71437
194,72442
194,73453
194,74494
194,75536
194,76552
194,77570
194,78608
194,79654
194,80700
194,81734
194,82776
194,83804
194,84830
194,85875
194,86917
194,87936
194,88983
194,89994
194,91007
194,92050
195,93054
195,94065
195,95111
195,96158
196,97193
196,98203
197,99211
197,100253
197,101300
197,102306
197,103315
197,104348
197,105396
197,106442
197,107479
197,108524
197,109551
197,110603
197,111646
197,112681
197,113701
197,114704
197,115754
197,116816
197,117817
197,118885
197,119929
197,120946
197,121985
197,122995
198,124025
199,125060
199,126111
199,127147
199,128177
199,129199
200,130207
200,131221
200,132237
200,133243
200,134267
200,135275
200,136302
200,137353
200,138377
201,139424
201,140429
201,141445
201,142465
201,143498
201,144498
201,145512
201,146519
201,147568
201,148591
202,149622
202,150661
202,151686
202,152702
202,153714
202,154719
202,155733
202,156744
202,157768
202,158791
202,159812
202,160841
202,161872
202,162883
202,163908
202,164953
202,165957
203,166962
203,167983
203,169006
203,170022
203,171034
203,172078
203,173079
203,174116
203,175148
203,176180
203,177219
203,178242
204,179274
204,180286
204,181321
205,182332
206,183351
206,184366
208,185374
208,186379
208,187415
208,188435
208,189455
209,190476
209,191494
209,192536
209,193558
209,194603
209,195621
209,196629
209,197655
209,198693
209,199695
