epsilon_progress,nfe
0,0
13,100
40,1195
66,2288
89,3381
104,4476
126,5567
133,6662
139,7757
150,8854
155,9952
162,11017
175,12031
178,13041
178,14047
180,15050
186,16123
190,17182
194,18190
195,19260
196,20318
196,21320
198,22336
199,23383
199,24442
199,25490
199,26541
199,27604
204,28612
204,29656
204,30720
204,31792
205,32811
208,33882
209,34882
212,35883
212,36893
215,37945
215,38951
215,40047
216,41138
217,42235
218,43327
220,44423
222,45516
223,46601
224,47677
225,48731
227,49799
229,50823
231,51858
232,52878
233,53906
234,54946
235,55958
235,56983
235,58018
235,59078
236,60124
236,61136
236,62212
237,63236
238,64251
239,65289
239,66337
239,67404
240,68441
241,69470
243,70499
243,71572
244,72596
244,73598
244,74611
244,75634
244,76636
244,77695
245,78732
247,79743
251,80759
251,81821
251,82852
251,83893
251,84933
251,85997
251,87035
251,88048
251,89075
251,90131
251,91180
252,92195
253,93199
254,94216
254,95245
255,96263
255,97302
256,98320
256,99354
256,100371
258,101412
258,102461
258,103506
258,104532
258,105536
258,106592
258,107618
259,108688
259,109738
259,110783
260,111784
260,112838
260,113890
260,114932
261,115959
261,116993
262,118045
262,119083
262,120128
263,121183
263,122231
264,123274
264,124340
264,125353
264,126412
264,127422
264,128481
264,129537
264,130586
264,131632
264,132678
265,133747
265,134808
265,135836
265,136851
265,137896
265,138902
265,139910
265,140960
266,142005
266,143022
266,144066
266,145094
267,146122
267,147141
268,148153
268,149171
268,150221
268,151224
268,152240
268,153251
268,154254
268,155282
268,156321
269,157381
269,158403
269,159409
269,160425
270,161466
270,162506
270,163524
270,164544
270,165547
270,166569
270,167578
272,168590
272,169610
272,170617
272,171671
272,172688
272,173716
272,174772
272,175795
272,176845
272,177879
273,178936
273,179936
273,180999
273,182032
273,183085
273,184114
274,185135
274,186165
274,187217
274,188234
274,189280
274,190346
274,191346
274,192404
274,193454
274,194489
274,195543
274,196568
275,197594
275,198625
275,199668
