epsilon_progress,nfe
0,0
10,100
28,1196
53,2293
63,3293
75,4387
87,5484
94,6583
101,7675
109,8769
114,9858
119,10865
130,11911
138,12954
149,14000
151,15045
155,16080
157,17135
162,18161
164,19193
167,20223
169,21233
170,22272
171,23310
172,24329
172,25344
173,26369
173,27397
176,28405
176,29437
177,30444
177,31480
177,32480
180,33538
180,34581
180,35598
180,36620
180,37630
180,38647
180,39681
180,40731
180,41766
180,42783
180,43827
181,44842
181,45860
182,46866
182,47897
182,48938
182,49943
182,50984
182,51998
182,53039
182,54041
182,55049
183,56095
183,57112
183,58136
183,59142
183,60169
183,61195
184,62202
184,63218
185,64226
185,65244
185,66270
186,67298
186,68306
186,69309
186,70309
186,71356
186,72385
186,73399
186,74403
186,75437
186,76452
186,77462
186,78502
186,79503
186,80520
186,81524
186,82562
186,83577
186,84616
186,85617
186,86646
186,87653
186,88685
187,89693
187,90704
187,91739
187,92742
187,93745
187,94747
187,95768
187,96799
188,97845
189,98861
189,99870
189,100889
190,101896
190,102932
191,103968
191,105008
192,106068
193,107087
193,108093
193,109139
193,110154
193,111158
193,112204
193,113213
193,114243
193,115293
193,116300
193,117317
193,118352
194,119360
194,120390
194,121396
194,122406
196,123460
196,124487
196,125522
196,126568
196,127614
196,128618
196,129652
196,130680
196,131701
196,132710
196,133750
196,134761
196,135775
196,136801
196,137806
196,138840
196,139858
196,140903
197,141951
197,142994
197,144039
197,145088
197,146091
197,147094
197,148105
197,149151
197,150197
197,151212
197,152228
197,153248
197,154272
197,155315
198,156324
198,157331
198,158349
198,159368
198,160423
199,161434
199,162483
199,163507
200,164515
200,165536
200,166550
200,167555
200,168558
200,169601
201,170608
201,171638
201,172683
201,173715
201,174760
201,175797
201,176834
201,177845
201,178864
201,179889
201,180895
202,181910
202,182921
202,183957
202,184967
202,185976
202,186981
202,188014
203,189050
204,190051
204,191080
204,192124
204,193165
204,194166
204,195167
204,196215
204,197227
204,198265
204,199312
